"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
39, 6.514999866490000e-01, -4.095753144487734e-02, 9.971356401487111e-01, 2.503668147959222e-01, 2.294438825257082e-02, 2.521840203620077e+00, 9.960577688176820e-01, 9.989190323887449e-01, 2.132109224419940e-01, -1.407939707970699e-01
40, 6.363800168040000e-01, -4.232515946361176e-02, 9.969624043549336e-01, 2.513508822605425e-01, 2.243295391521957e-02, 2.521472643986018e+00, 9.958141519096293e-01, 9.988482490008769e-01, 2.140477606373130e-01, -1.494945746560966e-01
41, 6.211299896240000e-01, -4.366742595028229e-02, 9.967867420399591e-01, 2.523267865013309e-01, 2.189462673968605e-02, 2.521098609133592e+00, 9.955684494556453e-01, 9.987777801078892e-01, 2.148777605415906e-01, -1.582696622983834e-01
42, 6.057599782940000e-01, -4.498146485929962e-02, 9.966120334720869e-01, 2.533141190981865e-01, 2.132850886695762e-02, 2.520728009058293e+00, 9.953226770443557e-01, 9.987062604258961e-01, 2.157169906572173e-01, -1.670472484158668e-01
43, 5.902799963950000e-01, -4.626432604679213e-02, 9.964341771884165e-01, 2.542936713489243e-01, 2.073114669727337e-02, 2.520349148880240e+00, 9.950740595914090e-01, 9.986350151087299e-01, 2.165498864684123e-01, -1.759264431639628e-01
44, 5.747100114820000e-01, -4.751218012317759e-02, 9.962574454634412e-01, 2.552866634891935e-01, 2.010102551765218e-02, 2.519974309202710e+00, 9.948253890844573e-01, 9.985625639381620e-01, 2.173937280254190e-01, -1.848075326979544e-01
45, 5.590599775310000e-01, -4.872197205951505e-02, 9.960770672369974e-01, 2.562709292465488e-01, 1.943487233870517e-02, 2.519589894241472e+00, 9.945734290003035e-01, 9.984904398603769e-01, 2.182306400463493e-01, -1.938061071320163e-01
46, 5.433599948880000e-01, -4.988908161433654e-02, 9.958984315209256e-01, 2.572691235712026e-01, 1.873048535657316e-02, 2.519211106715054e+00, 9.943219890624786e-01, 9.984170650253568e-01, 2.190789081944126e-01, -2.027861049114788e-01
47, 5.276100039480000e-01, -5.101114293914597e-02, 9.957148912374792e-01, 2.582558992475347e-01, 1.798532627433503e-02, 2.518819404073534e+00, 9.940661609147641e-01, 9.983441742840002e-01, 2.199184630189427e-01, -2.119228244727117e-01
48, 5.118399858470000e-01, -5.208357880823797e-02, 9.955347932464151e-01, 2.592546763632594e-01, 1.719495297718091e-02, 2.518437476976308e+00, 9.938127016405955e-01, 9.982701844099253e-01, 2.207675370181835e-01, -2.209749414073021e-01
49, 4.960500001910000e-01, -5.310387596609019e-02, 9.953498786223479e-01, 2.602424025825552e-01, 1.635817049014112e-02, 2.518042907101468e+00, 9.935548920543917e-01, 9.981966275311749e-01, 2.216085416128989e-01, -2.301824266288666e-01
50, 4.802699983120000e-01, -5.406753173549669e-02, 9.951682377728830e-01, 2.612416627628742e-01, 1.547020081459138e-02, 2.517657699813881e+00, 9.932992697722813e-01, 9.981219577457736e-01, 2.224591446685975e-01, -2.393117938470952e-01
51, 4.645099937920000e-01, -5.497137054778545e-02, 9.949824866341667e-01, 2.622318554294776e-01, 1.453021470872616e-02, 2.517261814899275e+00, 9.930398240005197e-01, 9.980475408766054e-01, 2.233037688950560e-01, -2.485777142671532e-01
52, 4.487800002100000e-01, -5.581215981488272e-02, 9.947983317974419e-01, 2.632259887887216e-01, 1.353361853305151e-02, 2.516870576413996e+00, 9.927813635567088e-01, 9.979724853005246e-01, 2.241525455658415e-01, -2.578084444032586e-01
53, 4.331099987030000e-01, -5.658567151819429e-02, 9.946118637940611e-01, 2.642100361856138e-01, 1.247780119432309e-02, 2.516473150007517e+00, 9.925209301769438e-01, 9.978977391148935e-01, 2.249947674782676e-01, -2.671096365377229e-01
54, 4.174999892710000e-01, -5.728926704566118e-02, 9.944268600713457e-01, 2.651914815935718e-01, 1.135812134970762e-02, 2.516079617124402e+00, 9.922617692584667e-01, 9.978227752087031e-01, 2.258364139764178e-01, -2.763653836261911e-01
55, 4.019699990750000e-01, -5.791934252128376e-02, 9.942421893466366e-01, 2.661710221179432e-01, 1.017263976057069e-02, 2.515687245422842e+00, 9.920026219822584e-01, 9.977474629538206e-01, 2.266789513892637e-01, -2.856206434907710e-01
56, 3.865399956700000e-01, -5.847246973880800e-02, 9.940577433385724e-01, 2.671332495238468e-01, 8.917082024171146e-03, 2.515294634867492e+00, 9.917445063559273e-01, 9.976729349998564e-01, 2.275097675637900e-01, -2.948390587168837e-01
57, 3.712300062180000e-01, -5.894542230326850e-02, 9.938751786367949e-01, 2.680850962987711e-01, 7.587278849903698e-03, 2.514906529027519e+00, 9.914885232739745e-01, 9.975986367160374e-01, 2.283351373323301e-01, -3.039813116437672e-01
58, 3.560400009160000e-01, -5.933567293665006e-02, 9.936939550143095e-01, 2.690104289641010e-01, 6.180256947861477e-03, 2.514520395074454e+00, 9.912352996356998e-01, 9.975257418381155e-01, 2.291421464370771e-01, -3.130250130107221e-01
59, 3.409900069240000e-01, -5.964016961657857e-02, 9.935134894928384e-01, 2.699206348776959e-01, 4.692244615167618e-03, 2.514135720385656e+00, 9.909832913206892e-01, 9.974532825181462e-01, 2.299416428914982e-01, -3.220253099753863e-01
60, 3.261100053790000e-01, -5.985602249722251e-02, 9.933394053588702e-01, 2.708061961259353e-01, 3.118618323722270e-03, 2.513765962107327e+00, 9.907388801522354e-01, 9.973820376070804e-01, 2.307251514673880e-01, -3.307542802773060e-01
61, 3.113999962810000e-01, -5.998106195040967e-02, 9.931627801393089e-01, 2.716598824483204e-01, 1.457689884060153e-03, 2.513388260684813e+00, 9.904934471710478e-01, 9.973122905714545e-01, 2.314897263786492e-01, -3.395197438911496e-01
62, 2.968699932100000e-01, -6.001298175174697e-02, 9.929984968083163e-01, 2.724886409043572e-01, -2.983492223077945e-04, 2.513040607850100e+00, 9.902615078261766e-01, 9.972437128646854e-01, 2.322391325694291e-01, -3.478032919222639e-01
63, 2.825500071050000e-01, -5.994973441786838e-02, 9.928281892316153e-01, 2.732700150257023e-01, -2.148600136788623e-03, 2.512675276441948e+00, 9.900259934969661e-01, 9.971775622760894e-01, 2.329598285402276e-01, -3.562145179654975e-01
64, 2.684499919410000e-01, -5.978965019565732e-02, 9.926750579741184e-01, 2.740195093356417e-01, -4.104195296585072e-03, 2.512351833705772e+00, 9.898091886102428e-01, 9.971129834069530e-01, 2.336613485211680e-01, -3.639575496341855e-01
65, 2.545700073240000e-01, -5.953099234469991e-02, 9.925150580776214e-01, 2.747069349794306e-01, -6.161743680234609e-03, 2.512007709529904e+00, 9.895888325829248e-01, 9.970517067011919e-01, 2.343251389233361e-01, -3.718274077526841e-01
66, 2.409400045870000e-01, -5.917277971773521e-02, 9.923752453241124e-01, 2.753543241180171e-01, -8.335761844411397e-03, 2.511712712063752e+00, 9.893905701560560e-01, 9.969923925630759e-01, 2.349659607638418e-01, -3.789082087122849e-01
67, 2.275699973110000e-01, -5.871406588741335e-02, 9.922288306435747e-01, 2.759246286775960e-01, -1.062146485860020e-02, 2.511396862930109e+00, 9.891898677776713e-01, 9.969372358753856e-01, 2.355603699478704e-01, -3.860761507974551e-01
68, 2.144699990750000e-01, -5.815410112681161e-02, 9.921050557597291e-01, 2.764412413103421e-01, -1.303448174491891e-02, 2.511135628986064e+00, 9.890144234901505e-01, 9.968847731884486e-01, 2.361244189084346e-01, -3.923420182089125e-01
69, 2.016600072380000e-01, -5.749289762462596e-02, 9.919758818355848e-01, 2.768634642470121e-01, -1.557235524996402e-02, 2.510855645835308e+00, 9.888386805776566e-01, 9.968374218412217e-01, 2.366324100705166e-01, -3.986185507979801e-01
70, 1.891400069000000e-01, -5.672973580986938e-02, 9.918717567324286e-01, 2.772156986692245e-01, -1.825211687068378e-02, 2.510635577041116e+00, 9.886913956343677e-01, 9.967935763101694e-01, 2.371018628157927e-01, -4.038787273440109e-01
71, 1.769299954180000e-01, -5.586524319929318e-02, 9.917643593484085e-01, 2.774534106037965e-01, -2.107236792437768e-02, 2.510401106598215e+00, 9.885469677214156e-01, 9.967558910575225e-01, 2.375046490383492e-01, -4.090368670923004e-01
72, 1.650400012730000e-01, -5.489981114133742e-02, 9.916844619828059e-01, 2.776057750913077e-01, -2.405274356448007e-02, 2.510232220411416e+00, 9.884339757153824e-01, 9.967222575405446e-01, 2.378635793035174e-01, -4.130722958792006e-01
73, 1.534900069240000e-01, -5.383503895481890e-02, 9.916043254133985e-01, 2.776188551969024e-01, -2.719232294503254e-02, 2.510055404826152e+00, 9.883280691973441e-01, 9.966960045130013e-01, 2.381433873002236e-01, -4.168546715234265e-01
74, 1.422899961470000e-01, -5.267213584882544e-02, 9.915538429349154e-01, 2.775273669564636e-01, -3.051639653961145e-02, 2.509949079589973e+00, 9.882562920651871e-01, 9.966743602546406e-01, 2.383738385150205e-01, -4.194181405290337e-01
75, 1.314399987460000e-01, -5.141136091023292e-02, 9.915079263556313e-01, 2.772568979362132e-01, -3.402530621963765e-02, 2.509844900300678e+00, 9.881984774913517e-01, 9.966622063462027e-01, 2.385031506082527e-01, -4.214829467374394e-01
76, 1.209499984980000e-01, -5.005406233316251e-02, 9.914933690453827e-01, 2.768375000263914e-01, -3.774970264165996e-02, 2.509813414081570e+00, 9.881786054610379e-01, 9.966567970217127e-01, 2.385606818408522e-01, -4.221926621057907e-01
77, 1.108499988910000e-01, -4.860483167277491e-02, 9.914897574666202e-01, 2.762036167277211e-01, -4.169632012428431e-02, 2.509799019826457e+00, 9.881802580446594e-01, 9.966620941900430e-01, 2.385043435333481e-01, -4.221336412621656e-01
78, 1.011300012470000e-01, -4.706306927733001e-02, 9.915192090832843e-01, 2.753587556630975e-01, -4.589510299525918e-02, 2.509858753131131e+00, 9.882244301370627e-01, 9.966770397224402e-01, 2.383453210468767e-01, -4.205560665334738e-01
79, 9.181000292300000e-02, -4.543268965031125e-02, 9.915723665502095e-01, 2.742503622051776e-01, -5.036577736532791e-02, 2.509966343573370e+00, 9.883043794100022e-01, 9.967042373804981e-01, 2.380556740018894e-01, -4.177007353570660e-01
80, 8.290000259900000e-02, -4.371654938937921e-02, 9.916597363142896e-01, 2.728247453069739e-01, -5.513820190798888e-02, 2.510145709473336e+00, 9.884332543312645e-01, 9.967463819847957e-01, 2.376061802440930e-01, -4.130980595976966e-01
81, 7.440000027400000e-02, -4.191561473600239e-02, 9.917871107707678e-01, 2.710361536173030e-01, -6.024349014955978e-02, 2.510409993534870e+00, 9.886183477809025e-01, 9.968049968027893e-01, 2.369796691834303e-01, -4.064875792534816e-01
82, 6.633000075800000e-02, -4.003522570473041e-02, 9.919576376276882e-01, 2.687972676376386e-01, -6.571647102500217e-02, 2.510763032901318e+00, 9.888669277441131e-01, 9.968842319809479e-01, 2.361302304824304e-01, -3.976097234245318e-01
83, 5.869000032500000e-02, -3.807661613154388e-02, 9.921900300989117e-01, 2.660249591592208e-01, -7.159708479630596e-02, 2.511248862642219e+00, 9.892009794304157e-01, 9.969874211816080e-01, 2.350195943904738e-01, -3.856793060565809e-01
84, 5.149000138000000e-02, -3.604339999139202e-02, 9.924846835870519e-01, 2.626058195510381e-01, -7.792333106152800e-02, 2.511864134020338e+00, 9.896252465677746e-01, 9.971189106828909e-01, 2.335970438425324e-01, -3.705269082937637e-01
85, 4.473999887700000e-02, -3.393963400047013e-02, 9.928678191676505e-01, 2.583860689565077e-01, -8.473668970053228e-02, 2.512668608048203e+00, 9.901724761784136e-01, 9.972852952455481e-01, 2.317850029147580e-01, -3.509829936280843e-01
86, 3.844000026600000e-02, -3.176632889963171e-02, 9.933550283709544e-01, 2.531338517613452e-01, -9.205464256038876e-02, 2.513690846707654e+00, 9.908691132596528e-01, 9.974974555518402e-01, 2.294545661253579e-01, -3.261030978695441e-01
87, 3.260000050100000e-02, -2.952769579937050e-02, 9.939796937785615e-01, 2.465963817168761e-01, -9.989331993568876e-02, 2.515005158358761e+00, 9.917586233040943e-01, 9.977654770128916e-01, 2.264776956213681e-01, -2.943348819966338e-01
88, 2.723000012300000e-02, -2.722868944779108e-02, 9.947678533730822e-01, 2.384223127907686e-01, -1.082179923205202e-01, 2.516662710510218e+00, 9.928817009019584e-01, 9.981039269969090e-01, 2.226640724171233e-01, -2.542249677872009e-01
89, 2.232000045500000e-02, -2.486515726229153e-02, 9.957818223505361e-01, 2.281510832643620e-01, -1.168920349680631e-01, 2.518800504375511e+00, 9.943211930600167e-01, 9.985331834165526e-01, 2.177350240558792e-01, -2.028145335708340e-01
90, 1.789999939500000e-02, -2.245237763162490e-02, 9.970725948533915e-01, 2.151768807916395e-01, -1.256923563519747e-01, 2.521522817043547e+00, 9.961527302033559e-01, 9.990774346273448e-01, 2.113266329115889e-01, -1.374024927372883e-01
91, 1.394999958600000e-02, -1.998001090321459e-02, 9.987214207137758e-01, 1.988492665051267e-01, -1.340740459493631e-01, 2.525007652468036e+00, 9.984849580620256e-01, 9.997632346249459e-01, 2.029741346328141e-01, -5.410864064194142e-02
92, 1.049000024800000e-02, -1.746012417301461e-02, 1.000816681454053e+00, 1.783307738145174e-01, -1.411599580678741e-01, 2.529444182257077e+00, 1.001440515337500e+00, 1.000623324825622e+00, 1.920034239922649e-01, 5.144697633928189e-02
93, 7.519999985000000e-03, -1.489395757939492e-02, 1.003430883650944e+00, 1.530113252231119e-01, -1.454435757505840e-01, 2.534993139982834e+00, 1.005114471917065e+00, 1.001677831820360e+00, 1.776592293684023e-01, 1.826597113237516e-01
94, 5.040000193000000e-03, -1.228177013122893e-02, 1.006592576371097e+00, 1.226000341216713e-01, -1.445461076070493e-01, 2.541714205129647e+00, 1.009547869507980e+00, 1.002935937743091e+00, 1.589059266073271e-01, 3.409953395707155e-01
95, 3.049999941000000e-03, -9.621776119087249e-03, 1.010367959985163e+00, 8.811220453019218e-02, -1.353113061318044e-01, 2.549816223726378e+00, 1.014765417250167e+00, 1.004352332456256e+00, 1.347746225481366e-01, 5.273363303630993e-01
96, 1.560000004000000e-03, -6.928399825093626e-03, 1.013811922475978e+00, 5.293497151759718e-02, -1.148842620529057e-01, 2.557063182838524e+00, 1.019668769542922e+00, 1.005777054833445e+00, 1.051464390835339e-01, 7.024560551043598e-01
97, 5.600000150000000e-04, -4.178859813132239e-03, 1.018631179798117e+00, 2.192557687388129e-02, -8.041675399175309e-02, 2.567927436395106e+00, 1.025806872342911e+00, 1.007044446201045e+00, 6.891466340097278e-02, 9.216740122468221e-01
98, 5.999999800000000e-05, -1.376610178540008e-03, 1.019889422671448e+00, 5.103081475945353e-03, -3.581982429480662e-02, 2.570307220154206e+00, 1.027866173711291e+00, 1.007821192045456e+00, 2.986604881406234e-02, 9.952204896889514e-01
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.018410665575908e+00, 9.410939974994395e-04, -1.539542450782896e-03, 2.566397838026607e+00, 1.026558495812612e+00, 1.008000535061263e+00, 1.491470887687757e-03, 9.485177075932758e-01
100, 5.999999800000000e-05, 1.376742286507445e-03, 1.019949809043170e+00, 4.744915754353205e-03, 3.298558191579504e-02, 2.570431575279704e+00, 1.027954861976627e+00, 1.007848477309846e+00, 2.750623366383940e-02, 9.983879277366867e-01
101, 5.600000150000000e-04, 4.179387889334326e-03, 1.018784032943902e+00, 2.134526513390596e-02, 7.823336048916284e-02, 2.568260386695943e+00, 1.026013188423623e+00, 1.007095866489812e+00, 6.703505310810132e-02, 9.290424437008213e-01
102, 1.560000004000000e-03, 6.929315949690113e-03, 1.013993120095714e+00, 5.230320417991502e-02, 1.134873678371417e-01, 2.557465087178442e+00, 1.019906130774076e+00, 1.005831411043306e+00, 1.038507123616797e-01, 7.109332419312776e-01
103, 3.049999941000000e-03, 9.623013567685275e-03, 1.010523140081438e+00, 8.765792732460821e-02, 1.346019272331085e-01, 2.550168355329365e+00, 1.014960761190782e+00, 1.004391409690021e+00, 1.340483485876203e-01, 5.343128996707874e-01
104, 5.040000193000000e-03, 1.228324183780446e-02, 1.006698872129052e+00, 1.224227811037128e-01, 1.443253507452457e-01, 2.541966319454310e+00, 1.009670766516360e+00, 1.002952118522814e+00, 1.586506215140295e-01, 3.453845184414289e-01
105, 7.519999985000000e-03, 1.489556526342835e-02, 1.003503218114182e+00, 1.530903823959464e-01, 1.455100052383171e-01, 2.535181161758354e+00, 1.005181645819786e+00, 1.001672568333919e+00, 1.777336218306098e-01, 1.850587792780626e-01
106, 1.049000024800000e-02, 1.746176721748665e-02, 1.000861409692352e+00, 1.786215723578524e-01, 1.413794561439497e-01, 2.529580234994251e+00, 1.001462263324120e+00, 1.000600336496092e+00, 1.923045333305136e-01, 5.222369014715576e-02
107, 1.394999958600000e-02, 1.998159013949235e-02, 9.987493613563250e-01, 1.992938163514659e-01, 1.343608403106815e-01, 2.525114160588431e+00, 9.984770239177513e-01, 9.997273215392062e-01, 2.034197450910212e-01, -5.439200293745419e-02
108, 1.789999939500000e-02, 2.245379783561680e-02, 9.970913794479591e-01, 2.157319171211444e-01, 1.260011867795237e-01, 2.521615389698317e+00, 9.961264289172563e-01, 9.990322346069858e-01, 2.118659582798216e-01, -1.383418243837024e-01
109, 2.232000045500000e-02, 2.486633008488847e-02, 9.957957490321635e-01, 2.287805702421948e-01, 1.171965860350163e-01, 2.518886958643214e+00, 9.942838713926722e-01, 9.984817392111178e-01, 2.183313865027398e-01, -2.041474502617087e-01
110, 2.723000012300000e-02, 2.722953245545319e-02, 9.947809688419225e-01, 2.391039994600017e-01, 1.085074800762495e-01, 2.516751388238387e+00, 9.928392937815703e-01, 9.980481381116364e-01, 2.232969979927953e-01, -2.557395078010600e-01
111, 3.260000050100000e-02, 2.952813627226828e-02, 9.939934206368468e-01, 2.473116809421122e-01, 1.001616641754894e-01, 2.515098099688041e+00, 9.917141095428241e-01, 9.977069153108055e-01, 2.271313222745515e-01, -2.959246591848526e-01
112, 3.844000026600000e-02, 3.176630159531970e-02, 9.933706460195119e-01, 2.538691220255723e-01, 9.229973498908793e-02, 2.513790146779434e+00, 9.908249114568227e-01, 9.974372762343142e-01, 2.301178891805933e-01, -3.276817336849029e-01
