"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,       -4.31888499,      -4.591900021,      -4.290155134,      -3.772867005,       0.951342032,     -0.0599745693,                 0,                 0,                 0,    0.006041570459,       0.951342032,     -0.0599745693,                 0,    -0.06304206824
          0,           0,           1,      -4.442206016,      -4.575936103,      -4.410231176,      -3.889194819,    -0.06181430237,      0.1122024842,                 0,                 0,                 0,   -0.002427360015,    -0.06181430237,      0.1122024842,                 0,      -1.815154097
          0,           0,           2,      -4.554583639,      -4.568812319,      -4.570525619,      -4.004884953,     -0.1709422963,     0.03345036557,                 0,                 0,                 0,     0.01031308521,     -0.1709422963,     0.03345036557,                 0,     -0.1956822056
          0,           0,           3,      -4.543231495,      -4.547299136,      -4.573802476,      -3.987236128,     0.00359157267,    -0.05335886305,                 0,                 0,                 0,   -0.002365802542,     0.00359157267,    -0.05335886305,                 0,      -14.85668478
          0,           0,           4,      -4.471988341,      -4.605707697,      -4.602931266,      -3.923255892,      0.1178376591,    -0.04674195131,                 0,                 0,                 0,    -0.01587026913,      0.1178376591,    -0.04674195131,                 0,     -0.3966639499
          0,           0,           5,       -4.57749818,      -4.577575185,      -4.609032155,      -4.027943493,     0.05668574237,     0.03234443341,                 0,                 0,                 0,    0.009542845758,     0.05668574237,     0.03234443341,                 0,      0.5705920405
          0,           0,           6,      -4.560612631,      -4.650716357,      -4.647660765,       -4.00987198,     -0.0464137227,     0.04783719508,                 0,                 0,                 0,     0.01826853462,     -0.0464137227,     0.04783719508,                 0,      -1.030669214
          0,           0,           7,      -4.677472317,      -4.751849919,      -4.762906764,      -4.129883455,    -0.03481577529,    -0.01659852138,                 0,                 0,                 0,   -0.007591116267,    -0.03481577529,    -0.01659852138,                 0,      0.4767528868
          0,           0,           8,      -4.746645178,      -4.815454013,      -4.807125222,      -4.195495676,     0.04127989549,    -0.03688305812,                 0,                 0,                 0,    -0.01319339505,     0.04127989549,    -0.03688305812,                 0,      -0.893487197
          0,           0,           9,      -4.818382214,      -4.948937166,      -4.987116027,      -4.270938103,     0.03931283382,    0.008908553974,                 0,                 0,                 0,    0.007332382015,     0.03931283382,    0.008908553974,                 0,      0.2266067619
          0,           0,          10,      -5.032198726,      -5.019551576,      -5.024792788,      -4.479878599,    -0.02076535779,     0.03041610444,                 0,                 0,                 0,     0.01062254814,    -0.02076535779,     0.03041610444,                 0,      -1.464752245
          0,           0,          11,      -4.986622104,      -5.138733631,      -5.156064142,      -4.437682661,    -0.02596044701,    0.001680542002,                 0,                 0,                 0,   -0.003885005875,    -0.02596044701,    0.001680542002,                 0,    -0.06473470973
          0,           0,          12,      -5.225716297,      -5.226797172,      -5.210422974,      -4.677507416,     0.01651263515,    -0.02015365152,                 0,                 0,                 0,    -0.00680323137,     0.01651263515,    -0.02015365152,                 0,      -1.220498808
          0,           0,          13,      -5.199291626,      -5.259133768,      -5.281371203,      -4.647906202,     0.02358907657,   -0.006283535522,                 0,                 0,                 0,    0.001569235795,     0.02358907657,   -0.006283535522,                 0,     -0.2663747986
          0,           0,          14,      -5.311125322,      -5.367080941,      -5.414347307,      -4.764385964,   -0.008394713623,     0.01259123315,                 0,                 0,                 0,    0.004236161052,   -0.008394713623,     0.01259123315,                 0,      -1.499900261
          0,           0,          15,      -5.457688743,      -5.374122541,      -5.413860866,       -4.90463552,     -0.0182749381,    0.008293010343,                 0,                 0,                 0,   1.430523142e-05,     -0.0182749381,    0.008293010343,                 0,     -0.4537914326
          0,           0,          16,      -5.442922733,      -5.465327502,       -5.52321966,       -4.89509443,    0.004671222912,   -0.006351617189,                 0,                 0,                 0,   -0.002497756878,    0.004671222912,   -0.006351617189,                 0,      -1.359733267
          0,           0,          17,      -5.681880552,      -5.494931373,      -5.550605872,      -5.132015875,     0.01560663698,   -0.007657650938,                 0,                 0,                 0,   -0.001061830987,     0.01560663698,   -0.007657650938,                 0,     -0.4906663074
          0,           0,          18,      -5.639499101,      -5.554185491,      -5.611349328,      -5.089493222,  -4.478225622e-05,    0.002116015652,                 0,                 0,                 0,   0.0008520949956,  -4.478225622e-05,    0.002116015652,                 0,      -47.25120686
          0,           0,          19,      -5.786700866,      -5.569045929,       -5.64687571,      -5.241494798,    -0.01085325426,    0.005801697542,                 0,                 0,                 0,    0.000890477605,    -0.01085325426,    0.005801697542,                 0,     -0.5345583363
          0,           0,          20,       -5.80359698,      -5.570788085,       -5.66703639,      -5.255282511,   -0.001451433695,   0.0004332495304,                 0,                 0,                 0,  -0.0002365540218,   -0.001451433695,   0.0004332495304,                 0,     -0.2984976385
          0,           0,          21,      -5.847746054,      -5.601783827,      -5.689285623,       -5.30325749,    0.007687316434,   -0.003113935217,                 0,                 0,                 0,  -0.0007049004486,    0.007687316434,   -0.003113935217,                 0,     -0.4050744162
          0,           0,          22,      -5.943707149,      -5.615778783,      -5.695549192,      -5.394131962,    0.002330643682,  -0.0002078788092,                 0,                 0,                 0,   1.097763253e-05,    0.002330643682,  -0.0002078788092,                 0,     -0.0891937325
          0,           0,          23,      -5.857607688,      -5.625358824,      -5.732066848,      -5.312600651,   -0.004508428411,    0.002527896457,                 0,                 0,                 0,   0.0005770909453,   -0.004508428411,    0.002527896457,                 0,     -0.5607045796
          0,           0,          24,      -6.025213817,      -5.623979478,      -5.740213061,      -5.478342538,   -0.001772008578,    0.001234091166,                 0,                 0,                 0,   0.0002098317183,   -0.001772008578,    0.001234091166,                 0,     -0.6964363385
          0,           0,          25,        -5.9143908,      -5.643515895,       -5.74026204,      -5.367931397,    0.002970886809,  -0.0004192290929,                 0,                 0,                 0,  -0.0001664723769,    0.002970886809,  -0.0004192290929,                 0,     -0.1411124421
          0,           0,          26,      -6.048271001,      -5.660951452,      -5.752996916,      -5.504602936,    0.001628660529,   0.0001754164216,                 0,                 0,                 0,    6.55726003e-05,    0.001628660529,   0.0001754164216,                 0,      0.1077059452
          0,           0,          27,      -6.036581622,      -5.669211873,      -5.771409916,      -5.490277724,   -0.001700827976,    0.001152179031,                 0,                 0,                 0,    0.000286088697,   -0.001700827976,    0.001152179031,                 0,     -0.6774224358
          0,           0,          28,      -6.058161066,      -5.677491833,      -5.792755034,       -5.51526482,   -0.001166104424,   0.0008133739621,                 0,                 0,                 0,   9.825059386e-05,   -0.001166104424,   0.0008133739621,                 0,     -0.6975138294
          0,           0,          29,      -6.171676695,       -5.69131524,      -5.796772136,       -5.63112275,    0.001134927608,   0.0001989479293,                 0,                 0,                 0,  -3.302491677e-05,    0.001134927608,   0.0001989479293,                 0,      0.1752956998
          0,           0,          30,      -6.135133398,      -5.711488385,      -5.808595957,       -5.59511853,   0.0009663656416,   0.0002845067588,                 0,                 0,                 0,   6.068319462e-05,   0.0009663656416,   0.0002845067588,                 0,      0.2944090172
          0,           0,          31,      -6.255300476,      -5.727801641,      -5.821305003,      -5.717341572,  -0.0007642299593,   0.0006468409694,                 0,                 0,                 0,    0.000127234922,  -0.0007642299593,   0.0006468409694,                 0,     -0.8463957236
          0,           0,          32,      -6.254367279,       -5.73814216,      -5.837745278,      -5.712343465,  -0.0009862164775,   0.0006170331073,                 0,                 0,                 0,   5.832770592e-05,  -0.0009862164775,   0.0006170331073,                 0,     -0.6256568628
          0,           0,          33,      -6.290471695,      -5.749424731,      -5.858417538,      -5.753858997,   0.0002309254688,    0.000396341265,                 0,                 0,                 0,   1.234480826e-05,   0.0002309254688,    0.000396341265,                 0,       1.716316814
          0,           0,          34,      -6.346535009,      -5.763573654,      -5.874395924,      -5.815071159,   0.0007128723643,   0.0004157342921,                 0,                 0,                 0,    7.12631988e-05,   0.0007128723643,   0.0004157342921,                 0,      0.5831819452
          0,           0,          35,      -6.353970959,      -5.781167029,      -5.888348498,      -5.821059837,  -7.099945377e-05,   0.0005534002056,                 0,                 0,                 0,   0.0001095214192,  -7.099945377e-05,   0.0005534002056,                 0,      -7.794429059
          0,           0,          36,      -6.392168817,      -5.795703948,      -5.902894753,      -5.857751233,  -0.0007126418541,   0.0006085424842,                 0,                 0,                 0,   0.0001014347537,  -0.0007126418541,   0.0006085424842,                 0,     -0.8539247039
          0,           0,          37,      -6.405559087,      -5.807058107,      -5.922725004,       -5.87047785,  -0.0004138031963,   0.0006178059567,                 0,                 0,                 0,   0.0001131916786,  -0.0004138031963,   0.0006178059567,                 0,      -1.492994646
          0,           0,          38,       -6.42123451,       -5.81910395,      -5.942965671,      -5.888240832,   0.0002164974328,   0.0006648676823,                 0,                 0,                 0,   0.0001570081239,   0.0002164974328,   0.0006648676823,                 0,       3.071018781
          0,           0,          39,      -6.443292261,      -5.832587203,      -5.957703341,      -5.911384101,   0.0002821046535,    0.000766514656,                 0,                 0,                 0,   0.0001988684185,   0.0002821046535,    0.000766514656,                 0,        2.71712872
          0,           0,          40,      -6.457363616,      -5.847190052,      -5.970002807,      -5.925085684,  -0.0001581765526,   0.0007947607384,                 0,                 0,                 0,   0.0001992388568,  -0.0001581765526,   0.0007947607384,                 0,      -5.024516752
          0,           0,          41,      -6.475093897,      -5.860186608,      -5.983899987,      -5.942678973,  -0.0003927634757,   0.0007491523261,                 0,                 0,                 0,   0.0001914852411,  -0.0003927634757,   0.0007491523261,                 0,      -1.907387963
          0,           0,          42,      -6.486904332,      -5.872227051,      -6.000176692,      -5.954448011,  -0.0001770950845,     0.00075306658,                 0,                 0,                 0,   0.0002125626498,  -0.0001770950845,     0.00075306658,                 0,      -4.252329093
          0,           0,          43,      -6.504388148,       -5.88485535,      -6.016743495,      -5.972156223,   7.331212254e-05,   0.0008438120001,                 0,                 0,                 0,   0.0002493335562,   7.331212254e-05,   0.0008438120001,                 0,       11.50985636
          0,           0,          44,      -6.529965632,      -5.898313364,      -6.032845998,      -5.997732423,   3.010735658e-05,   0.0009145443307,                 0,                 0,                 0,   0.0002639849866,   3.010735658e-05,   0.0009145443307,                 0,       30.37610853
