"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,          70,      -6.628948303,      -5.878843405,      -6.177328257,                 0,      -6.721752412
          0,           0,          71,      -6.658167923,      -5.909685968,      -6.210241634,                 0,      -6.749875648
          0,           0,          72,      -6.687652892,      -5.939993786,      -6.242568925,                 0,      -6.777834492
          0,           0,          73,      -6.717388942,       -5.96981449,      -6.274496795,                 0,      -6.805706523
          0,           0,          74,      -6.747271557,      -5.999204353,      -6.306145377,                 0,       -6.83347957
          0,           0,          75,      -6.777126069,      -6.028222366,      -6.337565916,                 0,       -6.86108739
          0,           0,          76,      -6.806751787,      -6.056920414,      -6.368770639,                 0,      -6.888453292
          0,           0,          77,      -6.835974946,      -6.085333996,      -6.399767699,                 0,      -6.915524225
          0,           0,          78,      -6.864691194,      -6.113478154,      -6.430580614,                 0,       -6.94228735
          0,           0,          79,      -6.892881912,      -6.141350374,      -6.461247201,                 0,        -6.9687679
          0,           0,          80,      -6.920599902,      -6.168938407,      -6.491806372,                 0,      -6.995013054
          0,           0,          81,      -6.947933415,      -6.196228652,      -6.522285613,                 0,      -7.021072121
          0,           0,          82,      -6.974966106,      -6.223211049,      -6.552697874,                 0,       -7.04698382
          0,           0,          83,       -7.00175048,      -6.249879207,      -6.583048629,                 0,      -7.072775361
          0,           0,          84,      -7.028304537,       -6.27622749,      -6.613347358,                 0,       -7.09847021
          0,           0,          85,       -7.05462959,      -6.302248184,      -6.643615748,                 0,      -7.124097211
          0,           0,          86,       -7.08073697,      -6.327930895,       -6.67388746,                 0,      -7.149694371
          0,           0,          87,      -7.106667516,      -6.353264243,      -6.704199129,                 0,      -7.175304147
          0,           0,          88,      -7.132492228,       -6.37823836,      -6.734576329,                 0,      -7.200961575
          0,           0,          89,      -7.158292629,      -6.402846499,      -6.765019993,                 0,      -7.226680138
          0,           0,          90,      -7.184129469,      -6.427084984,       -6.79549798,                 0,      -7.252441409
          0,           0,          91,      -7.210013512,      -6.450951839,      -6.825944044,                 0,      -7.278192675
          0,           0,          92,      -7.235890841,      -6.474444995,      -6.856263521,                 0,      -7.303853309
          0,           0,          93,      -7.261648872,      -6.497560878,      -6.886342693,                 0,      -7.329327426
          0,           0,          94,      -7.287141224,      -6.520293672,      -6.916057964,                 0,       -7.35451867
          0,           0,          95,      -7.312222641,      -6.542635121,      -6.945282069,                 0,      -7.379343104
          0,           0,          96,      -7.336781744,      -6.564574676,       -6.97388691,                 0,       -7.40373759
          0,           0,          97,      -7.360760721,      -6.586099875,      -7.001744981,                 0,      -7.427662892
          0,           0,          98,       -7.38415645,         -6.607197,      -7.028732319,                 0,      -7.451102086
          0,           0,          99,      -7.407004782,      -6.627851958,      -7.054734988,                 0,      -7.474055497
          0,           0,         100,      -7.429355541,      -6.648051264,      -7.079658881,                 0,      -7.496533603
          0,           0,         101,      -7.451248012,      -6.667782892,       -7.10344036,                 0,        -7.5185495
          0,           0,         102,      -7.472694857,      -6.687036803,      -7.126054259,                 0,      -7.540112506
          0,           0,         103,       -7.49367809,      -6.705805118,      -7.147516453,                 0,      -7.561224182
          0,           0,         104,      -7.514155967,      -6.724082001,      -7.167880048,                 0,      -7.581877249
          0,           0,         105,      -7.534076256,       -6.74186342,      -7.187226259,                 0,      -7.602056978
          0,           0,         106,      -7.553390127,       -6.75914691,      -7.205652274,                 0,      -7.621743837
          0,           0,         107,      -7.572061819,      -6.775931401,      -7.223258654,                 0,      -7.640915994
          0,           0,         108,      -7.590071788,      -6.792217121,      -7.240138362,                 0,      -7.659550706
          0,           0,         109,      -7.607413913,      -6.808005559,      -7.256368932,                 0,      -7.677624493
          0,           0,         110,      -7.624089509,      -6.823299461,      -7.272008603,                 0,      -7.695112772
          0,           0,         111,      -7.640101513,      -6.838102865,      -7.287096559,                 0,      -7.711989985
          0,           0,         112,      -7.655451382,      -6.852421188,      -7.301656616,                 0,      -7.728230972
          0,           0,         113,      -7.670139614,      -6.866261382,      -7.315702967,                 0,      -7.743813701
          0,           0,         114,      -7.684169157,      -6.879632179,      -7.329246235,                 0,      -7.758722812
          0,           0,         115,      -7.697550015,      -6.892544432,      -7.342298348,                 0,      -7.772953106
          0,           0,         116,      -7.710303194,      -6.905011523,      -7.354875415,                 0,      -7.786512125
          0,           0,         117,      -7.722462638,      -6.917049774,      -7.366998689,                 0,       -7.79942134
          0,           0,         118,      -7.734074698,      -6.928678778,      -7.378694272,                 0,      -7.811715814
          0,           0,         119,      -7.745195399,      -6.939921543,      -7.389992374,                 0,      -7.823442494
          0,           0,         120,      -7.755886333,       -6.95080438,      -7.400926668,                 0,       -7.83465744
          0,           0,         121,      -7.766210137,      -6.961356501,      -7.411533849,                 0,      -7.845422335
          0,           0,         122,      -7.776226453,       -6.97160935,       -7.42185321,                 0,      -7.855800727
          0,           0,         123,      -7.785988978,      -6.981595731,      -7.431926005,                 0,       -7.86585444
          0,           0,         124,      -7.795543921,      -6.991348836,      -7.441794501,                 0,      -7.875640666
          0,           0,         125,      -7.804929824,      -7.000901268,      -7.451500831,                 0,      -7.885210103
          0,           0,         126,      -7.814178475,      -7.010284185,      -7.461085861,                 0,      -7.894606338
          0,           0,         127,       -7.82331644,      -7.019526637,      -7.470588284,                 0,      -7.903866386
          0,           0,         128,      -7.832366711,      -7.028655152,      -7.480044022,                 0,      -7.913022054
          0,           0,         129,      -7.841350086,       -7.03769359,      -7.489485955,                 0,      -7.922101678
          0,           0,         130,      -7.850286074,      -7.046663207,      -7.498943857,                 0,      -7.931131745
          0,           0,         131,       -7.85919333,      -7.055582867,      -7.508444433,                 0,       -7.94013803
          0,           0,         132,      -7.868089777,      -7.064469307,      -7.518011323,                 0,      -7.949146036
          0,           0,         133,      -7.876992588,       -7.07333738,      -7.527664961,                 0,      -7.958180694
          0,           0,         134,      -7.885918144,      -7.082200199,      -7.537422225,                 0,      -7.967265408
          0,           0,         135,      -7.894881922,       -7.09106917,      -7.547295835,                 0,      -7.976420599
          0,           0,         136,      -7.903898192,      -7.099953893,      -7.557293557,                 0,      -7.985661951
          0,           0,         137,      -7.912979388,      -7.108861963,      -7.567417291,                 0,      -7.994998571
          0,           0,         138,      -7.922135112,      -7.117798695,      -7.577662252,                 0,       -8.00443128
          0,           0,         139,      -7.931370877,      -7.126766808,      -7.588016419,                 0,      -8.013951253
          0,           0,         140,      -7.940686878,      -7.135766122,      -7.598460446,                 0,      -8.023539174
          0,           0,         141,      -7.950077107,       -7.14479328,       -7.60896817,                 0,      -8.033165045
          0,           0,         142,        -7.9595291,      -7.153841542,      -7.619507735,                 0,       -8.04278867
          0,           0,         143,      -7.969024436,      -7.162900657,      -7.630043244,                 0,      -8.052360768
          0,           0,         144,      -7.978539896,      -7.171956816,      -7.640536778,                 0,      -8.061824588
          0,           0,         145,      -7.988049025,      -7.180992714,      -7.650950567,                 0,       -8.07111788
          0,           0,         146,      -7.997523747,      -7.189987735,      -7.661249097,                 0,      -8.080175152
          0,           0,         147,      -8.006935735,      -7.198918309,      -7.671401025,                 0,      -8.088930193
          0,           0,         148,      -8.016257402,      -7.207758521,      -7.681380777,                 0,      -8.097318935
          0,           0,         149,      -8.025462559,      -7.216481046,      -7.691169818,                 0,      -8.105282772
          0,           0,         150,       -8.03452697,      -7.225058481,      -7.700757556,                 0,      -8.112772336
          0,           0,         151,      -8.043429048,      -7.233465074,      -7.710141809,                 0,      -8.119751572
          0,           0,         152,      -8.052150867,      -7.241678727,      -7.719328716,                 0,      -8.126201611
          0,           0,         153,      -8.060679453,      -7.249683041,      -7.728331868,                 0,       -8.13212373
          0,           0,         154,      -8.069008064,      -7.257469019,      -7.737170444,                 0,       -8.13754052
          0,           0,         155,      -8.077137087,      -7.265036073,      -7.745866207,                 0,      -8.142494697
          0,           0,         156,      -8.085074213,      -7.272392076,      -7.754439537,                 0,      -8.147045505
          0,           0,         157,       -8.09283378,      -7.279552449,      -7.762905068,                 0,        -8.1512634
          0,           0,         158,      -8.100435456,      -7.286538555,      -7.771267875,                 0,      -8.155224102
          0,           0,         159,      -8.107902605,      -7.293375777,      -7.779521366,                 0,      -8.159003122
          0,           0,         160,      -8.115260665,      -7.300091664,      -7.787647767,                 0,      -8.162671411
          0,           0,         161,      -8.122535749,      -7.306714351,      -7.795621528,                 0,       -8.16629229
          0,           0,         162,      -8.129753491,      -7.313271283,      -7.803415177,                 0,      -8.169919525
          0,           0,         163,      -8.136938101,      -7.319788192,      -7.811006366,                 0,      -8.173596416
          0,           0,         164,      -8.144111592,      -7.326288275,      -7.818384456,                 0,      -8.177355843
          0,           0,         165,      -8.151293221,      -7.332791571,      -7.825555031,                 0,      -8.181221251
          0,           0,         166,      -8.158499222,      -7.339314612,      -7.832541286,                 0,      -8.185208399
          0,           0,         167,      -8.165742893,      -7.345870395,      -7.839382063,                 0,      -8.189327487
          0,           0,         168,         -8.173035,       -7.35246868,      -7.846127227,                 0,      -8.193585185
          0,           0,         169,      -8.180384401,      -7.359116526,      -7.852831567,                 0,      -8.197986132
          0,           0,         170,      -8.187798695,      -7.365818934,      -7.859548617,                 0,      -8.202533707
          0,           0,         171,      -8.195284741,      -7.372579461,      -7.866325512,                 0,      -8.207230176
          0,           0,         172,      -8.202848962,      -7.379400708,      -7.873199547,                 0,       -8.21207649
          0,           0,         173,      -8.210497414,      -7.386284643,      -7.880196645,                 0,      -8.217072068
          0,           0,         174,      -8.218235691,      -7.393232789,      -7.887331536,                 0,      -8.222214804
          0,           0,         175,      -8.226068754,      -7.400246298,      -7.894609235,                 0,      -8.227501353
          0,           0,         176,      -8.234000763,      -7.407325987,      -7.902027266,                 0,      -8.232927597
          0,           0,         177,       -8.24203496,      -7.414472342,      -7.909578114,                 0,      -8.238489121
          0,           0,         178,      -8.250173638,      -7.421685532,      -7.917251462,                 0,      -8.244181543
          0,           0,         179,       -8.25841816,      -7.428965416,      -7.925035937,                 0,      -8.250000639
          0,           0,         180,      -8.266769054,      -7.436311567,      -7.932920284,                 0,      -8.255942291
          0,           0,         181,       -8.27522612,      -7.443723293,      -7.940894024,                 0,      -8.262002342
          0,           0,         182,      -8.283788579,      -7.451199675,      -7.948947792,                 0,      -8.268176482
          0,           0,         183,      -8.292455211,      -7.458739602,      -7.957073505,                 0,      -8.274460218
          0,           0,         184,      -8.301224494,      -7.466341816,      -7.965264483,                 0,      -8.280848954
          0,           0,         185,      -8.310094718,      -7.474004955,      -7.973515533,                 0,      -8.287338149
          0,           0,         186,      -8.319064082,      -7.481727601,      -7.981822953,                 0,       -8.29392349
          0,           0,         187,      -8.328130759,      -7.489508321,      -7.990184405,                 0,      -8.300601049
          0,           0,         188,      -8.337292946,      -7.497345709,      -7.998598634,                 0,      -8.307367363
          0,           0,         189,      -8.346548894,      -7.505238421,      -8.007065075,                 0,      -8.314219459
          0,           0,         190,      -8.355896925,      -7.513185199,       -8.01558344,                 0,      -8.321154826
          0,           0,         191,       -8.36533544,      -7.521184892,      -8.024153377,                 0,      -8.328171356
          0,           0,         192,      -8.374862912,      -7.529236458,      -8.032774262,                 0,      -8.335267269
          0,           0,         193,      -8.384477882,      -7.537338966,      -8.041445146,                 0,      -8.342441052
          0,           0,         194,      -8.394178945,      -7.545491583,      -8.050164833,                 0,      -8.349691397
          0,           0,         195,      -8.403964737,      -7.553693562,      -8.058932017,                 0,      -8.357017154
          0,           0,         196,      -8.413833936,      -7.561944237,      -8.067745441,                 0,      -8.364417293
          0,           0,         197,       -8.42378525,      -7.570243008,      -8.076604013,                 0,      -8.371890864
          0,           0,         198,      -8.433817426,      -7.578589339,      -8.085506876,                 0,      -8.379436976
          0,           0,         199,      -8.443929252,      -7.586982752,      -8.094453426,                 0,      -8.387054774
          0,           0,         200,      -8.454119561,      -7.595422825,      -8.103443285,                 0,      -8.394743423
          0,           0,         201,      -8.464387232,      -7.603909183,      -8.112476268,                 0,      -8.402502104
          0,           0,         202,       -8.47473119,      -7.612441494,      -8.121552339,                 0,      -8.410330008
          0,           0,         203,      -8.485150398,      -7.621019463,       -8.13067158,                 0,      -8.418226343
          0,           0,         204,      -8.495643848,      -7.629642824,      -8.139834165,                 0,      -8.426190329
          0,           0,         205,      -8.506210558,      -7.638311328,      -8.149040347,                 0,      -8.434221204
          0,           0,         206,      -8.516849554,      -7.647024742,      -8.158290444,                 0,      -8.442318225
          0,           0,         207,      -8.527559864,      -7.655782841,      -8.167584823,                 0,      -8.450480666
          0,           0,         208,       -8.53834051,      -7.664585402,       -8.17692388,                 0,      -8.458707817
          0,           0,         209,      -8.549190498,      -7.673432202,      -8.186308011,                 0,      -8.466998983
          0,           0,         210,      -8.560108815,       -7.68232302,      -8.195737576,                 0,      -8.475353482
          0,           0,         211,      -8.571094423,       -7.69125763,      -8.205212864,                 0,      -8.483770644
          0,           0,         212,      -8.582146256,      -7.700235806,      -8.214734054,                 0,      -8.492249813
          0,           0,         213,      -8.593263223,       -7.70925732,      -8.224301193,                 0,      -8.500790348
          0,           0,         214,      -8.604444205,      -7.718321947,      -8.233914175,                 0,      -8.509391623
          0,           0,         215,      -8.615688059,      -7.727429457,      -8.243572745,                 0,      -8.518053036
          0,           0,         216,      -8.626993625,      -7.736579627,      -8.253276508,                 0,      -8.526774009
          0,           0,         217,      -8.638359725,      -7.745772229,      -8.263024961,                 0,      -8.535553989
          0,           0,         218,      -8.649785173,      -7.755007039,      -8.272817518,                 0,      -8.544392458
          0,           0,         219,      -8.661268781,      -7.764283835,      -8.282653556,                 0,       -8.55328893
          0,           0,         220,       -8.67280936,      -7.773602393,      -8.292532443,                 0,      -8.562242954
          0,           0,         221,      -8.684405735,      -7.782962492,      -8.302453569,                 0,      -8.571254116
          0,           0,         222,      -8.696056738,       -7.79236391,      -8.312416368,                 0,      -8.580322041
          0,           0,         223,       -8.70776122,      -7.801806429,      -8.322420323,                 0,      -8.589446392
          0,           0,         224,      -8.719518049,       -7.81128983,      -8.332464968,                 0,      -8.598626874
          0,           0,         225,      -8.731326113,      -7.820813898,      -8.342549882,                 0,      -8.607863229
          0,           0,         226,      -8.743184315,      -7.830378421,      -8.352674673,                 0,      -8.617155248
          0,           0,         227,      -8.755091574,      -7.839983192,      -8.362838968,                 0,      -8.626502762
          0,           0,         228,      -8.767046822,      -7.849628005,      -8.373042393,                 0,      -8.635905653
          0,           0,         229,      -8.779049002,      -7.859312665,      -8.383284573,                 0,      -8.645363849
          0,           0,         230,      -8.791097062,      -7.869036981,      -8.393565117,                 0,      -8.654877331
          0,           0,         231,      -8.803189959,      -7.878800769,      -8.403883627,                 0,      -8.664446132
          0,           0,         232,       -8.81532665,      -7.888603855,      -8.414239699,                 0,      -8.674070342
          0,           0,         233,      -8.827506101,      -7.898446073,      -8.424632934,                 0,      -8.683750105
          0,           0,         234,      -8.839727281,      -7.908327267,      -8.435062947,                 0,      -8.693485623
          0,           0,         235,      -8.851989169,      -7.918247293,      -8.445529382,                 0,      -8.703277157
          0,           0,         236,      -8.864290751,      -7.928206018,      -8.456031921,                 0,      -8.713125028
          0,           0,         237,      -8.876631031,      -7.938203321,      -8.466570293,                 0,      -8.723029619
          0,           0,         238,      -8.889009029,      -7.948239097,      -8.477144283,                 0,      -8.732991378
          0,           0,         239,      -8.901423785,      -7.958313251,      -8.487753729,                 0,       -8.74301082
          0,           0,         240,      -8.913874364,      -7.968425706,      -8.498398531,                 0,      -8.753088531
          0,           0,         241,      -8.926359854,      -7.978576401,      -8.509078647,                 0,      -8.763225171
          0,           0,         242,      -8.938879371,      -7.988765291,       -8.51979409,                 0,      -8.773421479
          0,           0,         243,      -8.951432059,      -7.998992345,      -8.530544925,                 0,      -8.783678275
          0,           0,         244,      -8.964017084,      -8.009257552,      -8.541331272,                 0,      -8.793996467
          0,           0,         245,      -8.976633639,      -8.019560916,      -8.552153293,                 0,      -8.804377054
          0,           0,         246,      -8.989280936,      -8.029902456,      -8.563011199,                 0,      -8.814821126
          0,           0,         247,      -9.001958206,      -8.040282204,      -8.573905241,                 0,      -8.825329869
          0,           0,         248,      -9.014664689,      -8.050700207,      -8.584835708,                 0,      -8.835904562
          0,           0,         249,      -9.027399635,      -8.061156517,      -8.595802926,                 0,      -8.846546582
          0,           0,         250,      -9.040162294,      -8.071651196,      -8.606807243,                 0,      -8.857257393
          0,           0,         251,      -9.052951905,      -8.082184302,      -8.617849033,                 0,      -8.868038544
          0,           0,         252,      -9.065767694,      -8.092755891,      -8.628928673,                 0,      -8.878891659
          0,           0,         253,      -9.078608853,      -8.103366001,      -8.640046539,                 0,      -8.889818419
          0,           0,         254,      -9.091474533,      -8.114014648,      -8.651202979,                 0,       -8.90082054
          0,           0,         255,      -9.104363824,      -8.124701808,      -8.662398293,                 0,       -8.91189974
          0,           0,         256,      -9.117275728,      -8.135427402,      -8.673632699,                 0,      -8.923057698
          0,           0,         257,       -9.13020914,      -8.146191274,      -8.684906294,                 0,      -8.934295988
          0,           0,         258,      -9.143162805,      -8.156993161,      -8.696218997,                 0,         -8.945616
          0,           0,         259,      -9.156135278,      -8.167832665,      -8.707570489,                 0,      -8.957018827
          0,           0,         260,      -9.169124872,      -8.178709199,      -8.718960116,                 0,      -8.968505116
          0,           0,         261,      -9.182129584,       -8.18962194,      -8.730386782,                 0,      -8.980074876
          0,           0,         262,      -9.195147015,      -8.200569759,      -8.741848803,                 0,      -8.991727215
          0,           0,         263,      -9.208174268,      -8.211551136,       -8.75334372,                 0,      -9.003460018
          0,           0,         264,      -9.221207818,      -8.222564057,       -8.76486807,                 0,      -9.015269527
          0,           0,         265,      -9.234243369,      -8.233605897,      -8.776417091,                 0,      -9.027149818
          0,           0,         266,      -9.247275675,       -8.24467328,      -8.787984377,                 0,      -9.039092174
          0,           0,         267,      -9.260298351,      -8.255761926,      -8.799561453,                 0,      -9.051084347
          0,           0,         268,      -9.273303667,      -8.266866492,      -8.811137298,                 0,      -9.063109742
          0,           0,         269,      -9.286282361,      -8.277980439,      -8.822697835,                 0,      -9.075146586
          0,           0,         270,      -9.299223494,      -8.289095926,      -8.834225422,                 0,      -9.087167194
          0,           0,         271,      -9.312114406,      -8.300203813,       -8.84569844,                 0,      -9.099137523
          0,           0,         272,      -9.324940853,      -8.311293801,      -8.857091101,                 0,      -9.111017272
          0,           0,         273,      -9.337687397,      -8.322354792,      -8.868373637,                 0,      -9.122760838
          0,           0,         274,      -9.350338137,      -8.333375522,       -8.87951308,                 0,      -9.134319433
          0,           0,         275,      -9.362877833,      -8.344345493,      -8.890474809,                 0,      -9.145644532
          0,           0,         276,       -9.37529339,      -8.355256161,      -8.901224992,                 0,      -9.156692568
          0,           0,         277,       -9.38757557,      -8.366102265,       -8.91173383,                 0,      -9.167430357
          0,           0,         278,      -9.399720692,      -8.376883063,       -8.92197935,                 0,      -9.177840371
          0,           0,         279,      -9.411731975,      -8.387603215,      -8.931951132,                 0,      -9.187924663
          0,           0,         280,      -9.423620202,      -8.398273051,      -8.941653258,                 0,      -9.197706369
          0,           0,         281,      -9.435403464,      -8.408908057,      -8.951105675,                 0,      -9.207228133
          0,           0,         282,      -9.447105944,      -8.419527606,       -8.96034345,                 0,      -9.216547568
          0,           0,         283,      -9.458755916,      -8.430153114,      -8.969413797,                 0,      -9.225730612
          0,           0,         284,      -9.470383297,      -8.440805964,      -8.978371321,                 0,      -9.234844127
          0,           0,         285,      -9.482017187,      -8.451505558,      -8.987272385,                 0,        -9.2439492
          0,           0,         286,      -9.493683766,      -8.462267811,      -8.996169696,                 0,      -9.253096249
          0,           0,         287,        -9.5054048,      -8.473104265,      -9.005108104,                 0,      -9.262322476
          0,           0,         288,      -9.517196837,      -8.484021844,      -9.014122206,                 0,      -9.271651565
          0,           0,         289,      -9.529071029,      -8.495023141,      -9.023235891,                 0,      -9.281095141
          0,           0,         290,      -9.541033438,      -8.506107074,      -9.032463468,                 0,      -9.290655259
          0,           0,         291,      -9.553085641,      -8.517269715,      -9.041811813,                 0,      -9.300327242
          0,           0,         292,      -9.565225463,      -8.528505144,      -9.051282839,                 0,      -9.310102335
          0,           0,         293,      -9.577447723,       -8.53980621,      -9.060875726,                 0,      -9.319969858
          0,           0,         294,      -9.589744903,      -8.551165151,      -9.070588545,                 0,      -9.329918738
          0,           0,         295,      -9.602107709,      -8.562574057,      -9.080419135,                 0,      -9.339938432
          0,           0,         296,      -9.614525504,      -8.574025177,      -9.090365292,                 0,      -9.350019362
          0,           0,         297,      -9.626986652,      -8.585511123,      -9.100424454,                 0,      -9.360153018
          0,           0,         298,       -9.63947877,      -8.597024983,      -9.110593121,                 0,      -9.370331885
          0,           0,         299,       -9.65198895,      -8.608560397,      -9.120866229,                 0,      -9.380549306
          0,           0,         300,      -9.664503958,       -8.62011159,      -9.131236667,                 0,      -9.390799382
          0,           0,         301,      -9.677010445,      -8.631673408,      -9.141695047,                 0,      -9.401076917
          0,           0,         302,      -9.689495169,       -8.64324133,      -9.152229782,                 0,      -9.411377422
          0,           0,         303,      -9.701945236,      -8.654811467,      -9.162827454,                 0,      -9.421697119
          0,           0,         304,      -9.714348331,      -8.666380544,       -9.17347342,                 0,      -9.432032948
          0,           0,         305,      -9.726692946,      -8.677945855,      -9.184152552,                 0,      -9.442382524
