"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.494976249,      -4.764844323,      -4.469800776,      -3.950040483,       1.366564015,    -0.08248177255,                 0,                 0,                 0,    0.006917619228,       1.366564015,    -0.08248177255,                 0,    -0.06035704996
          0,           0,           1,      -4.620754131,      -4.754541466,      -4.597720189,      -4.069847544,     -0.1387905575,       0.159588212,                 0,                 0,                 0,   -0.009718644695,     -0.1387905575,       0.159588212,                 0,      -1.149849204
          0,           0,           2,      -4.732365971,      -4.747800036,      -4.752900943,      -4.183697833,     -0.2487725097,     0.03931077684,                 0,                 0,                 0,     0.01733560861,     -0.2487725097,     0.03931077684,                 0,     -0.1580189744
          0,           0,           3,      -4.707460773,      -4.725959736,      -4.755780404,      -4.152819871,     0.06237294242,    -0.07978940688,                 0,                 0,                 0,  -0.0007193137991,     0.06237294242,    -0.07978940688,                 0,      -1.279231086
          0,           0,           4,      -4.653925075,      -4.792566111,      -4.801221415,      -4.106872455,      0.1833792579,    -0.05925272764,                 0,                 0,                 0,    -0.02571027579,      0.1833792579,    -0.05925272764,                 0,     -0.3231157565
          0,           0,           5,      -4.794155446,      -4.758982763,      -4.790811625,      -4.242566985,     0.02949817584,      0.0553424941,                 0,                 0,                 0,     0.01454538922,     0.02949817584,      0.0553424941,                 0,       1.876132762
          0,           0,           6,       -4.75671315,       -4.88775403,      -4.895104555,      -4.209219006,    -0.08781933421,     0.05324681575,                 0,                 0,                 0,     0.02502785245,    -0.08781933421,     0.05324681575,                 0,     -0.6063222436
          0,           0,           7,      -4.968256675,      -4.958981923,      -4.975241347,      -4.417366861,    -0.01482385428,    -0.04047270416,                 0,                 0,                 0,    -0.01571995283,    -0.01482385428,    -0.04047270416,                 0,       2.730241636
          0,           0,           8,      -4.950752384,      -5.091736323,      -5.110046374,      -4.403271906,     0.08023498765,    -0.04079263775,                 0,                 0,                 0,    -0.01549290378,     0.08023498765,    -0.04079263775,                 0,     -0.5084145826
          0,           0,           9,       -5.16528657,      -5.186067057,      -5.225656109,      -4.615452543,     0.03023262499,      0.0291452171,                 0,                 0,                 0,     0.01601706969,     0.03023262499,      0.0291452171,                 0,      0.9640319724
          0,           0,          10,      -5.209738497,      -5.311490773,      -5.323170207,      -4.661125382,    -0.05012338685,     0.03422203033,                 0,                 0,                 0,     0.01073227256,    -0.05012338685,     0.03422203033,                 0,     -0.6827557451
          0,           0,          11,      -5.316310017,      -5.405817296,      -5.409165741,      -4.767366607,    -0.01712534038,    -0.01382838935,                 0,                 0,                 0,   -0.009702398651,    -0.01712534038,    -0.01382838935,                 0,      0.8074811388
          0,           0,          12,      -5.439849832,      -5.504753542,      -5.477711538,      -4.892050313,     0.04154534693,    -0.02246696577,                 0,                 0,                 0,   -0.004370266482,     0.04154534693,    -0.02246696577,                 0,     -0.5407817585
          0,           0,          13,      -5.465069627,      -5.524005156,       -5.57972494,      -4.915096181,     0.01667389398,     0.00772509838,                 0,                 0,                 0,    0.006633340481,     0.01667389398,     0.00772509838,                 0,      0.4633049957
          0,           0,          14,       -5.61880088,      -5.636329622,       -5.69381284,      -5.071749156,    -0.02775794044,     0.01879916261,                 0,                 0,                 0,    0.003500453922,    -0.02775794044,     0.01879916261,                 0,     -0.6772535105
          0,           0,          15,       -5.64901352,      -5.663363392,      -5.666491656,      -5.097574919,    -0.01026874743,   0.0007126780996,                 0,                 0,                 0,    -0.00195800613,    -0.01026874743,   0.0007126780996,                 0,    -0.06940263209
          0,           0,          16,      -5.731136343,      -5.779847699,      -5.757336531,      -5.186018324,     0.02278572901,    -0.01077814972,                 0,                 0,                 0,   -0.001565447339,     0.02278572901,    -0.01077814972,                 0,      -0.473021939
