"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
11, 9.645400047300000e-01, -5.038225493362627e-03, 1.000725048596997e+00, 1.073959103161861e-01, 1.491344368695118e-02, 2.508495203526209e+00, 1.001048526480939e+00, 1.000323243516684e+00, 9.155587558962651e-02, 1.497894972770325e-01
12, 9.584699869160000e-01, -5.878077433056352e-03, 1.000652500755104e+00, 1.083567922157759e-01, 1.493230626946611e-02, 2.508343269895376e+00, 1.000946034627840e+00, 1.000293342466556e+00, 9.236985518357121e-02, 1.351478039771807e-01
13, 9.519400000570000e-01, -6.774428848839826e-03, 1.000583394651501e+00, 1.092589572160321e-01, 1.493397222944306e-02, 2.508198314165804e+00, 1.000848635066520e+00, 1.000265085765401e+00, 9.313257791941985e-02, 1.212335809313966e-01
14, 9.449599981310000e-01, -7.724467125531491e-03, 1.000517902503026e+00, 1.101120434453515e-01, 1.491980450999905e-02, 2.508061030247643e+00, 1.000756237837020e+00, 1.000238211963422e+00, 9.385226128913431e-02, 1.080339767170876e-01
15, 9.375399947170000e-01, -8.725349486403867e-03, 1.000455465497439e+00, 1.109215634234728e-01, 1.489113108610886e-02, 2.507930163356305e+00, 1.000668137991572e+00, 1.000212575673249e+00, 9.453373356688019e-02, 9.544828451029430e-02
16, 9.296900033950000e-01, -9.774221272349531e-03, 1.000395471777784e+00, 1.116928413293449e-01, 1.484914933087598e-02, 2.507804326454510e+00, 1.000583576742001e+00, 1.000188030603420e+00, 9.518165895030212e-02, 8.336810600008605e-02
17, 9.214000105860000e-01, -1.087086069705918e-02, 1.000337725790807e+00, 1.124291469793541e-01, 1.479483560959525e-02, 2.507683114029742e+00, 1.000502273845126e+00, 1.000164492500959e+00, 9.579891669482499e-02, 7.175340644652706e-02
18, 9.126999974250000e-01, -1.200973104171110e-02, 1.000281969830682e+00, 1.131348027189579e-01, 1.472883437925341e-02, 2.507566001559711e+00, 1.000423850034947e+00, 1.000141840209606e+00, 9.638924001015670e-02, 6.055000499248313e-02
19, 9.035800099370001e-01, -1.319055953446835e-02, 1.000228092723022e+00, 1.138128088806579e-01, 1.465216093611089e-02, 2.507452794400181e+00, 1.000348110072885e+00, 1.000119989981021e+00, 9.695528110658704e-02, 4.973001041211743e-02
20, 8.940600156780000e-01, -1.440916392228702e-02, 1.000175869076871e+00, 1.144670003466589e-01, 1.456552655635866e-02, 2.507343041078945e+00, 1.000274714936813e+00, 1.000098828479069e+00, 9.750037118454105e-02, 3.924499097321797e-02
21, 8.841500282290000e-01, -1.566269158090452e-02, 1.000125454384619e+00, 1.150982519077922e-01, 1.446934341017708e-02, 2.507237148477287e+00, 1.000203803097536e+00, 1.000078338884961e+00, 9.802528754508211e-02, 2.911472821939425e-02
22, 8.738499879840000e-01, -1.694956337677533e-02, 1.000075966950385e+00, 1.157082941449791e-01, 1.436434605305115e-02, 2.507132958037714e+00, 1.000134440995346e+00, 1.000058469603204e+00, 9.853166203347521e-02, 1.920585647798211e-02
23, 8.631799817090000e-01, -1.826569132102762e-02, 1.000028135591488e+00, 1.163004437987467e-01, 1.425098045846424e-02, 2.507032395611033e+00, 1.000067258761929e+00, 1.000039122069719e+00, 9.902227062916892e-02, 9.608394561354067e-03
24, 8.521599769590000e-01, -1.960709133914372e-02, 9.999812604634020e-01, 1.168747859767109e-01, 1.412946762912530e-02, 2.506933704735892e+00, 1.000001558459279e+00, 1.000020298376260e+00, 9.949729205135051e-02, 2.226370398832652e-04
25, 8.407700061800000e-01, -2.097463226217677e-02, 9.999354683934087e-01, 1.174354231288431e-01, 1.400062971799505e-02, 2.506837335775895e+00, 9.999373345291590e-01, 1.000001866256183e+00, 9.996026183819449e-02, -8.952210120142091e-03
26, 8.290500044819999e-01, -2.236196298315981e-02, 9.998908164733767e-01, 1.179823616393327e-01, 1.386425721688064e-02, 2.506743425114712e+00, 9.998746507942079e-01, 9.999838325556129e-01, 1.004111747062739e-01, -1.790702939887178e-02
27, 8.170099854470000e-01, -2.376642068849115e-02, 9.998465860544724e-01, 1.185184825804587e-01, 1.372127269483425e-02, 2.506650269541128e+00, 9.998126901753681e-01, 9.999660989199974e-01, 1.008526345413776e-01, -2.675854637598389e-02
28, 8.046399950980000e-01, -2.518763605296113e-02, 9.998028364436021e-01, 1.190424634728994e-01, 1.357124892963449e-02, 2.506557966607227e+00, 9.997515630819351e-01, 9.999487165271013e-01, 1.012834980838054e-01, -3.549098829498071e-02
29, 7.919700145720000e-01, -2.662062628442961e-02, 9.997599230114612e-01, 1.195594846102233e-01, 1.341446783812247e-02, 2.506467579255870e+00, 9.996914528789750e-01, 9.999315134254635e-01, 1.017081349750725e-01, -4.407816014643083e-02
30, 7.790099978450000e-01, -2.806276676215449e-02, 9.997173206198682e-01, 1.200662127348205e-01, 1.325056305865069e-02, 2.506377675099556e+00, 9.996319502924907e-01, 9.999146055333679e-01, 1.021237786090986e-01, -5.257852964417928e-02
31, 7.657799720760000e-01, -2.951033727360171e-02, 9.996769071689163e-01, 1.205656241313652e-01, 1.307857020126762e-02, 2.506293049789945e+00, 9.995748455117626e-01, 9.998979053567991e-01, 1.025326759759063e-01, -6.073635546249054e-02
32, 7.522799968720000e-01, -3.096181144522562e-02, 9.996353514937687e-01, 1.210569681687143e-01, 1.289969243140185e-02, 2.506205342181909e+00, 9.995168172519880e-01, 9.998814225191183e-01, 1.029346724989965e-01, -6.902610685885097e-02
33, 7.385200262070000e-01, -3.241453277608040e-02, 9.995954045160745e-01, 1.215425649979042e-01, 1.271252948493645e-02, 2.506121510664590e+00, 9.994605546120052e-01, 9.998650955141851e-01, 1.033313396906023e-01, -7.706362685639642e-02
34, 7.245299816130000e-01, -3.386376679305321e-02, 9.995543137463380e-01, 1.220263398718124e-01, 1.251825903501241e-02, 2.506034806103046e+00, 9.994031536966200e-01, 9.998487725502867e-01, 1.037264049580650e-01, -8.526375762571033e-02
35, 7.103199958800001e-01, -3.530689307158652e-02, 9.995145317274026e-01, 1.225056829749118e-01, 1.231498547166306e-02, 2.505951269234234e+00, 9.993471748611797e-01, 9.998325618478668e-01, 1.041172821189359e-01, -9.326073411717956e-02
36, 6.958900094030001e-01, -3.674225211597043e-02, 9.994742612114830e-01, 1.229836663169956e-01, 1.210308830819159e-02, 2.505866510879398e+00, 9.992907043611270e-01, 9.998163465959260e-01, 1.045068190817464e-01, -1.013279484104299e-01
37, 6.812700033190000e-01, -3.816515293304169e-02, 9.994346418997038e-01, 1.234562598560057e-01, 1.188067750200591e-02, 2.505783235880579e+00, 9.992350343138757e-01, 9.998002795005700e-01, 1.048913826698496e-01, -1.092808123034679e-01
38, 6.664699912070000e-01, -3.957289370556494e-02, 9.993946472204751e-01, 1.239301803488466e-01, 1.164841665459517e-02, 2.505699114882828e+00, 9.991788938618624e-01, 9.997841159553811e-01, 1.052768498181251e-01, -1.173008768767962e-01
39, 6.514999866490000e-01, -4.096270419333766e-02, 9.993546741966423e-01, 1.243989167159421e-01, 1.140433311776283e-02, 2.505614906059341e+00, 9.991229171832655e-01, 9.997680933312661e-01, 1.056575805943520e-01, -1.252975452477839e-01
40, 6.363800168040000e-01, -4.233084266562091e-02, 9.993148913536729e-01, 1.248721630993857e-01, 1.114861878723948e-02, 2.505531378250496e+00, 9.990669264418133e-01, 9.997518650887673e-01, 1.060418161957458e-01, -1.332962225981037e-01
41, 6.211299896240000e-01, -4.367359094194759e-02, 9.992746230417312e-01, 1.253398474807062e-01, 1.087932251660217e-02, 2.505446477852459e+00, 9.990106057523971e-01, 9.997357910595885e-01, 1.064210451683320e-01, -1.413420353718451e-01
42, 6.057599782940000e-01, -4.498807223669178e-02, 9.992347137105552e-01, 1.258135369957800e-01, 1.059633929647316e-02, 2.505362734977640e+00, 9.989543864867744e-01, 9.997194580813356e-01, 1.068050166565384e-01, -1.493733590322328e-01
43, 5.902799963950000e-01, -4.627132533375768e-02, 9.991941084615135e-01, 1.262817072698671e-01, 1.029760920790275e-02, 2.505277093081894e+00, 9.988976256634642e-01, 9.997032780762632e-01, 1.071840479929411e-01, -1.574820480765453e-01
44, 5.747100114820000e-01, -4.751950934859488e-02, 9.991540025795531e-01, 1.267568497329314e-01, 9.982732641206679e-03, 2.505192997033313e+00, 9.988410702758895e-01, 9.996868027322561e-01, 1.075686381295765e-01, -1.655613891586385e-01
45, 5.590599775310000e-01, -4.872955796694115e-02, 9.991129371949804e-01, 1.272259910040754e-01, 9.649789055597886e-03, 2.505106325651061e+00, 9.987837252525553e-01, 9.996704957666257e-01, 1.079479609548448e-01, -1.737535353492399e-01
46, 5.433599948880000e-01, -4.989683951066199e-02, 9.990729019584409e-01, 1.277022308956149e-01, 9.297880676344284e-03, 2.505022537109791e+00, 9.987271101243204e-01, 9.996538872854599e-01, 1.083329449159462e-01, -1.818414108113771e-01
47, 5.276100039480000e-01, -5.101897737545535e-02, 9.990310354982169e-01, 1.281713261403959e-01, 8.925757637109542e-03, 2.504933953729852e+00, 9.986688677428321e-01, 9.996374809765506e-01, 1.087119165443863e-01, -1.901617510239794e-01
48, 5.118399858470000e-01, -5.209138375948307e-02, 9.989910117587487e-01, 1.286454430014452e-01, 8.531259207635524e-03, 2.504850215986551e+00, 9.986122421611786e-01, 9.996208478423615e-01, 1.090947964791354e-01, -1.982511198316273e-01
49, 4.960500001910000e-01, -5.311153541819326e-02, 9.989491726976852e-01, 1.291113288022968e-01, 8.113590886817689e-03, 2.504761687543048e+00, 9.985540409630400e-01, 9.996044526133618e-01, 1.094709020276756e-01, -2.065655767085697e-01
50, 4.802699983120000e-01, -5.407492053959814e-02, 9.989094430156954e-01, 1.295811956337651e-01, 7.670425476203731e-03, 2.504678642873669e+00, 9.984977535957215e-01, 9.995878611190913e-01, 1.098502115353231e-01, -2.146066291826487e-01
51, 4.645099937920000e-01, -5.497835513414191e-02, 9.988676309836302e-01, 1.300444414274934e-01, 7.201503323444195e-03, 2.504590208159665e+00, 9.984395534594911e-01, 9.995714371846074e-01, 1.102244170352250e-01, -2.229209343584156e-01
52, 4.487800002100000e-01, -5.581859897363720e-02, 9.988275566308432e-01, 1.305094749418352e-01, 6.704409783428275e-03, 2.504506260328093e+00, 9.983829604779272e-01, 9.995548819714031e-01, 1.106003446537294e-01, -2.310056460104024e-01
53, 4.331099987030000e-01, -5.659141825851464e-02, 9.987856639405618e-01, 1.309673908309967e-01, 6.178540727107892e-03, 2.504417578273038e+00, 9.983247248270071e-01, 9.995385004709260e-01, 1.109710864852733e-01, -2.393250247132757e-01
54, 4.174999892710000e-01, -5.729416860686566e-02, 9.987455712975879e-01, 1.314193116476778e-01, 5.620540698247059e-03, 2.504333264142200e+00, 9.982684340321255e-01, 9.995222634480949e-01, 1.113373523088272e-01, -2.473665668392134e-01
55, 4.019699990750000e-01, -5.792324246601335e-02, 9.987048457106823e-01, 1.318689009697832e-01, 5.030299867557396e-03, 2.504247380349669e+00, 9.982114931504511e-01, 9.995060076434497e-01, 1.117028505395763e-01, -2.555009785069857e-01
56, 3.865399956700000e-01, -5.847520956655861e-02, 9.986652964132455e-01, 1.323091779292980e-01, 4.405190714796050e-03, 2.504164202371457e+00, 9.981559716731122e-01, 9.994899945537685e-01, 1.120617373752936e-01, -2.634326181268276e-01
57, 3.712300062180000e-01, -5.894684318665333e-02, 9.986257335951553e-01, 1.327460612365098e-01, 3.744174960129276e-03, 2.504080991537826e+00, 9.981004356358251e-01, 9.994739791478846e-01, 1.124195416303360e-01, -2.713663377392762e-01
58, 3.560400009160000e-01, -5.933561549045978e-02, 9.985875428018569e-01, 1.331662732838163e-01, 3.045002086336674e-03, 2.504000726357028e+00, 9.980467656654182e-01, 9.994584579586070e-01, 1.127652322283490e-01, -2.790334763688334e-01
59, 3.409900069240000e-01, -5.963847719943702e-02, 9.985484815907676e-01, 1.335760946770198e-01, 2.306429566927737e-03, 2.503918051226385e+00, 9.979924531125935e-01, 9.994431632630516e-01, 1.131048553847711e-01, -2.867924124866362e-01
60, 3.261100053790000e-01, -5.985254444802346e-02, 9.985130622065743e-01, 1.339681086385238e-01, 1.525420261351570e-03, 2.503843993389212e+00, 9.979422951571356e-01, 9.994283829916284e-01, 1.134320993201575e-01, -2.939578346949120e-01
61, 3.113999962810000e-01, -5.997565198183213e-02, 9.984748605912291e-01, 1.343427000896203e-01, 7.021499099829007e-04, 2.503762514262954e+00, 9.978898011979436e-01, 9.994140469466213e-01, 1.137486175706541e-01, -3.014569717223471e-01
62, 2.968699932100000e-01, -6.000550062925582e-02, 9.984432795823199e-01, 1.346997409504522e-01, -1.680257192734271e-04, 2.503697163132492e+00, 9.978443977142194e-01, 9.994001843866875e-01, 1.140538552268159e-01, -3.079431836829430e-01
63, 2.825500071050000e-01, -5.994005483718394e-02, 9.984068178488651e-01, 1.350322477963716e-01, -1.083529186105098e-03, 2.503618918210585e+00, 9.977947713188124e-01, 9.993869768123467e-01, 1.143439207388285e-01, -3.150326687410793e-01
64, 2.684499919410000e-01, -5.977765596976551e-02, 9.983790295566333e-01, 1.353433821971136e-01, -2.050745612590651e-03, 2.503561852041169e+00, 9.977543839440360e-01, 9.993743402113781e-01, 1.146207665561370e-01, -3.208022937091375e-01
65, 2.545700073240000e-01, -5.951657836311273e-02, 9.983456409980754e-01, 1.356221773056178e-01, -3.066767691298818e-03, 2.503489855262372e+00, 9.977092870457266e-01, 9.993625915452362e-01, 1.148775670841416e-01, -3.272447077533445e-01
66, 2.409400045870000e-01, -5.915585896897953e-02, 9.983221333698103e-01, 1.358742185787201e-01, -4.139616940676312e-03, 2.503441928907248e+00, 9.976747721610790e-01, 9.993515507799613e-01, 1.151183778315780e-01, -3.321754055601392e-01
67, 2.275699973110000e-01, -5.869456802648413e-02, 9.982928084927594e-01, 1.360858945737279e-01, -5.265759336054912e-03, 2.503378301458249e+00, 9.976355572790800e-01, 9.993416248137944e-01, 1.153344490145504e-01, -3.377775315599940e-01
68, 2.144699990750000e-01, -5.813197420944613e-02, 9.982740411361265e-01, 1.362632314959441e-01, -6.453447829660796e-03, 2.503340242561506e+00, 9.976077990864073e-01, 9.993326060557873e-01, 1.155304252249210e-01, -3.417429876561019e-01
69, 2.016600072380000e-01, -5.746811193675738e-02, 9.982501341255546e-01, 1.363896991485999e-01, -7.700551617667450e-03, 2.503287879968117e+00, 9.975763198266260e-01, 9.993250045495674e-01, 1.156953497970197e-01, -3.462400247677174e-01
70, 1.891400069000000e-01, -5.670228146432130e-02, 9.982366473304507e-01, 1.364730664753356e-01, -9.015298375367409e-03, 2.503260532227104e+00, 9.975563694254659e-01, 9.993185204061543e-01, 1.158358482121662e-01, -3.490900820763025e-01
71, 1.769299954180000e-01, -5.583513598033686e-02, 9.982195594052301e-01, 1.364923156050961e-01, -1.039666065778344e-02, 2.503222362334123e+00, 9.975346120124947e-01, 9.993138309239871e-01, 1.159373550702181e-01, -3.521982839293266e-01
72, 1.650400012730000e-01, -5.486709202536137e-02, 9.982129444244408e-01, 1.364590247849524e-01, -1.185339586694635e-02, 2.503209147827444e+00, 9.975246278453920e-01, 9.993104511588502e-01, 1.160104579253969e-01, -3.536245935154322e-01
73, 1.534900069240000e-01, -5.379977779145956e-02, 9.982039982212237e-01, 1.363453931575384e-01, -1.338470034117122e-02, 2.503187856235078e+00, 9.975145451668408e-01, 9.993093064587887e-01, 1.160352072635182e-01, -3.550649761656011e-01
74, 1.422899961470000e-01, -5.263443049277360e-02, 9.982060376655305e-01, 1.361694457785298e-01, -1.500245743047683e-02, 2.503192669836526e+00, 9.975168839676857e-01, 9.993096077644890e-01, 1.160286938421224e-01, -3.547308617591895e-01
75, 1.314399987460000e-01, -5.137133628795417e-02, 9.982072162090230e-01, 1.358967140674205e-01, -1.670613380921264e-02, 2.503192730941568e+00, 9.975209560761158e-01, 9.993125073413983e-01, 1.159659905299264e-01, -3.541491319834581e-01
76, 1.209499984980000e-01, -5.001187382363489e-02, 9.982201044246498e-01, 1.355386397382068e-01, -1.850957969535159e-02, 2.503220160701542e+00, 9.975387253683595e-01, 9.993174059976655e-01, 1.158599806735043e-01, -3.516106616629252e-01
77, 1.108499988910000e-01, -4.856066993422563e-02, 9.982336456609450e-01, 1.350626883981544e-01, -2.041473830772986e-02, 2.503246226272465e+00, 9.975601490057487e-01, 9.993253116060318e-01, 1.156886957030329e-01, -3.485501420358942e-01
78, 1.011300012470000e-01, -4.701715290498424e-02, 9.982584347500567e-01, 1.344640315113518e-01, -2.243445191728659e-02, 2.503297550785234e+00, 9.975957599325733e-01, 9.993361690776507e-01, 1.154530449855620e-01, -3.434628667752397e-01
79, 9.181000292300000e-02, -4.538527151431038e-02, 9.982888331582970e-01, 1.337191817350840e-01, -2.457699050035891e-02, 2.503359446147219e+00, 9.976404718782712e-01, 9.993505273639350e-01, 1.151406795292607e-01, -3.370754459612563e-01
80, 8.290000259900000e-02, -4.366791468532204e-02, 9.983294768725225e-01, 1.328008792781692e-01, -2.685499493226453e-02, 2.503442894277527e+00, 9.976995613432516e-01, 9.993690304214555e-01, 1.147369033825386e-01, -3.286340938212072e-01
81, 7.440000027400000e-02, -4.186607976498817e-02, 9.983810983569137e-01, 1.316850071438037e-01, -2.928034285317694e-02, 2.503549321412077e+00, 9.977741708486414e-01, 9.993920883425469e-01, 1.142317538784438e-01, -3.179755930512294e-01
82, 6.633000075800000e-02, -3.998513962421356e-02, 9.984441097954627e-01, 1.303212409591829e-01, -3.186549123791009e-02, 2.503678492992635e+00, 9.978659804891198e-01, 9.994209697862196e-01, 1.135958876245214e-01, -3.048599301257450e-01
83, 5.869000032500000e-02, -3.802635805630503e-02, 9.985242976167708e-01, 1.286622471445002e-01, -3.462386952349959e-02, 2.503843926309344e+00, 9.979817659782848e-01, 9.994566665630666e-01, 1.128050705578681e-01, -2.883191459593134e-01
84, 5.149000138000000e-02, -3.599337852580232e-02, 9.986202374879433e-01, 1.266487240414656e-01, -3.756754508862600e-02, 2.504040871324619e+00, 9.981212822193112e-01, 9.995003553403976e-01, 1.118296681995782e-01, -2.683882543841174e-01
85, 4.473999887700000e-02, -3.389028465845557e-02, 9.987395559525790e-01, 1.242060919771425e-01, -4.070927928906042e-02, 2.504286996782744e+00, 9.982936067511601e-01, 9.995534879951826e-01, 1.106319483626274e-01, -2.437704641199889e-01
86, 3.844000026600000e-02, -3.171811260404538e-02, 9.988860464693120e-01, 1.212185411455415e-01, -4.404638767699732e-02, 2.504589185547501e+00, 9.985051603843860e-01, 9.996186891525094e-01, 1.091443976698610e-01, -2.135485165162901e-01
87, 3.260000050100000e-02, -2.948109446637338e-02, 9.990685858314898e-01, 1.175597248363843e-01, -4.757158308170793e-02, 2.504967270990754e+00, 9.987672406680599e-01, 9.996983738977450e-01, 1.072986769761494e-01, -1.761084759914450e-01
88, 2.723000012300000e-02, -2.718419978786347e-02, 9.992879172092775e-01, 1.130633090990599e-01, -5.125078877331329e-02, 2.505419924469114e+00, 9.990837825481257e-01, 9.997957198744866e-01, 1.050002655966453e-01, -1.308882074106162e-01
89, 2.232000045500000e-02, -2.482329437156798e-02, 9.995652476934069e-01, 1.075033687591190e-01, -5.499162702302659e-02, 2.505995560241003e+00, 9.994807450482157e-01, 9.999154606011104e-01, 1.021027974757357e-01, -7.417927882632676e-02
90, 1.789999939500000e-02, -2.241364555514381e-02, 9.999055925779019e-01, 1.005977409088444e-01, -5.865203485875243e-02, 2.506701531795360e+00, 9.999683633278637e-01, 1.000062776676546e+00, 9.842210842553027e-02, -4.519524590906878e-03
91, 1.394999958600000e-02, -1.994492353858276e-02, 1.000324396875887e+00, 9.205314124658415e-02, -6.192959040342642e-02, 2.507571182030764e+00, 1.000567460160941e+00, 1.000242984461653e+00, 9.372484265796517e-02, 8.106573727727023e-02
92, 1.049000024800000e-02, -1.742916196961543e-02, 1.000848546871246e+00, 8.150579346501174e-02, -6.435391817783995e-02, 2.508665665883414e+00, 1.001311170822295e+00, 1.000462231725765e+00, 8.767377708651193e-02, 1.873101174707515e-01
93, 7.519999985000000e-03, -1.486756313872443e-02, 1.001468719558210e+00, 6.877282292654180e-02, -6.517515745773947e-02, 2.509960464380973e+00, 1.002191318506992e+00, 1.000721539210032e+00, 7.993182569550962e-02, 3.130455009988496e-01
94, 5.040000193000000e-03, -1.226032473458219e-02, 1.002204656604019e+00, 5.381575617004127e-02, -6.323157928442416e-02, 2.511506110830813e+00, 1.003226603941737e+00, 1.001019699251031e+00, 6.998508454176260e-02, 4.609434202481454e-01
95, 3.049999941000000e-03, -9.605565346412577e-03, 1.003069484614671e+00, 3.734583314589499e-02, -5.710031727782099e-02, 2.513352749896297e+00, 1.004412917502968e+00, 1.001339321860452e+00, 5.744887350661070e-02, 6.304167861382726e-01
96, 1.560000004000000e-03, -6.917517506923035e-03, 1.003740168684503e+00, 2.110673062635418e-02, -4.552985327655738e-02, 2.514728266003470e+00, 1.005389490952392e+00, 1.001643176510561e+00, 4.222073868696719e-02, 7.699272789131346e-01
97, 5.600000150000000e-04, -4.173159738460802e-03, 1.004951363182336e+00, 7.594843663502419e-03, -2.754222446998332e-02, 2.517519902827334e+00, 1.006845514308344e+00, 1.001884818704072e+00, 2.400463877903574e-02, 9.779306154777643e-01
98, 5.999999800000000e-05, -1.375329724321098e-03, 1.004923573479793e+00, 8.846320982002050e-04, -5.055137178294832e-03, 2.517338000071746e+00, 1.006929958438883e+00, 1.001996554774949e+00, 4.311743021473793e-03, 9.899940626975242e-01
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.003952304635820e+00, 4.848244790026420e-04, 1.210102365357274e-02, 2.514922097306566e+00, 1.005939620437333e+00, 1.001979492245136e+00, 1.018506667624290e-02, 8.485172053333152e-01
100, 5.999999800000000e-05, 1.375329724321098e-03, 1.004666627112352e+00, 4.069064990067944e-03, 2.904500796178379e-02, 2.516812915839268e+00, 1.006553931469498e+00, 1.001878537921151e+00, 2.464895766883811e-02, 9.362759242139382e-01
101, 5.600000150000000e-04, 4.173159738460802e-03, 1.004397401992049e+00, 1.393226164967879e-02, 5.101309293662675e-02, 2.516413938962646e+00, 1.006008735521536e+00, 1.001604278870386e+00, 4.446162644940234e-02, 8.583907887908133e-01
102, 1.560000004000000e-03, 6.917517506923035e-03, 1.002615041538915e+00, 3.109223968602119e-02, 6.733484377775746e-02, 2.512335147723146e+00, 1.003836786790844e+00, 1.001218558670389e+00, 6.248080818730425e-02, 5.481123986920612e-01
103, 3.049999941000000e-03, 9.605565346412577e-03, 1.001771862821035e+00, 4.977985100347118e-02, 7.625724838747637e-02, 2.510621866092388e+00, 1.002593039822436e+00, 1.000819724561926e+00, 7.679807487523904e-02, 3.704342603480437e-01
104, 5.040000193000000e-03, 1.226032473458219e-02, 1.000751992190983e+00, 6.768069647488810e-02, 7.959511521061545e-02, 2.508442707042848e+00, 1.001195511533565e+00, 1.000443186070118e+00, 8.821577248481910e-02, 1.707873619378742e-01
105, 7.519999985000000e-03, 1.486756313872443e-02, 9.999846515863907e-01, 8.318090064291012e-02, 7.887941141060309e-02, 2.506839570993788e+00, 1.000107583302872e+00, 1.000122933603317e+00, 9.687920257743271e-02, 1.536904326747215e-02
106, 1.049000024800000e-02, 1.742916196961543e-02, 9.993748508413004e-01, 9.589823577723768e-02, 7.574599694406807e-02, 2.505569454535297e+00, 9.992391279240059e-01, 9.998641921825631e-01, 1.033532362636955e-01, -1.086960108562955e-01
107, 1.394999958600000e-02, 1.994492353858276e-02, 9.989004967624624e-01, 1.060718196217511e-01, 7.138057605186721e-02, 2.504584217361737e+00, 9.985608048892055e-01, 9.996599342233209e-01, 1.081929354733560e-01, -2.055993015420699e-01
108, 1.789999939500000e-02, 2.241364555514381e-02, 9.985481975266318e-01, 1.140625342625185e-01, 6.651546251570976e-02, 2.503858208482443e+00, 9.980513000276769e-01, 9.995023800551787e-01, 1.117842545717715e-01, -2.783857103318649e-01
109, 2.232000045500000e-02, 2.482329437156798e-02, 9.982784398569949e-01, 1.203320033644643e-01, 6.156190640316928e-02, 2.503302643788786e+00, 9.976608243332137e-01, 9.993813193803229e-01, 1.144679491247009e-01, -3.341679523980458e-01
110, 2.723000012300000e-02, 2.718419978786347e-02, 9.980761538778571e-01, 1.252263806891982e-01, 5.677024812903478e-02, 2.502887314585199e+00, 9.973667364419778e-01, 9.992892151233924e-01, 1.164687424365073e-01, -3.761805082888831e-01
111, 3.260000050100000e-02, 2.948109446637338e-02, 9.979277358622706e-01, 1.290702014529926e-01, 5.223315971698809e-02, 2.502585060553192e+00, 9.971484883892888e-01, 9.992191343671711e-01, 1.179686272856696e-01, -4.073588015301683e-01
112, 3.844000026600000e-02, 3.171811260404538e-02, 9.978127666409787e-01, 1.321009234677908e-01, 4.800341313420262e-02, 2.502350006319909e+00, 9.969803455033136e-01, 9.991657541720306e-01, 1.190985491626111e-01, -4.313792138123426e-01
