"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,          95,      -7.466902633,      -6.839125971,       -7.17997447,                 0,      -7.659241637
          0,           0,          96,      -7.492947159,      -6.862193498,      -7.213042766,                 0,      -7.682732341
          0,           0,          97,      -7.517963354,      -6.884186186,       -7.24501216,                 0,      -7.705237087
          0,           0,          98,      -7.542028457,      -6.905114395,      -7.275787751,                 0,      -7.726898444
          0,           0,          99,      -7.565263254,      -6.924997253,      -7.305288704,                 0,       -7.74784813
          0,           0,         100,      -7.587764747,        -6.9438655,       -7.33345341,                 0,        -7.7681685
          0,           0,         101,      -7.609565982,      -6.961763405,      -7.360245913,                 0,      -7.787873275
          0,           0,         102,      -7.630634506,      -6.978748413,      -7.385661606,                 0,      -7.806912192
          0,           0,         103,      -7.650902629,      -6.994888155,      -7.409730488,                 0,       -7.82519649
          0,           0,         104,      -7.670310362,      -7.010255415,      -7.432515788,                 0,      -7.842634537
          0,           0,         105,        -7.6888395,      -7.024922229,      -7.454106295,                 0,      -7.859163436
          0,           0,         106,      -7.706524551,      -7.038954444,       -7.47460307,                 0,      -7.874765439
          0,           0,         107,      -7.723438965,      -7.052407863,      -7.494104289,                 0,      -7.889465839
          0,           0,         108,      -7.739666623,      -7.065326632,      -7.512693527,                 0,      -7.903317232
          0,           0,         109,      -7.755273366,      -7.077743864,      -7.530435339,                 0,      -7.916379513
          0,           0,         110,      -7.770290298,      -7.089683912,       -7.54737819,                 0,      -7.928704113
          0,           0,         111,      -7.784712952,      -7.101165369,      -7.563561003,                 0,      -7.940326816
          0,           0,         112,      -7.798513053,      -7.112203803,      -7.579018545,                 0,      -7.951269184
          0,           0,         113,      -7.811655616,       -7.12281352,      -7.593783157,                 0,      -7.961546771
          0,           0,         114,      -7.824114265,      -7.133008107,      -7.607884359,                 0,      -7.971183503
          0,           0,         115,      -7.835880717,      -7.142800208,      -7.621351585,                 0,       -7.98023636
          0,           0,         116,      -7.846968868,      -7.152202233,      -7.634229202,                 0,      -7.988845456
          0,           0,         117,      -7.857419759,      -7.161232743,      -7.646623802,                 0,      -7.997352868
          0,           0,         118,      -7.867325819,      -7.169943253,      -7.658839572,                 0,       -8.00660987
          0,           0,         119,      -7.876927705,      -7.178512382,      -7.671741126,                 0,      -8.018743011
          0,           0,         120,       -7.88687769,      -7.187496043,      -7.687313996,                 0,      -8.038145657
          0,           0,         121,      -7.898108412,      -7.197740452,      -7.706421504,                 0,      -8.065667325
          0,           0,         122,      -7.909572324,      -7.208321482,      -7.722635605,                 0,       -8.08572943
          0,           0,         123,      -7.919708421,      -7.217732309,      -7.733463521,                 0,      -8.094788209
          0,           0,         124,      -7.928806627,      -7.226246049,      -7.741408356,                 0,      -8.099094745
          0,           0,         125,      -7.937335417,      -7.234288844,      -7.748467265,                 0,      -8.102854005
          0,           0,         126,      -7.945493569,      -7.242069519,      -7.755404745,                 0,      -8.106736204
          0,           0,         127,      -7.953313733,      -7.249588734,       -7.76218278,                 0,      -8.109977303
          0,           0,         128,      -7.960845311,      -7.256852225,      -7.769108082,                 0,      -8.112773935
          0,           0,         129,      -7.968202292,      -7.263943418,      -7.776655744,                 0,      -8.115569961
          0,           0,         130,      -7.975433134,      -7.270889538,       -7.78502196,                 0,       -8.11827248
          0,           0,         131,      -7.982528903,      -7.277685414,      -7.794165879,                 0,      -8.120812731
          0,           0,         132,      -7.989481208,      -7.284345839,      -7.803969061,                 0,      -8.123528147
          0,           0,         133,      -7.996285574,      -7.290891773,      -7.814186619,                 0,      -8.126640183
          0,           0,         134,      -8.002935234,       -7.29733248,       -7.82437192,                 0,      -8.130047397
          0,           0,         135,      -8.009449868,      -7.303689501,      -7.834116047,                 0,      -8.133676222
          0,           0,         136,      -8.015882476,      -7.310004157,      -7.843227529,                 0,      -8.137596595
          0,           0,         137,      -8.022284321,      -7.316308695,      -7.851654561,                 0,      -8.141833354
          0,           0,         138,      -8.028676604,      -7.322606208,      -7.859386235,                 0,      -8.146256752
          0,           0,         139,      -8.035052738,      -7.328880829,      -7.866478748,                 0,      -8.150707606
          0,           0,         140,      -8.041395138,      -7.335118558,      -7.873091328,                 0,      -8.155134607
          0,           0,         141,      -8.047685402,      -7.341314316,      -7.879443183,                 0,      -8.159577734
          0,           0,         142,      -8.053907019,      -7.347467071,      -7.885745016,                 0,      -8.164080495
          0,           0,         143,       -8.06004873,      -7.353576277,       -7.89215871,                 0,      -8.168652346
          0,           0,         144,      -8.066109114,      -7.359642902,      -7.898778785,                 0,       -8.17328418
          0,           0,         145,      -8.072098422,      -7.365671559,      -7.905619991,                 0,      -8.177966196
          0,           0,         146,      -8.078036776,      -7.371671678,      -7.912617769,                 0,      -8.182692227
          0,           0,         147,      -8.083950391,      -7.377657359,      -7.919653895,                 0,      -8.187460271
          0,           0,         148,      -8.089866966,      -7.383645587,      -7.926601446,                 0,      -8.192273371
          0,           0,         149,      -8.095811311,      -7.389653414,      -7.933366856,                 0,      -8.197138942
          0,           0,         150,      -8.101802798,       -7.39569577,      -7.939910399,                 0,      -8.202067776
          0,           0,         151,      -8.107855245,      -7.401784852,      -7.946242159,                 0,       -8.20707366
          0,           0,         152,      -8.113978013,      -7.407930428,      -7.952403852,                 0,      -8.212171386
          0,           0,         153,      -8.120177091,      -7.414140188,      -7.958450264,                 0,      -8.217372826
          0,           0,         154,      -8.126456014,      -7.420420113,      -7.964437764,                 0,      -8.222684476
          0,           0,         155,      -8.132816789,       -7.42677501,      -7.970419006,                 0,      -8.228108657
          0,           0,         156,       -8.13926065,      -7.433208988,      -7.976439775,                 0,      -8.233646307
          0,           0,         157,      -8.145788485,      -7.439725643,      -7.982535661,                 0,      -8.239298314
          0,           0,         158,      -8.152401114,      -7.446328108,      -7.988729055,                 0,       -8.24506511
          0,           0,         159,      -8.159099576,      -7.453019197,      -7.995028125,                 0,      -8.250946196
          0,           0,         160,      -8.165885423,      -7.459801671,      -8.001428606,                 0,      -8.256940572
          0,           0,         161,      -8.172760844,       -7.46667841,      -8.007917877,                 0,      -8.263047579
          0,           0,         162,      -8.179728564,      -7.473652395,      -8.014479973,                 0,      -8.269267363
          0,           0,         163,      -8.186791603,      -7.480726518,      -8.021100318,                 0,      -8.275600771
          0,           0,         164,      -8.193953006,      -7.487903368,      -8.027769269,                 0,      -8.282049017
          0,           0,         165,      -8.201215652,      -7.495185069,      -8.034483993,                 0,      -8.288613432
          0,           0,         166,      -8.208582138,      -7.502573224,      -8.041248482,                 0,      -8.295295356
          0,           0,         167,      -8.216054731,      -7.510068924,      -8.048071978,                 0,      -8.302096009
          0,           0,         168,      -8.223635323,      -7.517672792,       -8.05496643,                 0,      -8.309016253
          0,           0,         169,      -8.231325395,      -7.525385029,      -8.061943787,                 0,      -8.316056312
          0,           0,         170,      -8.239125986,      -7.533205475,      -8.069013813,                 0,      -8.323215627
          0,           0,         171,      -8.247037689,       -7.54113369,      -8.076182792,                 0,      -8.330492919
          0,           0,         172,      -8.255060669,      -7.549169036,      -8.083453176,                 0,      -8.337886409
          0,           0,         173,      -8.263194699,      -7.557310747,      -8.090824028,                 0,      -8.345394042
          0,           0,         174,      -8.271439204,      -7.565557963,       -8.09829199,                 0,       -8.35301367
          0,           0,         175,        -8.2797933,      -7.573909751,      -8.105852503,                 0,      -8.360743162
          0,           0,         176,      -8.288255841,      -7.582365088,      -8.113500988,                 0,      -8.368580486
          0,           0,         177,      -8.296825465,      -7.590922856,      -8.121233767,                 0,      -8.376523746
          0,           0,         178,      -8.305500632,      -7.599581812,      -8.129048618,                 0,      -8.384571181
          0,           0,         179,      -8.314279666,       -7.60834058,      -8.136944929,                 0,      -8.392721116
          0,           0,         180,      -8.323160783,      -7.617197633,      -8.144923524,                 0,      -8.400971902
          0,           0,         181,      -8.332142123,      -7.626151302,      -8.152986257,                 0,      -8.409321858
          0,           0,         182,      -8.341221785,      -7.635199786,      -8.161135474,                 0,      -8.417769241
          0,           0,         183,      -8.350397855,      -7.644341179,      -8.169373456,                 0,      -8.426312233
          0,           0,         184,      -8.359668434,      -7.653573502,      -8.177701955,                 0,      -8.434948954
          0,           0,         185,      -8.369031664,      -7.662894739,      -8.186121876,                 0,      -8.443677483
          0,           0,         186,      -8.378485746,      -7.672302868,      -8.194633158,                 0,      -8.452495887
          0,           0,         187,      -8.388028955,      -7.681795893,      -8.203234832,                 0,      -8.461402255
          0,           0,         188,      -8.397659639,      -7.691371864,      -8.211925211,                 0,      -8.470394718
          0,           0,         189,      -8.407376216,      -7.701028892,      -8.220702161,                 0,      -8.479471469
          0,           0,         190,      -8.417177158,      -7.710765154,      -8.229563386,                 0,      -8.488630759
          0,           0,         191,      -8.427060976,      -7.720578891,      -8.238506668,                 0,      -8.497870886
          0,           0,         192,      -8.437026198,      -7.730468405,      -8.247530054,                 0,      -8.507190182
          0,           0,         193,      -8.447071353,       -7.74043205,      -8.256631952,                 0,      -8.516586994
          0,           0,         194,       -8.45719496,      -7.750468228,      -8.265811154,                 0,      -8.526059679
          0,           0,         195,      -8.467395514,       -7.76057538,       -8.27506679,                 0,      -8.535606597
          0,           0,         196,      -8.477671496,      -7.770751988,      -8.284398243,                 0,      -8.545226116
          0,           0,         197,      -8.488021369,       -7.78099657,      -8.293805036,                 0,      -8.554916626
          0,           0,         198,      -8.498443595,      -7.791307688,      -8.303286727,                 0,      -8.564676549
          0,           0,         199,       -8.50893665,      -7.801683943,      -8.312842816,                 0,       -8.57450436
          0,           0,         200,      -8.519499035,      -7.812123991,      -8.322472674,                 0,      -8.584398605
          0,           0,         201,      -8.530129295,      -7.822626535,      -8.332175516,                 0,       -8.59435791
          0,           0,         202,       -8.54082603,      -7.833190339,      -8.341950393,                 0,      -8.604380994
          0,           0,         203,      -8.551587904,      -7.843814224,      -8.351796219,                 0,      -8.614466668
          0,           0,         204,      -8.562413651,      -7.854497069,       -8.36171181,                 0,      -8.624613835
          0,           0,         205,       -8.57330208,      -7.865237812,      -8.371695932,                 0,      -8.634821479
          0,           0,         206,      -8.584252065,      -7.876035444,      -8.381747348,                 0,      -8.645088658
          0,           0,         207,      -8.595262548,      -7.886889004,      -8.391864856,                 0,      -8.655414491
          0,           0,         208,       -8.60633253,      -7.897797579,      -8.402047318,                 0,      -8.665798144
          0,           0,         209,      -8.617461063,      -7.908760294,      -8.412293676,                 0,       -8.67623882
          0,           0,         210,      -8.628647244,      -7.919776313,      -8.422602949,                 0,      -8.686735748
          0,           0,         211,      -8.639890208,      -7.930844833,      -8.432974227,                 0,       -8.69728818
          0,           0,         212,      -8.651189124,      -7.941965078,      -8.443406658,                 0,      -8.707895383
          0,           0,         213,      -8.662543189,      -7.953136305,      -8.453899428,                 0,       -8.71855664
          0,           0,         214,      -8.673951626,      -7.964357793,      -8.464451743,                 0,      -8.729271248
          0,           0,         215,      -8.685413685,       -7.97562885,      -8.475062819,                 0,       -8.74003852
          0,           0,         216,      -8.696928642,      -7.986948806,      -8.485731871,                 0,      -8.750857784
          0,           0,         217,      -8.708495797,      -7.998317016,      -8.496458107,                 0,      -8.761728387
          0,           0,         218,      -8.720114479,      -8.009732854,      -8.507240735,                 0,      -8.772649697
          0,           0,         219,      -8.731784042,      -8.021195717,      -8.518078961,                 0,      -8.783621099
          0,           0,         220,      -8.743503871,      -8.032705021,      -8.528972001,                 0,      -8.794642001
          0,           0,         221,       -8.75527338,      -8.044260199,      -8.539919086,                 0,      -8.805711829
          0,           0,         222,      -8.767092011,      -8.055860699,       -8.55091947,                 0,       -8.81683003
          0,           0,         223,      -8.778959236,      -8.067505984,      -8.561972436,                 0,       -8.82799607
          0,           0,         224,      -8.790874552,       -8.07919553,      -8.573077296,                 0,      -8.839209433
          0,           0,         225,      -8.802837487,      -8.090928825,      -8.584233396,                 0,       -8.85046962
          0,           0,         226,       -8.81484759,      -8.102705365,      -8.595440108,                 0,      -8.861776151
          0,           0,         227,      -8.826904435,      -8.114524657,      -8.606696833,                 0,      -8.873128559
          0,           0,         228,      -8.839007618,      -8.126386217,      -8.618002994,                 0,      -8.884526392
          0,           0,         229,      -8.851156752,      -8.138289567,      -8.629358031,                 0,      -8.895969213
          0,           0,         230,      -8.863351469,      -8.150234239,      -8.640761399,                 0,      -8.907456596
          0,           0,         231,      -8.875591418,      -8.162219768,      -8.652212564,                 0,      -8.918988127
          0,           0,         232,      -8.887876261,      -8.174245699,      -8.663711003,                 0,      -8.930563401
          0,           0,         233,      -8.900205672,       -8.18631158,      -8.675256201,                 0,      -8.942182022
          0,           0,         234,      -8.912579338,      -8.198416966,      -8.686847651,                 0,      -8.953843602
          0,           0,         235,      -8.924996955,      -8.210561414,       -8.69848486,                 0,      -8.965547757
          0,           0,         236,      -8.937458232,      -8.222744489,      -8.710167342,                 0,      -8.977294109
          0,           0,         237,      -8.949962883,      -8.234965754,      -8.721894625,                 0,      -8.989082282
          0,           0,         238,      -8.962510636,       -8.24722478,      -8.733666249,                 0,      -9.000911904
          0,           0,         239,      -8.975101222,      -8.259521135,      -8.745481768,                 0,      -9.012782605
          0,           0,         240,      -8.987734385,      -8.271854394,      -8.757340744,                 0,      -9.024694017
          0,           0,         241,      -9.000409874,       -8.28422413,      -8.769242753,                 0,      -9.036645772
          0,           0,         242,      -9.013127446,      -8.296629919,      -8.781187378,                 0,      -9.048637505
          0,           0,         243,      -9.025886866,       -8.30907134,      -8.793174211,                 0,      -9.060668852
          0,           0,         244,      -9.038687907,       -8.32154797,      -8.805202847,                 0,       -9.07273945
          0,           0,         245,      -9.051530347,      -8.334059391,      -8.817272885,                 0,      -9.084848939
          0,           0,         246,      -9.064413971,      -8.346605184,      -8.829383929,                 0,       -9.09699696
          0,           0,         247,       -9.07733857,      -8.359184934,      -8.841535584,                 0,      -9.109183157
          0,           0,         248,      -9.090303943,      -8.371798227,      -8.853727454,                 0,      -9.121407175
          0,           0,         249,      -9.103309891,       -8.38444465,      -8.865959149,                 0,      -9.133668662
          0,           0,         250,      -9.116356226,      -8.397123792,      -8.878230278,                 0,      -9.145967267
          0,           0,         251,       -9.12944276,      -8.409835246,      -8.890540457,                 0,      -9.158302644
          0,           0,         252,      -9.142569315,      -8.422578603,      -8.902889302,                 0,      -9.170674444
          0,           0,         253,      -9.155735718,      -8.435353458,      -8.915276437,                 0,      -9.183082325
          0,           0,         254,      -9.168941801,      -8.448159405,      -8.927701489,                 0,      -9.195525941
          0,           0,         255,      -9.182187403,      -8.460996041,      -8.940164093,                 0,      -9.208004949
          0,           0,         256,      -9.195472369,      -8.473862963,      -8.952663887,                 0,      -9.220519009
          0,           0,         257,      -9.208796552,      -8.486759766,      -8.965200515,                 0,      -9.233067777
          0,           0,         258,       -9.22215981,      -8.499686049,      -8.977773628,                 0,       -9.24565091
          0,           0,         259,       -9.23556201,      -8.512641409,      -8.990382879,                 0,      -9.258268068
          0,           0,         260,      -9.249003024,      -8.525625441,      -9.003027924,                 0,      -9.270918906
          0,           0,         261,      -9.262482732,      -8.538637744,      -9.015708422,                 0,       -9.28360308
          0,           0,         262,       -9.27600102,      -8.551677912,      -9.028424033,                 0,      -9.296320246
          0,           0,         263,      -9.289557783,      -8.564745542,      -9.041174417,                 0,      -9.309070056
          0,           0,         264,      -9.303152918,      -8.577840228,      -9.053959234,                 0,      -9.321852163
          0,           0,         265,      -9.316786331,      -8.590961565,      -9.066778142,                 0,      -9.334666217
          0,           0,         266,      -9.330457932,      -8.604109148,      -9.079630799,                 0,      -9.347511865
          0,           0,         267,      -9.344167635,      -8.617282568,       -9.09251686,                 0,      -9.360388755
          0,           0,         268,       -9.35791536,       -8.63048142,      -9.105435978,                 0,      -9.373296529
          0,           0,         269,       -9.37170103,      -8.643705296,      -9.118387805,                 0,      -9.386234828
          0,           0,         270,      -9.385524571,      -8.656953787,       -9.13137199,                 0,      -9.399203291
          0,           0,         271,      -9.399385913,      -8.670226485,      -9.144388178,                 0,      -9.412201553
          0,           0,         272,      -9.413284991,       -8.68352298,      -9.157436016,                 0,      -9.425229246
          0,           0,         273,      -9.427221739,      -8.696842862,      -9.170515145,                 0,      -9.438285999
          0,           0,         274,      -9.441196097,       -8.71018572,      -9.183625207,                 0,      -9.451371439
          0,           0,         275,      -9.455208008,      -8.723551143,      -9.196765842,                 0,      -9.464485187
          0,           0,         276,      -9.469257419,      -8.736938717,      -9.209936686,                 0,      -9.477626864
          0,           0,         277,      -9.483344278,       -8.75034803,      -9.223137377,                 0,      -9.490796086
          0,           0,         278,       -9.49746854,      -8.763778668,      -9.236367547,                 0,      -9.503992465
          0,           0,         279,      -9.511630162,      -8.777230213,      -9.249626831,                 0,       -9.51721561
          0,           0,         280,      -9.525829107,       -8.79070225,      -9.262914859,                 0,      -9.530465127
          0,           0,         281,      -9.540065342,      -8.804194359,       -9.27623126,                 0,      -9.543740619
          0,           0,         282,      -9.554338838,      -8.817706122,      -9.289575661,                 0,      -9.557041684
          0,           0,         283,      -9.568649572,      -8.831237117,      -9.302947687,                 0,      -9.570367918
          0,           0,         284,      -9.582997525,       -8.84478692,      -9.316346961,                 0,       -9.58371891
          0,           0,         285,      -9.597382682,      -8.858355108,      -9.329773103,                 0,      -9.597094248
          0,           0,         286,      -9.611805034,      -8.871941253,       -9.34322573,                 0,      -9.610493514
          0,           0,         287,      -9.626264574,      -8.885544927,      -9.356704456,                 0,      -9.623916287
          0,           0,         288,      -9.640761301,        -8.8991657,      -9.370208894,                 0,      -9.637362141
          0,           0,         289,      -9.655295216,      -8.912803138,      -9.383738651,                 0,      -9.650830643
          0,           0,         290,      -9.669866323,      -8.926456806,      -9.397293331,                 0,      -9.664321358
          0,           0,         291,      -9.684474628,      -8.940126269,      -9.410872535,                 0,      -9.677833844
          0,           0,         292,       -9.69912014,      -8.953811086,      -9.424475861,                 0,      -9.691367652
          0,           0,         293,      -9.713802869,      -8.967510815,        -9.4381029,                 0,       -9.70492233
          0,           0,         294,      -9.728522825,      -8.981225012,      -9.451753243,                 0,       -9.71849742
          0,           0,         295,      -9.743280019,      -8.994953231,      -9.465426472,                 0,      -9.732092454
          0,           0,         296,      -9.758074463,      -9.008695022,      -9.479122169,                 0,      -9.745706962
          0,           0,         297,      -9.772906166,      -9.022449933,      -9.492839907,                 0,      -9.759340467
          0,           0,         298,      -9.787775139,       -9.03621751,      -9.506579257,                 0,      -9.772992483
          0,           0,         299,      -9.802681391,      -9.049997296,      -9.520339784,                 0,      -9.786662521
          0,           0,         300,      -9.817624929,       -9.06378883,      -9.534121048,                 0,      -9.800350082
          0,           0,         301,      -9.832605758,       -9.07759165,      -9.547922604,                 0,      -9.814054663
          0,           0,         302,      -9.847623882,      -9.091405292,      -9.561743999,                 0,      -9.827775753
          0,           0,         303,      -9.862679302,      -9.105229286,      -9.575584778,                 0,      -9.841512835
          0,           0,         304,      -9.877772016,      -9.119063163,      -9.589444475,                 0,      -9.855265384
          0,           0,         305,       -9.89290202,      -9.132906449,      -9.603322623,                 0,      -9.869032871
