"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.317678043,      -4.590783158,      -4.288925744,      -3.771660057,       0.954684105,     -0.3686337336,                 0,                 0,                 0,    -0.07396763489,      0.9514308582,     -0.3769507818,                 0,     -0.3861316341
          0,           0,           1,      -4.441080089,      -4.575231359,      -4.408535313,      -3.888067958,    -0.06187710911,     0.04418083009,                 0,                 0,                 0,   -0.009481373619,    -0.06148920744,     0.04471912061,                 0,     -0.7140092794
          0,           0,           2,      -4.553438312,      -4.565836358,      -4.568586387,      -4.003730186,     -0.1715008519,     0.09270105934,                 0,                 0,                 0,     0.04425271802,     -0.1706853626,     0.09419413784,                 0,     -0.5405282732
          0,           0,           3,      -4.542158435,      -4.546023743,      -4.572575583,      -3.986169206,     0.00365662011,    0.008243203965,                 0,                 0,                 0,     0.02040352085,    0.003728415489,    0.008210980464,                 0,       2.254323315
          0,           0,           4,      -4.470991856,      -4.604800137,      -4.602287821,      -3.922299479,      0.1183259816,    -0.09776332223,                 0,                 0,                 0,    -0.03158218466,       0.117468341,    -0.09879217558,                 0,     -0.8262202511
          0,           0,           5,      -4.577131952,      -4.576467734,      -4.608693192,      -4.027532719,     0.05693388164,    -0.07227252888,                 0,                 0,                 0,    -0.01098928399,     0.05630102498,    -0.07276661251,                 0,      -1.269411584
          0,           0,           6,      -4.559547685,      -4.650502219,      -4.646888533,      -4.008867603,    -0.04644733246,    0.006012137534,                 0,                 0,                 0,     0.02194869742,    -0.04639309875,    0.006417232905,                 0,     -0.1294398885
          0,           0,           7,      -4.675859082,       -4.75151249,      -4.761743473,      -4.128308429,    -0.03475644124,   0.0004468654876,                 0,                 0,                 0,    0.006753968864,    -0.03475121823,   0.0007501517906,                 0,    -0.01285705532
          0,           0,           8,      -4.746877166,      -4.813996514,      -4.805050535,      -4.195736728,     0.04147950502,    -0.04666374935,                 0,                 0,                 0,     -0.0112301155,     0.04107071274,    -0.04702394491,                 0,      -1.124983274
          0,           0,           9,      -4.815984594,      -4.948212767,      -4.985874311,      -4.268582564,     0.03944842313,    -0.05586083245,                 0,                 0,                 0,    -0.00268191373,     0.03895944952,    -0.05620295351,                 0,      -1.416047285
