"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,          29,      -5.460093116,       -4.78373939,      -5.034648241,                 0,      -5.599645664
          0,           0,          30,       -5.48516819,      -4.801170603,      -5.064655371,                 0,      -5.630256832
          0,           0,          31,      -5.512011664,      -4.820239431,      -5.095686666,                 0,      -5.663105406
          0,           0,          32,      -5.540859528,      -4.840648929,      -5.127953505,                 0,      -5.695296837
          0,           0,          33,      -5.571605827,      -4.862447215,      -5.161124571,                 0,      -5.725468013
          0,           0,          34,      -5.603981156,      -4.886014238,      -5.194299698,                 0,      -5.755344129
          0,           0,          35,      -5.637882195,      -4.911614723,      -5.227150163,                 0,      -5.787516503
          0,           0,          36,      -5.673367274,      -4.939242698,       -5.25997127,                 0,      -5.821564854
          0,           0,          37,      -5.710355229,      -4.968677923,      -5.292674331,                 0,      -5.854877538
          0,           0,          38,      -5.748689281,      -4.999827784,       -5.32496753,                 0,      -5.886899989
          0,           0,          39,      -5.788232354,       -5.03278328,      -5.357088954,                 0,       -5.91975337
          0,           0,          40,      -5.828768023,      -5.067578365,      -5.389611698,                 0,      -5.954830605
          0,           0,          41,      -5.869867375,      -5.104151758,      -5.422853081,                 0,       -5.99198208
          0,           0,          42,      -5.910875077,      -5.142403887,      -5.457022931,                 0,      -6.030867659
          0,           0,          43,      -5.951066933,      -5.182171562,      -5.492452163,                 0,      -6.071324199
          0,           0,          44,      -5.989851243,      -5.223182756,      -5.529343215,                 0,      -6.112810919
          0,           0,          45,      -6.027000102,      -5.265125523,      -5.567605395,                 0,      -6.154531111
          0,           0,          46,      -6.062770178,       -5.30774886,        -5.6070638,                 0,      -6.196221131
          0,           0,          47,       -6.09769618,      -5.350858694,      -5.647632438,                 0,      -6.238147424
          0,           0,          48,      -6.132266033,      -5.394263415,      -5.689209189,                 0,      -6.280315729
          0,           0,          49,      -6.166796327,      -5.437753766,      -5.731530674,                 0,      -6.322290367
          0,           0,          50,      -6.201486894,      -5.481132196,      -5.774214244,                 0,      -6.363658953
          0,           0,          51,      -6.236475257,      -5.524240768,      -5.816897311,                 0,      -6.404289869
          0,           0,          52,      -6.271834642,      -5.566943899,      -5.859338738,                 0,      -6.444233409
          0,           0,          53,       -6.30758832,       -5.60911314,      -5.901438699,                 0,      -6.483595462
          0,           0,          54,      -6.343737422,      -5.650645375,      -5.943195483,                 0,      -6.522480361
          0,           0,          55,      -6.380249084,      -5.691484391,      -5.984659994,                 0,      -6.560963635
          0,           0,          56,      -6.417020854,      -5.731622925,      -6.025902829,                 0,      -6.599075856
          0,           0,          57,      -6.453872749,      -5.771087163,       -6.06698174,                 0,      -6.636795294
          0,           0,          58,      -6.490587352,      -5.809915844,      -6.107928794,                 0,      -6.674061833
          0,           0,          59,      -6.526976611,      -5.848147278,      -6.148761151,                 0,      -6.710807879
          0,           0,          60,      -6.562933205,      -5.885817321,      -6.189485172,                 0,      -6.746987562
          0,           0,          61,      -6.598440454,      -5.922961921,      -6.230089589,                 0,      -6.782605002
          0,           0,          62,      -6.633550316,      -5.959617408,      -6.270550865,                 0,      -6.817725257
          0,           0,          63,      -6.668354085,       -5.99581605,      -6.310850727,                 0,      -6.852451943
          0,           0,          64,      -6.702958606,      -6.031581178,      -6.350985207,                 0,      -6.886897509
          0,           0,          65,      -6.737466912,      -6.066926354,      -6.390956799,                 0,      -6.921166308
          0,           0,          66,      -6.771961963,      -6.101857149,      -6.430761434,                 0,      -6.955342572
          0,           0,          67,      -6.806493734,       -6.13637225,      -6.470383675,                 0,      -6.989474701
          0,           0,          68,      -6.841065838,      -6.170462569,       -6.50979989,                 0,       -7.02355943
          0,           0,          69,      -6.875622343,       -6.20410934,      -6.548982753,                 0,      -7.057537024
          0,           0,          70,      -6.910046838,      -6.237283289,       -6.58790306,                 0,      -7.091304228
          0,           0,          71,      -6.944183133,      -6.269945556,      -6.626526476,                 0,      -7.124740318
          0,           0,          72,      -6.977870476,      -6.302049594,      -6.664804702,                 0,      -7.157734321
          0,           0,          73,      -7.010975271,      -6.333543461,        -6.7026644,                 0,      -7.190202497
          0,           0,          74,       -7.04340589,      -6.364372558,      -6.739999804,                 0,      -7.222092532
          0,           0,          75,      -7.075109405,      -6.394483059,      -6.776674103,                 0,      -7.253378065
          0,           0,          76,      -7.106057508,      -6.423825722,      -6.812529928,                 0,      -7.284047899
          0,           0,          77,      -7.136230367,      -6.452359084,      -6.847404352,                 0,      -7.314092819
          0,           0,          78,      -7.165605253,      -6.480051197,      -6.881143761,                 0,      -7.343494556
          0,           0,          79,      -7.194152781,      -6.506879785,      -6.913616748,                 0,       -7.37222208
          0,           0,          80,      -7.221838424,      -6.532831362,      -6.944723524,                 0,      -7.400235932
          0,           0,          81,      -7.248624391,      -6.557900018,      -6.974398434,                 0,      -7.427495411
          0,           0,          82,      -7.274469491,      -6.582086275,      -7.002603759,                 0,      -7.453962485
          0,           0,          83,      -7.299328712,      -6.605395967,      -7.029319139,                 0,      -7.479600862
          0,           0,          84,      -7.323155309,      -6.627839038,      -7.054534691,                 0,      -7.504373119
          0,           0,          85,      -7.345906151,      -6.649428313,      -7.078252052,                 0,      -7.528239416
          0,           0,          86,      -7.367548806,      -6.670178527,      -7.100490579,                 0,      -7.551159223
          0,           0,          87,      -7.388068027,      -6.690105829,      -7.121292894,                 0,      -7.573095418
          0,           0,          88,      -7.407469679,      -6.709227858,      -7.140726262,                 0,      -7.594019376
          0,           0,          89,      -7.425781323,      -6.727564346,      -7.158879867,                 0,      -7.613915991
          0,           0,          90,      -7.443050113,      -6.745138179,      -7.175859744,                 0,      -7.632788007
          0,           0,          91,      -7.459339344,      -6.761976654,       -7.19178283,                 0,      -7.650658891
          0,           0,          92,       -7.47472465,      -6.778112539,      -7.206771076,                 0,      -7.667573142
          0,           0,          93,      -7.489290228,      -6.793584548,      -7.220946255,                 0,      -7.683593345
          0,           0,          94,      -7.503125226,      -6.808437068,      -7.234425958,                 0,      -7.698794553
          0,           0,          95,      -7.516320563,      -6.822719213,      -7.247320847,                 0,       -7.71325782
          0,           0,          96,      -7.528966383,      -6.836483439,       -7.25973292,                 0,      -7.727064754
          0,           0,          97,      -7.541150182,      -6.849783943,      -7.271754488,                 0,       -7.74029405
          0,           0,          98,      -7.552955449,       -6.86267506,       -7.28346769,                 0,      -7.753019844
          0,           0,          99,      -7.564460646,      -6.875209791,      -7.294944468,                 0,      -7.765311218
          0,           0,         100,      -7.575738373,      -6.887438606,      -7.306247011,                 0,      -7.777232214
          0,           0,         101,      -7.586854583,      -6.899408545,       -7.31742854,                 0,      -7.788841943
          0,           0,         102,      -7.597867778,      -6.911162626,      -7.328534312,                 0,      -7.800194626
          0,           0,         103,      -7.608828204,      -6.922739519,      -7.339602654,                 0,      -7.811339533
          0,           0,         104,       -7.61977719,      -6.934173453,      -7.350665941,                 0,       -7.82232089
          0,           0,         105,      -7.630746844,      -6.945494334,      -7.361751486,                 0,      -7.833177927
          0,           0,         106,       -7.64176033,      -6.956728043,      -7.372882374,                 0,      -7.843945176
          0,           0,         107,      -7.652832789,      -6.967896856,      -7.384078173,                 0,      -7.854653005
          0,           0,         108,      -7.663972793,      -6.979019915,       -7.39535538,                 0,      -7.865328146
          0,           0,         109,      -7.675184027,      -6.990113645,      -7.406727386,                 0,      -7.875993797
          0,           0,         110,      -7.686466793,      -7.001192017,       -7.41820377,                 0,      -7.886668922
          0,           0,         111,      -7.697819024,      -7.012266542,      -7.429788878,                 0,      -7.897366468
          0,           0,         112,      -7.709236601,      -7.023345938,      -7.441479866,                 0,      -7.908090584
          0,           0,         113,       -7.72071303,      -7.034435444,      -7.453264647,                 0,      -7.918833219
          0,           0,         114,      -7.732238661,      -7.045535862,      -7.465120385,                 0,       -7.92957084
          0,           0,         115,      -7.743799777,      -7.056642474,      -7.477013315,                 0,      -7.940262172
          0,           0,         116,      -7.755377811,      -7.067744076,      -7.488900417,                 0,      -7.950847759
          0,           0,         117,      -7.766948938,      -7.078822332,      -7.500733065,                 0,      -7.961251723
          0,           0,         118,      -7.778484124,      -7.089851644,       -7.51246209,                 0,      -7.971385641
          0,           0,         119,      -7.789949713,      -7.100799647,      -7.524043277,                 0,      -7.981154122
          0,           0,         120,      -7.801308623,       -7.11162845,      -7.535442187,                 0,      -7.990461792
          0,           0,         121,      -7.812522308,      -7.122296764,      -7.546637453,                 0,      -7.999221574
          0,           0,         122,      -7.823553616,      -7.132763042,      -7.557622149,                 0,      -8.007364098
          0,           0,         123,      -7.834370433,      -7.142989557,      -7.568403128,                 0,      -8.014847425
          0,           0,         124,      -7.844949642,      -7.152946957,      -7.578998409,                 0,      -8.021665232
          0,           0,         125,      -7.855280466,      -7.162618397,       -7.58943273,                 0,      -8.027850934
          0,           0,         126,      -7.865366207,      -7.172002131,      -7.599731539,                 0,      -8.033475738
          0,           0,         127,      -7.875223746,      -7.181111794,      -7.609914201,                 0,      -8.038640388
          0,           0,         128,       -7.88488102,      -7.189974342,       -7.61998801,                 0,      -8.043462544
          0,           0,         129,       -7.89437332,      -7.198626397,      -7.629945242,                 0,      -8.048063008
          0,           0,         130,      -7.903739458,      -7.207110043,      -7.639765214,                 0,      -8.052553762
          0,           0,         131,      -7.913018499,      -7.215468906,        -7.6494217,                 0,      -8.057029568
          0,           0,         132,      -7.922247276,      -7.223744928,      -7.658893731,                 0,      -8.061563829
          0,           0,         133,      -7.931458705,      -7.231975963,      -7.668175994,                 0,      -8.066208601
          0,           0,         134,      -7.940680917,      -7.240194303,      -7.677284993,                 0,       -8.07099803
          0,           0,         135,      -7.949937287,      -7.248426165,      -7.686258826,                 0,      -8.075953643
          0,           0,         136,       -7.95924722,      -7.256692093,      -7.695151095,                 0,      -8.081089529
          0,           0,         137,      -7.968627341,      -7.265007923,      -7.704021479,                 0,      -8.086415836
          0,           0,         138,      -7.978092549,      -7.273385905,      -7.712926231,                 0,      -8.091940133
          0,           0,         139,      -7.987656596,      -7.281835619,      -7.721911125,                 0,       -8.09766733
          0,           0,         140,      -7.997332095,      -7.290364543,      -7.731008067,                 0,      -8.103599282
          0,           0,         141,       -8.00713018,      -7.298978327,      -7.740235203,                 0,      -8.109734866
          0,           0,         142,      -8.017060081,      -7.307680938,      -7.749599433,                 0,      -8.116070606
          0,           0,         143,       -8.02712884,       -7.31647477,      -7.759099911,                 0,      -8.122601471
          0,           0,         144,      -8.037341235,      -7.325360801,      -7.768731289,                 0,      -8.129321417
          0,           0,         145,      -8.047699886,      -7.334338784,      -7.778486052,                 0,      -8.136223565
          0,           0,         146,      -8.058205488,      -7.343407461,       -7.78835589,                 0,      -8.143300192
          0,           0,         147,      -8.068857108,       -7.35256479,      -7.798332464,                 0,      -8.150542817
          0,           0,         148,      -8.079652506,      -7.361808166,      -7.808407943,                 0,      -8.157942525
          0,           0,         149,      -8.090588465,      -7.371134637,      -7.818575483,                 0,      -8.165490457
          0,           0,         150,      -8.101661095,      -7.380541094,      -7.828829552,                 0,      -8.173178325
          0,           0,         151,      -8.112866126,      -7.390024443,       -7.83916598,                 0,      -8.180998768
          0,           0,         152,      -8.124199145,      -7.399581735,      -7.849581697,                 0,      -8.188945504
          0,           0,         153,      -8.135655796,      -7.409210262,      -7.860074282,                 0,      -8.197013294
          0,           0,         154,      -8.147231909,      -7.418907616,      -7.870641537,                 0,      -8.205197818
          0,           0,         155,      -8.158923586,      -7.428671705,      -7.881281228,                 0,      -8.213495507
          0,           0,         156,      -8.170727222,      -7.438500741,      -7.891991041,                 0,      -8.221903397
          0,           0,         157,       -8.18263951,      -7.448393214,       -7.90276869,                 0,      -8.230419004
          0,           0,         158,      -8.194657419,      -7.458347866,       -7.91361206,                 0,      -8.239040221
          0,           0,         159,      -8.206778173,      -7.468363654,      -7.924519331,                 0,       -8.24776523
          0,           0,         160,      -8.218999232,      -7.478439727,      -7.935489028,                 0,       -8.25659243
          0,           0,         161,       -8.23131827,      -7.488575401,      -7.946520015,                 0,      -8.265520381
          0,           0,         162,      -8.243733151,      -7.498770136,      -7.957611462,                 0,      -8.274547757
          0,           0,         163,      -8.256241911,      -7.509023515,      -7.968762798,                 0,      -8.283673319
          0,           0,         164,       -8.26884273,      -7.519335221,      -7.979973677,                 0,      -8.292895896
          0,           0,         165,      -8.281533911,      -7.529705023,      -7.991243939,                 0,      -8.302214382
          0,           0,         166,      -8.294313855,      -7.540132755,      -8.002573579,                 0,      -8.311627721
          0,           0,         167,      -8.307181041,      -7.550618301,      -8.013962703,                 0,      -8.321134912
          0,           0,         168,      -8.320134011,       -7.56116159,       -8.02541148,                 0,      -8.330735006
          0,           0,         169,      -8.333171348,      -7.571762577,      -8.036920086,                 0,      -8.340427104
          0,           0,         170,       -8.34629167,      -7.582421245,      -8.048488662,                 0,      -8.350210357
          0,           0,         171,      -8.359493613,      -7.593137591,      -8.060117274,                 0,      -8.360083967
          0,           0,         172,      -8.372775827,      -7.603911625,      -8.071805895,                 0,      -8.370047184
          0,           0,         173,      -8.386136964,      -7.614743362,      -8.083554403,                 0,      -8.380099312
          0,           0,         174,      -8.399575675,      -7.625632823,      -8.095362589,                 0,      -8.390239703
          0,           0,         175,       -8.41309061,      -7.636580025,      -8.107230179,                 0,      -8.400467762
          0,           0,         176,      -8.426680412,      -7.647584984,       -8.11915685,                 0,      -8.410782943
          0,           0,         177,      -8.440343719,       -7.65864771,      -8.131142247,                 0,      -8.421184756
          0,           0,         178,      -8.454079167,      -7.669768209,      -8.143185988,                 0,      -8.431672765
          0,           0,         179,      -8.467885389,      -7.680946479,      -8.155287672,                 0,      -8.442246596
          0,           0,         180,      -8.481761018,      -7.692182509,      -8.167446878,                 0,       -8.45290594
          0,           0,         181,      -8.495704689,      -7.703476283,      -8.179663162,                 0,      -8.463650559
          0,           0,         182,      -8.509715038,      -7.714827777,      -8.191936065,                 0,      -8.474480294
          0,           0,         183,      -8.523790707,      -7.726236961,      -8.204265117,                 0,      -8.485395068
          0,           0,         184,      -8.537930344,      -7.737703799,      -8.216649849,                 0,      -8.496394891
          0,           0,         185,      -8.552132607,      -7.749228251,        -8.2290898,                 0,      -8.507479868
          0,           0,         186,      -8.566396166,      -7.760810274,      -8.241584537,                 0,      -8.518650194
          0,           0,         187,      -8.580719705,      -7.772449826,      -8.254133664,                 0,      -8.529906165
          0,           0,         188,      -8.595101927,      -7.784146867,      -8.266736826,                 0,      -8.541248176
          0,           0,         189,      -8.609541559,      -7.795901362,      -8.279393725,                 0,      -8.552676725
          0,           0,         190,      -8.624037352,      -7.807713284,      -8.292104116,                 0,      -8.564192416
          0,           0,         191,      -8.638588085,      -7.819582614,      -8.304867812,                 0,      -8.575795968
          0,           0,         192,      -8.653192564,      -7.831509349,      -8.317684684,                 0,      -8.587488216
          0,           0,         193,      -8.667849626,      -7.843493497,      -8.330554661,                 0,      -8.599270122
          0,           0,         194,      -8.682558133,      -7.855535081,      -8.343477729,                 0,       -8.61114278
          0,           0,         195,      -8.697316971,      -7.867634143,      -8.356453929,                 0,      -8.623107425
          0,           0,         196,      -8.712125046,      -7.879790736,      -8.369483356,                 0,      -8.635165438
          0,           0,         197,      -8.726981279,      -7.892004929,      -8.382566154,                 0,      -8.647318353
          0,           0,         198,      -8.741884594,      -7.904276801,      -8.395702509,                 0,      -8.659567861
          0,           0,         199,      -8.756833909,      -7.916606437,      -8.408892639,                 0,      -8.671915814
          0,           0,         200,      -8.771828125,      -7.928993922,       -8.42213678,                 0,      -8.684364217
          0,           0,         201,      -8.786866107,      -7.941439331,      -8.435435165,                 0,      -8.696915227
          0,           0,         202,      -8.801946661,      -7.953942717,      -8.448787995,                 0,       -8.70957113
          0,           0,         203,      -8.817068511,      -7.966504095,      -8.462195407,                 0,      -8.722334314
          0,           0,         204,      -8.832230263,       -7.97912342,      -8.475657423,                 0,      -8.735207223
          0,           0,         205,      -8.847430363,      -7.991800557,      -8.489173883,                 0,       -8.74819228
          0,           0,         206,      -8.862667042,      -8.004535244,      -8.502744359,                 0,      -8.761291775
          0,           0,         207,      -8.877938243,      -8.017327034,       -8.51636804,                 0,      -8.774507701
          0,           0,         208,      -8.893241537,      -8.030175235,      -8.530043571,                 0,      -8.787841511
          0,           0,         209,      -8.908573996,      -8.043078812,      -8.543768844,                 0,       -8.80129377
          0,           0,         210,      -8.923932051,      -8.056036269,      -8.557540718,                 0,      -8.814863669
          0,           0,         211,      -8.939311289,      -8.069045498,      -8.571354657,                 0,      -8.828548348
          0,           0,         212,       -8.95470622,      -8.082103578,      -8.585204257,                 0,       -8.84234198
          0,           0,         213,      -8.970109977,      -8.095206541,      -8.599080656,                 0,      -8.856234564
          0,           0,         214,      -8.985513974,      -8.108349094,      -8.612971828,                 0,      -8.870210414
          0,           0,         215,      -9.000907554,      -8.121524329,       -8.62686178,                 0,      -8.884246381
          0,           0,         216,      -9.016277666,      -8.134723474,      -8.640729759,                 0,      -8.898310001
          0,           0,         217,      -9.031608726,       -8.14793578,      -8.654549643,                 0,      -8.912357967
          0,           0,         218,      -9.046882814,      -8.161148707,      -8.668289838,                 0,      -8.926335684
          0,           0,         219,      -9.062080491,      -8.174348592,      -8.681914147,                 0,      -8.940178924
          0,           0,         220,      -9.077182444,      -8.187521992,      -8.695384089,                 0,      -8.953818691
          0,           0,         221,      -9.092172073,      -8.200657734,      -8.708663016,                 0,      -8.967189837
          0,           0,         222,      -9.107038745,      -8.213749416,      -8.721721787,                 0,      -8.980242541
          0,           0,         223,      -9.121781024,      -8.226797757,      -8.734544984,                 0,      -8.992953847
          0,           0,         224,      -9.136408842,      -8.239811954,      -8.747135882,                 0,      -9.005335163
          0,           0,         225,      -9.150943723,      -8.252809368,      -8.759518304,                 0,      -9.017432292
          0,           0,         226,      -9.165416708,      -8.265813387,      -8.771734299,                 0,      -9.029317304
          0,           0,         227,      -9.179864491,          -8.27885,      -8.783838029,                 0,      -9.041074882
          0,           0,         228,      -9.194324784,      -8.291944022,      -8.795887529,                 0,       -9.05278761
          0,           0,         229,      -9.208832074,      -8.305115946,      -8.807936631,                 0,       -9.06452428
          0,           0,         230,      -9.223414546,      -8.318380001,      -8.820029011,                 0,      -9.076333435
          0,           0,         231,      -9.238092489,      -8.331743571,      -8.832195421,                 0,      -9.088242266
          0,           0,         232,      -9.252878042,      -8.345207752,      -8.844454054,                 0,      -9.100259588
          0,           0,         233,      -9.267775925,      -8.358768623,      -8.856813125,                 0,      -9.112381063
          0,           0,         234,      -9.282784714,      -8.372418814,      -8.869274336,                 0,      -9.124594907
          0,           0,         235,      -9.297898276,      -8.386149021,      -8.881836016,                 0,      -9.136886804
          0,           0,         236,      -9.313107091,      -8.399949242,      -8.894495181,                 0,      -9.149243289
          0,           0,         237,      -9.328399309,      -8.413809634,      -8.907248319,                 0,      -9.161653462
          0,           0,         238,      -9.343761488,      -8.427721021,      -8.920091184,                 0,      -9.174109305
          0,           0,         239,      -9.359179091,      -8.441675109,      -8.933018104,                 0,      -9.186605158
          0,           0,         240,      -9.374636807,      -8.455664535,      -8.946021328,                 0,      -9.199136897
          0,           0,         241,      -9.390118819,      -8.469682824,      -8.959090748,                 0,       -9.21170122
          0,           0,         242,      -9.405609061,      -8.483724323,      -8.972214147,                 0,      -9.224295197
          0,           0,         243,      -9.421091501,      -8.497784134,      -8.985377894,                 0,      -9.236916102
          0,           0,         244,      -9.436550453,      -8.511858045,      -8.998567934,                 0,      -9.249561438
          0,           0,         245,      -9.451970894,      -8.525942473,      -9.011770837,                 0,      -9.262229068
          0,           0,         246,       -9.46733876,      -8.540034399,       -9.02497469,                 0,      -9.274917371
          0,           0,         247,      -9.482641202,      -8.554131317,       -9.03816971,                 0,      -9.287625343
          0,           0,         248,      -9.497866787,      -8.568231165,       -9.05134849,                 0,      -9.300352586
          0,           0,         249,      -9.513005622,      -8.582332261,      -9.064505928,                 0,      -9.313099195
          0,           0,         250,      -9.528049433,      -8.596433244,      -9.077638928,                 0,      -9.325865548
          0,           0,         251,      -9.542991585,      -8.610533007,      -9.090745977,                 0,      -9.338652077
          0,           0,         252,      -9.557827078,      -8.624630653,      -9.103826717,                 0,      -9.351459077
          0,           0,         253,      -9.572552509,      -8.638725445,      -9.116881566,                 0,      -9.364286582
          0,           0,         254,      -9.587165994,      -8.652816772,      -9.129911428,                 0,      -9.377134329
          0,           0,         255,      -9.601667065,      -8.666904109,       -9.14291749,                 0,      -9.390001783
          0,           0,         256,       -9.61605652,      -8.680986986,      -9.155901077,                 0,      -9.402888219
          0,           0,         257,      -9.630336243,      -8.695064952,      -9.168863553,                 0,      -9.415792808
          0,           0,         258,      -9.644509013,      -8.709137548,       -9.18180624,                 0,      -9.428714709
          0,           0,         259,        -9.6585783,      -8.723204285,      -9.194730358,                 0,      -9.441653119
          0,           0,         260,      -9.672548083,      -8.737264621,       -9.20763696,                 0,      -9.454607295
          0,           0,         261,      -9.686422676,       -8.75131795,      -9.220526898,                 0,      -9.467576527
          0,           0,         262,      -9.700206598,      -8.765363587,      -9.233400804,                 0,      -9.480560091
          0,           0,         263,      -9.713904451,      -8.779400761,      -9.246259094,                 0,      -9.493557189
          0,           0,         264,      -9.727520833,      -8.793428598,      -9.259101991,                 0,        -9.5065669
          0,           0,         265,      -9.741060254,      -8.807446116,      -9.271929562,                 0,      -9.519588143
          0,           0,         266,      -9.754527068,       -8.82145221,      -9.284741758,                 0,      -9.532619679
          0,           0,         267,      -9.767925412,      -8.835445646,      -9.297538446,                 0,      -9.545660124
          0,           0,         268,      -9.781259149,      -8.849425059,      -9.310319436,                 0,      -9.558707988
          0,           0,         269,       -9.79453183,      -8.863388951,      -9.323084493,                 0,      -9.571761717
          0,           0,         270,       -9.80774667,      -8.877335703,      -9.335833342,                 0,      -9.584819728
          0,           0,         271,      -9.820906533,      -8.891263585,      -9.348565656,                 0,       -9.59788044
          0,           0,         272,      -9.834013945,      -8.905170771,      -9.361281046,                 0,      -9.610942281
          0,           0,         273,      -9.847071113,      -8.919055364,      -9.373979043,                 0,      -9.624003687
          0,           0,         274,      -9.860079947,      -8.932915401,      -9.386659082,                 0,      -9.637063088
          0,           0,         275,      -9.873042096,       -8.94674888,      -9.399320492,                 0,      -9.650118898
          0,           0,         276,      -9.885958973,      -8.960553766,      -9.411962489,                 0,      -9.663169493
          0,           0,         277,      -9.898831786,      -8.974328008,      -9.424584184,                 0,      -9.676213211
          0,           0,         278,      -9.911661556,      -8.988069551,      -9.437184592,                 0,      -9.689248351
          0,           0,         279,      -9.924449142,      -9.001776342,      -9.449762657,                 0,      -9.702273176
          0,           0,         280,      -9.937195264,      -9.015446351,      -9.462317273,                 0,      -9.715285931
          0,           0,         281,      -9.949900519,      -9.029077578,      -9.474847314,                 0,      -9.728284856
          0,           0,         282,      -9.962565401,      -9.042668068,      -9.487351662,                 0,      -9.741268198
          0,           0,         283,      -9.975190326,      -9.056215925,      -9.499829224,                 0,      -9.754234227
          0,           0,         284,      -9.987775641,      -9.069719319,      -9.512278958,                 0,      -9.767181238
          0,           0,         285,      -10.00032164,      -9.083176495,      -9.524699877,                 0,      -9.780107566
          0,           0,         286,      -10.01282858,      -9.096585783,      -9.537091064,                 0,      -9.793011579
          0,           0,         287,      -10.02529666,      -9.109945598,      -9.549451672,                 0,      -9.805891688
          0,           0,         288,      -10.03772606,      -9.123254443,      -9.561780929,                 0,      -9.818746343
          0,           0,         289,      -10.05011693,      -9.136510916,      -9.574078136,                 0,      -9.831574036
          0,           0,         290,      -10.06246937,      -9.149713707,      -9.586342665,                 0,      -9.844373307
          0,           0,         291,      -10.07478347,      -9.162861602,       -9.59857396,                 0,      -9.857142739
          0,           0,         292,      -10.08705927,      -9.175953485,      -9.610771533,                 0,      -9.869880971
          0,           0,         293,      -10.09929684,      -9.188988344,      -9.622934964,                 0,      -9.882586693
          0,           0,         294,       -10.1114962,      -9.201965266,       -9.63506389,                 0,      -9.895258658
          0,           0,         295,      -10.12365741,      -9.214883447,      -9.647158009,                 0,      -9.907895677
          0,           0,         296,      -10.13578052,      -9.227742186,      -9.659217069,                 0,      -9.920496631
          0,           0,         297,      -10.14786561,      -9.240540891,      -9.671240865,                 0,      -9.933060465
          0,           0,         298,      -10.15991281,      -9.253279075,      -9.683229239,                 0,      -9.945586194
          0,           0,         299,      -10.17192226,      -9.265956357,      -9.695182072,                 0,      -9.958072906
          0,           0,         300,      -10.18389416,      -9.278572459,      -9.707099286,                 0,      -9.970519759
          0,           0,         301,      -10.19582874,      -9.291127208,      -9.718980844,                 0,      -9.982925986
          0,           0,         302,       -10.2077263,      -9.303620528,      -9.730826748,                 0,      -9.995290892
          0,           0,         303,      -10.21958718,      -9.316052444,      -9.742637045,                 0,      -10.00761386
          0,           0,         304,      -10.23141178,      -9.328423074,      -9.754411826,                 0,      -10.01989434
          0,           0,         305,      -10.24320055,      -9.340732629,      -9.766151225,                 0,      -10.03213186
