"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,          88,      -6.734741755,      -5.878529689,      -6.132493637,                 0,      -6.777380476
          0,           0,          89,       -6.75561909,      -5.904645298,      -6.159034856,                 0,       -6.79745711
          0,           0,          90,       -6.77713926,      -5.930513025,      -6.186230749,                 0,       -6.81871483
          0,           0,          91,      -6.799411971,      -5.956153183,      -6.214174687,                 0,      -6.841040161
          0,           0,          92,      -6.822425278,      -5.981554081,      -6.242818741,                 0,      -6.864000823
          0,           0,          93,      -6.846071897,      -6.006694236,      -6.272016396,                 0,      -6.887124999
          0,           0,          94,      -6.870174975,      -6.031557172,      -6.301537543,                 0,       -6.90998551
          0,           0,          95,      -6.894507573,        -6.0561355,       -6.33106969,                 0,       -6.93221878
          0,           0,          96,      -6.918814457,      -6.080430949,      -6.360236414,                 0,      -6.953566576
          0,           0,          97,      -6.942847499,      -6.104454262,      -6.388651983,                 0,      -6.973965507
          0,           0,          98,      -6.966414402,      -6.128223894,      -6.416002503,                 0,      -6.993622636
          0,           0,          99,       -6.98942201,      -6.151762947,      -6.442111367,                 0,      -7.012962499
          0,           0,         100,      -7.011890773,      -6.175096189,      -6.466954781,                 0,      -7.032442715
          0,           0,         101,      -7.033936824,      -6.198245877,       -6.49064147,                 0,      -7.052382247
          0,           0,         102,      -7.055736729,      -6.221224539,      -6.513388335,                 0,      -7.072904874
          0,           0,         103,      -7.077487798,      -6.244027808,      -6.535495723,                 0,       -7.09397012
          0,           0,         104,      -7.099368957,      -6.266631441,        -6.5573076,                 0,      -7.115425369
          0,           0,         105,      -7.121504834,      -6.288992961,      -6.579154844,                 0,      -7.137047117
          0,           0,         106,      -7.143936349,      -6.311055434,      -6.601295881,                 0,      -7.158567003
          0,           0,         107,      -7.166602107,      -6.332751621,      -6.623869895,                 0,      -7.179689386
          0,           0,         108,      -7.189335312,      -6.354009412,      -6.646873731,                 0,      -7.200116585
          0,           0,         109,      -7.211880654,        -6.3747603,      -6.670170417,                 0,      -7.219597321
          0,           0,         110,       -7.23393362,      -6.394950971,      -6.693530318,                 0,      -7.237992986
          0,           0,         111,      -7.255199016,      -6.414555374,      -6.716695058,                 0,      -7.255329115
          0,           0,         112,       -7.27545645,      -6.433582371,      -6.739445509,                 0,      -7.271794473
          0,           0,         113,      -7.294613322,      -6.452074135,      -6.761653243,                 0,      -7.287680435
          0,           0,         114,      -7.312727567,      -6.470094497,      -6.783301313,                 0,      -7.303292908
          0,           0,         115,      -7.329993248,      -6.487712209,      -6.804471953,                 0,      -7.318879633
          0,           0,         116,       -7.34669549,      -6.504986563,      -6.825309423,                 0,      -7.334594092
          0,           0,         117,      -7.363149745,      -6.521960369,      -6.845971325,                 0,      -7.350492347
          0,           0,         118,      -7.379641484,      -6.538660842,      -6.866582092,                 0,      -7.366550086
          0,           0,         119,       -7.39637802,      -6.555105648,      -6.887200341,                 0,      -7.382689515
          0,           0,         120,      -7.413458744,      -6.571310576,      -6.907807826,                 0,      -7.398809333
          0,           0,         121,      -7.430866192,      -6.587295829,      -6.928321614,                 0,      -7.414812403
          0,           0,         122,      -7.448477996,      -6.603088958,       -6.94862483,                 0,      -7.430626687
          0,           0,         123,      -7.466097884,      -6.618723621,      -6.968606859,                 0,      -7.446216872
          0,           0,         124,       -7.48350152,      -6.634234709,       -6.98820167,                 0,       -7.46158644
          0,           0,         125,      -7.500489457,      -6.649651555,      -7.007412768,                 0,      -7.476771822
          0,           0,         126,      -7.516936086,      -6.664991551,      -7.026316804,                 0,      -7.491831407
          0,           0,         127,       -7.53282244,      -6.680256341,      -7.045045239,                 0,      -7.506832367
          0,           0,         128,       -7.54824424,      -6.695431911,      -7.063751495,                 0,       -7.52183778
          0,           0,         129,      -7.563393716,      -6.710492513,       -7.08257523,                 0,      -7.536895863
          0,           0,         130,      -7.578521281,      -6.725407087,      -7.101614165,                 0,      -7.552032722
          0,           0,         131,      -7.593887654,      -6.740146162,      -7.120909249,                 0,      -7.567249556
          0,           0,         132,      -7.609717314,      -6.754687422,      -7.140443806,                 0,      -7.582524407
          0,           0,         133,      -7.626161451,       -6.76901876,      -7.160153717,                 0,      -7.597817415
          0,           0,         134,      -7.643274909,      -6.783138562,      -7.179943922,                 0,      -7.613077702
          0,           0,         135,      -7.661008633,      -6.797053634,      -7.199706327,                 0,      -7.628250051
          0,           0,         136,      -7.679217408,      -6.810775764,      -7.219335045,                 0,      -7.643280297
          0,           0,         137,      -7.697681559,      -6.824318064,      -7.238736574,                 0,      -7.658119422
          0,           0,         138,      -7.716140106,      -6.837692127,      -7.257834543,                 0,      -7.672726954
          0,           0,         139,      -7.734331059,      -6.850906617,      -7.276570377,                 0,      -7.687074202
          0,           0,         140,      -7.752032287,      -6.863967326,      -7.294902097,                 0,      -7.701147186
          0,           0,         141,      -7.769095015,      -6.876878233,      -7.312803184,                 0,      -7.714948513
          0,           0,         142,      -7.785462533,      -6.889642834,      -7.330262457,                 0,      -7.728497252
          0,           0,         143,      -7.801169983,      -6.902265053,       -7.34728471,                 0,      -7.741826254
          0,           0,         144,      -7.816326034,      -6.914749342,      -7.363891043,                 0,      -7.754977027
          0,           0,         145,      -7.831081976,      -6.927099919,      -7.380117649,                 0,      -7.767992891
          0,           0,         146,      -7.845596304,      -6.939319423,      -7.396012241,                 0,      -7.780911521
          0,           0,         147,       -7.86000257,      -6.951407376,      -7.411628063,                 0,       -7.79375793
          0,           0,         148,      -7.874385935,      -6.963358878,      -7.427016242,                 0,       -7.80653869
          0,           0,         149,      -7.888770943,      -6.975163777,      -7.442217719,                 0,      -7.819237853
          0,           0,         150,      -7.903120617,      -6.986806457,      -7.457256249,                 0,      -7.831814929
          0,           0,         151,      -7.917345526,      -6.998266241,      -7.472133801,                 0,      -7.844205467
          0,           0,         152,      -7.931320695,      -7.009518453,      -7.486829396,                 0,      -7.856325064
          0,           0,         153,      -7.944907658,      -7.020536143,      -7.501301852,                 0,      -7.868077554
          0,           0,         154,      -7.957978271,      -7.031292456,      -7.515496072,                 0,      -7.879366992
          0,           0,         155,      -7.970436202,       -7.04176335,      -7.529351434,                 0,      -7.890111177
          0,           0,         156,      -7.982232003,      -7.051930111,       -7.54281004,                 0,      -7.900252772
          0,           0,         157,      -7.993368927,      -7.061780985,      -7.555822682,                 0,      -7.909764448
          0,           0,         158,      -8.003899067,      -7.071311591,      -7.568351534,                 0,       -7.91864707
          0,           0,         159,      -8.013911857,       -7.08052426,       -7.58037005,                 0,      -7.926923027
          0,           0,         160,      -8.023518424,      -7.089426825,      -7.591861507,                 0,      -7.934628217
          0,           0,         161,      -8.032835384,      -7.098031429,      -7.602817603,                 0,       -7.94180552
          0,           0,         162,      -8.041970775,      -7.106353657,      -7.613237966,                 0,      -7.948500922
          0,           0,         163,      -8.051013607,      -7.114412005,      -7.623130742,                 0,      -7.954762112
          0,           0,         164,      -8.060027409,      -7.122227512,      -7.632513878,                 0,      -7.960638629
          0,           0,         165,      -8.069047499,       -7.12982337,      -7.641416447,                 0,      -7.966182589
          0,           0,         166,      -8.078081557,      -7.137224408,      -7.649879362,                 0,      -7.971449254
          0,           0,         167,      -8.087113117,      -7.144456489,      -7.657955003,                 0,      -7.976497011
          0,           0,         168,       -8.09610763,      -7.151545897,      -7.665705653,                 0,      -7.981386582
          0,           0,         169,      -8.105020485,      -7.158518821,      -7.673201018,                 0,      -7.986179454
          0,           0,         170,      -8.113805976,      -7.165400909,       -7.68051527,                 0,      -7.990935649
          0,           0,         171,       -8.12242581,      -7.172216839,      -7.687724034,                 0,       -7.99571106
          0,           0,         172,      -8.130855611,      -7.178989775,      -7.694901397,                 0,      -8.000554659
          0,           0,         173,      -8.139088219,      -7.185740659,      -7.702116875,                 0,      -8.005505914
          0,           0,         174,      -8.147133274,      -7.192487378,      -7.709432235,                 0,      -8.010592811
          0,           0,         175,      -8.155013455,      -7.199243964,      -7.716898327,                 0,      -8.015830833
          0,           0,         176,      -8.162758509,      -7.206019997,       -7.72455238,                 0,      -8.021223111
          0,           0,         177,      -8.170398534,      -7.212820366,      -7.732416387,                 0,       -8.02676179
          0,           0,         178,       -8.17795796,      -7.219645433,      -7.740497088,                 0,      -8.032430378
          0,           0,         179,      -8.185451323,      -7.226491556,      -7.748787724,                 0,      -8.038206727
          0,           0,         180,      -8.192881394,      -7.233351851,      -7.757271224,                 0,      -8.044066145
          0,           0,         181,      -8.200239769,      -7.240217063,      -7.765924084,                 0,      -8.049984213
          0,           0,         182,      -8.207509585,      -7.247076457,      -7.774719958,                 0,      -8.055938946
          0,           0,         183,      -8.214669757,      -7.253918635,      -7.783632149,                 0,      -8.061912118
          0,           0,         184,      -8.221699952,      -7.260732272,      -7.792634556,                 0,       -8.06788974
          0,           0,         185,      -8.228585461,      -7.267506746,      -7.801701171,                 0,      -8.073861846
          0,           0,         186,      -8.235321174,      -7.274232645,      -7.810804701,                 0,      -8.079821813
          0,           0,         187,      -8.241914017,      -7.280902147,      -7.819915129,                 0,      -8.085765483
          0,           0,         188,      -8.248383469,      -7.287509234,      -7.828998978,                 0,      -8.091690298
          0,           0,         189,      -8.254760064,      -7.294049753,      -7.838019778,                 0,       -8.09759459
          0,           0,         190,      -8.261082142,      -7.300521331,      -7.846939784,                 0,      -8.103477087
          0,           0,         191,       -8.26739136,      -7.306923172,      -7.855722599,                 0,      -8.109336615
          0,           0,         192,      -8.273727695,      -7.313255797,      -7.864336113,                 0,      -8.115171962
          0,           0,         193,      -8.280124675,      -7.319520776,      -7.872755065,                 0,      -8.120981838
          0,           0,         194,      -8.286605563,       -7.32572049,      -7.880962728,                 0,      -8.126764868
          0,           0,         195,      -8.293180972,       -7.33185794,      -7.888951433,                 0,      -8.132519627
          0,           0,         196,      -8.299848237,      -7.337936611,      -7.896721993,                 0,       -8.13824467
          0,           0,         197,      -8.306592532,      -7.343960357,      -7.904282272,                 0,      -8.143938596
          0,           0,         198,      -8.313389539,      -7.349933299,      -7.911645315,                 0,      -8.149600138
          0,           0,         199,      -8.320209212,      -7.355859714,      -7.918827402,                 0,      -8.155228295
          0,           0,         200,      -8.327020063,      -7.361743909,      -7.925846336,                 0,      -8.160822489
          0,           0,         201,      -8.333793318,      -7.367590094,      -7.932720106,                 0,      -8.166382736
          0,           0,         202,      -8.340506325,      -7.373402266,      -7.939465969,                 0,      -8.171909812
          0,           0,         203,      -8.347144759,      -7.379184124,      -7.946099898,                 0,       -8.17740536
          0,           0,         204,      -8.353703358,      -7.384939018,      -7.952636277,                 0,      -8.182871942
          0,           0,         205,      -8.360185227,      -7.390669963,      -7.959087782,                 0,      -8.188312996
          0,           0,         206,      -8.366599958,       -7.39637967,      -7.965465335,                 0,      -8.193732712
          0,           0,         207,      -8.372961003,      -7.402070626,      -7.971778114,                 0,      -8.199135822
          0,           0,         208,      -8.379282843,      -7.407745171,       -7.97803359,                 0,      -8.204527351
          0,           0,         209,      -8.385578434,      -7.413405574,      -7.984237605,                 0,      -8.209912337
          0,           0,         210,      -8.391857332,      -7.419054094,      -7.990394495,                 0,      -8.215295582
          0,           0,         211,      -8.398124731,      -7.424693019,      -7.996507282,                 0,       -8.22068145
          0,           0,         212,      -8.404381453,      -7.430324679,      -8.002577915,                 0,      -8.226073727
          0,           0,         213,      -8.410624772,      -7.435951439,      -8.008607577,                 0,      -8.231475579
          0,           0,         214,       -8.41684984,      -7.441575679,      -8.014597014,                 0,      -8.236889563
          0,           0,         215,      -8.423051392,      -7.447199763,      -8.020546865,                 0,      -8.242317714
          0,           0,         216,      -8.429225397,      -7.452826006,      -8.026457966,                 0,      -8.247761654
          0,           0,         217,      -8.435370389,      -7.458456637,       -8.03233159,                 0,      -8.253222712
          0,           0,         218,      -8.441488268,      -7.464093776,      -8.038169609,                 0,      -8.258702043
          0,           0,         219,      -8.447584499,      -7.469739407,      -8.043974573,                 0,      -8.264200704
          0,           0,         220,      -8.453667723,      -7.475395363,      -8.049749704,                 0,      -8.269719706
          0,           0,         221,      -8.459748912,      -7.481063321,       -8.05549883,                 0,      -8.275260037
          0,           0,         222,      -8.465840243,      -7.486744805,      -8.061226266,                 0,       -8.28082264
          0,           0,         223,      -8.471953896,      -7.492441194,      -8.066936678,                 0,      -8.286408398
          0,           0,         224,      -8.478100965,       -7.49815374,       -8.07263494,                 0,      -8.292018088
          0,           0,         225,      -8.484290612,      -7.503883586,      -8.078325995,                 0,      -8.297652358
          0,           0,         226,       -8.49052957,      -7.509631785,      -8.084014735,                 0,      -8.303311696
          0,           0,         227,      -8.496821988,       -7.51539932,      -8.089705891,                 0,      -8.308996425
          0,           0,         228,      -8.503169603,      -7.521187117,      -8.095403934,                 0,      -8.314706701
          0,           0,         229,       -8.50957215,      -7.526996052,      -8.101112994,                 0,      -8.320442531
          0,           0,         230,      -8.516027916,      -7.532826955,      -8.106836783,                 0,      -8.326203793
          0,           0,         231,      -8.522534332,      -7.538680603,      -8.112578531,                 0,      -8.331990266
          0,           0,         232,      -8.529088518,      -7.544557719,      -8.118340938,                 0,      -8.337801657
          0,           0,         233,      -8.535687713,      -7.550458959,      -8.124126155,                 0,      -8.343637629
          0,           0,         234,      -8.542329548,      -7.556384899,      -8.129935774,                 0,      -8.349497825
          0,           0,         235,      -8.549012173,       -7.56233603,       -8.13577086,                 0,       -8.35538189
          0,           0,         236,      -8.555734238,      -7.568312751,      -8.141631994,                 0,      -8.361289484
          0,           0,         237,      -8.562494786,       -7.57431536,      -8.147519343,                 0,      -8.367220295
          0,           0,         238,      -8.569293095,      -7.580344062,      -8.153432736,                 0,      -8.373174043
          0,           0,         239,      -8.576128516,      -7.586398966,      -8.159371752,                 0,      -8.379150491
          0,           0,         240,      -8.583000346,      -7.592480097,      -8.165335797,                 0,      -8.385149443
          0,           0,         241,      -8.589907763,      -7.598587407,      -8.171324175,                 0,      -8.391170747
          0,           0,         242,      -8.596849819,      -7.604720785,      -8.177336148,                 0,        -8.3972143
          0,           0,         243,      -8.603825499,      -7.610880073,      -8.183370979,                 0,      -8.403280046
          0,           0,         244,      -8.610833821,      -7.617065085,      -8.189427969,                 0,      -8.409367979
          0,           0,         245,      -8.617873955,      -7.623275616,      -8.195506474,                 0,       -8.41547814
          0,           0,         246,      -8.624945337,      -7.629511457,       -8.20160592,                 0,      -8.421610615
          0,           0,         247,      -8.632047762,       -7.63577241,      -8.207725821,                 0,      -8.427765533
          0,           0,         248,      -8.639181435,      -7.642058294,      -8.213865779,                 0,      -8.433943057
          0,           0,         249,      -8.646346978,      -7.648368949,      -8.220025497,                 0,      -8.440143374
          0,           0,         250,      -8.653545396,      -7.654704246,      -8.226204787,                 0,      -8.446366686
          0,           0,         251,      -8.660778008,       -7.66106408,      -8.232403575,                 0,      -8.452613195
          0,           0,         252,      -8.668046351,      -7.667448374,      -8.238621903,                 0,      -8.458883085
          0,           0,         253,      -8.675352081,      -7.673857069,      -8.244859935,                 0,      -8.465176514
          0,           0,         254,      -8.682696872,      -7.680290121,      -8.251117944,                 0,      -8.471493592
          0,           0,         255,      -8.690082326,      -7.686747494,      -8.257396307,                 0,      -8.477834372
          0,           0,         256,      -8.697509904,      -7.693229148,      -8.263695483,                 0,      -8.484198839
          0,           0,         257,      -8.704980874,      -7.699735033,       -8.27001599,                 0,        -8.4905869
          0,           0,         258,      -8.712496276,      -7.706265085,      -8.276358379,                 0,      -8.496998382
          0,           0,         259,      -8.720056911,       -7.71281921,      -8.282723198,                 0,      -8.503433035
          0,           0,         260,      -8.727663328,      -7.719397292,      -8.289110962,                 0,      -8.509890529
          0,           0,         261,      -8.735315826,      -7.725999176,      -8.295522124,                 0,      -8.516370469
          0,           0,         262,      -8.743014466,      -7.732624679,      -8.301957037,                 0,      -8.522872402
          0,           0,         263,       -8.75075907,      -7.739273581,      -8.308415942,                 0,      -8.529395834
          0,           0,         264,      -8.758549241,      -7.745945633,      -8.314898942,                 0,      -8.535940242
          0,           0,         265,      -8.766384372,      -7.752640559,      -8.321405994,                 0,      -8.542505092
          0,           0,         266,       -8.77426367,      -7.759358062,      -8.327936909,                 0,      -8.549089858
          0,           0,         267,      -8.782186181,      -7.766097825,       -8.33449135,                 0,      -8.555694033
          0,           0,         268,      -8.790150823,      -7.772859526,      -8.341068849,                 0,      -8.562317145
          0,           0,         269,      -8.798156422,      -7.779642834,      -8.347668823,                 0,      -8.568958771
          0,           0,         270,      -8.806201764,      -7.786447422,      -8.354290592,                 0,      -8.575618543
          0,           0,         271,      -8.814285627,      -7.793272968,      -8.360933407,                 0,      -8.582296152
          0,           0,         272,      -8.822406838,       -7.80011916,      -8.367596475,                 0,      -8.588991358
          0,           0,         273,      -8.830564299,      -7.806985701,      -8.374278991,                 0,      -8.595703982
          0,           0,         274,      -8.838757028,      -7.813872308,      -8.380980156,                 0,      -8.602433907
          0,           0,         275,      -8.846984173,      -7.820778718,      -8.387699209,                 0,      -8.609181072
          0,           0,         276,       -8.85524503,      -7.827704682,      -8.394435448,                 0,      -8.615945462
          0,           0,         277,      -8.863539035,      -7.834649971,      -8.401188242,                 0,      -8.622727099
          0,           0,         278,      -8.871865763,      -7.841614368,      -8.407957049,                 0,      -8.629526033
          0,           0,         279,      -8.880224909,      -7.848597675,      -8.414741425,                 0,      -8.636342326
          0,           0,         280,      -8.888616269,      -7.855599702,      -8.421541021,                 0,      -8.643176046
          0,           0,         281,       -8.89703972,      -7.862620271,      -8.428355588,                 0,      -8.650027253
          0,           0,         282,      -8.905495195,       -7.86965921,      -8.435184964,                 0,       -8.65689599
          0,           0,         283,      -8.913982665,      -7.876716352,      -8.442029067,                 0,      -8.663782276
          0,           0,         284,      -8.922502122,      -7.883791533,      -8.448887878,                 0,      -8.670686096
          0,           0,         285,      -8.931053564,      -7.890884589,      -8.455761425,                 0,      -8.677607401
          0,           0,         286,       -8.93963698,      -7.897995354,      -8.462649766,                 0,      -8.684546103
          0,           0,         287,      -8.948252341,      -7.905123656,      -8.469552966,                 0,      -8.691502075
          0,           0,         288,      -8.956899589,      -7.912269322,      -8.476471087,                 0,       -8.69847515
          0,           0,         289,      -8.965578631,      -7.919432172,      -8.483404163,                 0,      -8.705465128
          0,           0,         290,      -8.974289323,      -7.926612017,      -8.490352192,                 0,      -8.712471777
          0,           0,         291,       -8.98303147,      -7.933808665,      -8.497315125,                 0,      -8.719494842
          0,           0,         292,      -8.991804814,      -7.941021917,      -8.504292855,                 0,      -8.726534046
          0,           0,         293,      -9.000609031,      -7.948251566,       -8.51128522,                 0,      -8.733589102
          0,           0,         294,      -9.009443733,      -7.955497403,      -8.518291995,                 0,      -8.740659716
          0,           0,         295,      -9.018308463,      -7.962759215,        -8.5253129,                 0,        -8.7477456
          0,           0,         296,      -9.027202706,      -7.970036785,      -8.532347606,                 0,       -8.75484647
          0,           0,         297,      -9.036125898,      -7.977329897,      -8.539395737,                 0,      -8.761962059
          0,           0,         298,      -9.045077436,      -7.984638335,      -8.546456887,                 0,      -8.769092119
          0,           0,         299,      -9.054056693,      -7.991961888,      -8.553530624,                 0,      -8.776236427
          0,           0,         300,      -9.063063033,      -7.999300345,      -8.560616505,                 0,      -8.783394784
          0,           0,         301,      -9.072095828,      -8.006653504,      -8.567714084,                 0,       -8.79056702
          0,           0,         302,      -9.081154467,      -8.014021169,      -8.574822923,                 0,      -8.797752992
          0,           0,         303,      -9.090238367,      -8.021403153,      -8.581942601,                 0,      -8.804952586
          0,           0,         304,       -9.09934698,      -8.028799277,      -8.589072721,                 0,      -8.812165713
          0,           0,         305,      -9.108479798,      -8.036209373,      -8.596212918,                 0,      -8.819392304
