"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,         300,      -9.083829262,      -8.187434106,      -8.661804303,                 0,      -8.956517215
          0,           0,         301,       -9.09298387,      -8.196332074,      -8.670112192,                 0,      -8.965049649
          0,           0,         302,      -9.102170251,      -8.205257714,      -8.678454926,                 0,      -8.973610743
          0,           0,         303,      -9.111387889,      -8.214210794,      -8.686832238,                 0,       -8.98220031
          0,           0,         304,      -9.120636265,      -8.223191092,      -8.695243828,                 0,      -8.990818194
          0,           0,         305,      -9.129914877,      -8.232198392,      -8.703689368,                 0,      -8.999464269
          0,           0,         306,      -9.139223253,      -8.241232484,      -8.712168505,                 0,      -9.008138429
          0,           0,         307,      -9.148560959,      -8.250293167,      -8.720680859,                 0,      -9.016840591
          0,           0,         308,      -9.157927613,      -8.259380245,      -8.729226038,                 0,      -9.025570683
          0,           0,         309,       -9.16732289,       -8.26849353,      -8.737803638,                 0,      -9.034328641
          0,           0,         310,      -9.176746523,      -8.277632839,      -8.746413255,                 0,      -9.043114404
          0,           0,         311,      -9.186198308,      -8.286797991,      -8.755054492,                 0,      -9.051927908
          0,           0,         312,        -9.1956781,      -8.295988813,      -8.763726964,                 0,      -9.060769082
          0,           0,         313,      -9.205185815,      -8.305205129,       -8.77243031,                 0,      -9.069637843
          0,           0,         314,      -9.214721419,      -8.314446767,      -8.781164196,                 0,      -9.078534095
          0,           0,         315,      -9.224284928,      -8.323713553,      -8.789928314,                 0,      -9.087457725
          0,           0,         316,      -9.233876396,      -8.333005312,      -8.798722395,                 0,      -9.096408605
          0,           0,         317,      -9.243495907,      -8.342321868,      -8.807546197,                 0,      -9.105386587
          0,           0,         318,      -9.253143566,      -8.351663038,      -8.816399512,                 0,      -9.114391507
          0,           0,         319,      -9.262819487,       -8.36102864,      -8.825282161,                 0,      -9.123423187
          0,           0,         320,      -9.272523783,      -8.370418483,      -8.834193987,                 0,      -9.132481433
          0,           0,         321,      -9.282256554,      -8.379832374,      -8.843134856,                 0,      -9.141566043
          0,           0,         322,      -9.292017882,      -8.389270117,      -8.852104644,                 0,      -9.150676803
          0,           0,         323,      -9.301807817,      -8.398731511,      -8.861103234,                 0,      -9.159813498
          0,           0,         324,      -9.311626379,      -8.408216349,      -8.870130514,                 0,      -9.168975907
          0,           0,         325,      -9.321473545,      -8.417724424,      -8.879186364,                 0,      -9.178163812
          0,           0,         326,      -9.331349257,      -8.427255525,      -8.888270658,                 0,      -9.187376994
          0,           0,         327,      -9.341253415,       -8.43680944,      -8.897383256,                 0,      -9.196615244
          0,           0,         328,      -9.351185885,      -8.446385956,      -8.906524004,                 0,      -9.205878356
          0,           0,         329,      -9.361146499,      -8.455984857,      -8.915692731,                 0,      -9.215166131
          0,           0,         330,      -9.371135064,      -8.465605929,      -8.924889247,                 0,      -9.224478382
          0,           0,         331,      -9.381151367,      -8.475248958,       -8.93411335,                 0,      -9.233814926
          0,           0,         332,      -9.391195183,       -8.48491373,      -8.943364817,                 0,      -9.243175592
          0,           0,         333,      -9.401266281,      -8.494600033,      -8.952643418,                 0,      -9.252560212
          0,           0,         334,      -9.411364429,      -8.504307653,      -8.961948909,                 0,      -9.261968628
          0,           0,         335,      -9.421489402,      -8.514036381,      -8.971281043,                 0,      -9.271400683
          0,           0,         336,      -9.431640988,      -8.523786006,      -8.980639569,                 0,      -9.280856227
          0,           0,         337,      -9.441818988,      -8.533556319,      -8.990024235,                 0,      -9.290335108
          0,           0,         338,      -9.452023223,      -8.543347109,      -8.999434794,                 0,      -9.299837175
          0,           0,         339,      -9.462253534,      -8.553158169,      -9.008871006,                 0,      -9.309362277
          0,           0,         340,      -9.472509784,      -8.562989288,      -9.018332638,                 0,      -9.318910258
          0,           0,         341,      -9.482791859,      -8.572840257,      -9.027819467,                 0,       -9.32848096
          0,           0,         342,      -9.493099665,      -8.582710865,      -9.037331283,                 0,      -9.338074218
          0,           0,         343,      -9.503433129,        -8.5926009,      -9.046867886,                 0,      -9.347689864
          0,           0,         344,      -9.513792196,      -8.602510148,      -9.056429087,                 0,      -9.357327724
          0,           0,         345,      -9.524176829,      -8.612438396,      -9.066014708,                 0,      -9.366987619
          0,           0,         346,      -9.534587002,      -8.622385427,      -9.075624581,                 0,      -9.376669364
          0,           0,         347,      -9.545022699,      -8.632351021,      -9.085258544,                 0,      -9.386372771
          0,           0,         348,       -9.55548391,      -8.642334961,      -9.094916442,                 0,      -9.396097648
          0,           0,         349,      -9.565970626,      -8.652337024,      -9.104598123,                 0,      -9.405843801
          0,           0,         350,      -9.576482838,      -8.662356987,       -9.11430344,                 0,      -9.415611034
          0,           0,         351,      -9.587020529,      -8.672394625,      -9.124032244,                 0,      -9.425399152
          0,           0,         352,      -9.597583675,      -8.682449714,      -9.133784385,                 0,      -9.435207957
          0,           0,         353,      -9.608172239,      -8.692522025,      -9.143559711,                 0,      -9.445037258
          0,           0,         354,      -9.618786169,      -8.702611331,      -9.153358068,                 0,      -9.454886861
          0,           0,         355,      -9.629425399,      -8.712717404,      -9.163179296,                 0,       -9.46475658
          0,           0,         356,      -9.640089847,      -8.722840015,      -9.173023232,                 0,      -9.474646231
          0,           0,         357,      -9.650779415,      -8.732978934,      -9.182889706,                 0,      -9.484555634
          0,           0,         358,      -9.661493991,      -8.743133933,      -9.192778546,                 0,      -9.494484615
          0,           0,         359,      -9.672233454,      -8.753304781,      -9.202689574,                 0,      -9.504433004
          0,           0,         360,      -9.682997671,      -8.763491248,      -9.212622608,                 0,      -9.514400636
          0,           0,         361,      -9.693786507,      -8.773693106,      -9.222577466,                 0,      -9.524387352
          0,           0,         362,      -9.704599824,      -8.783910126,      -9.232553959,                 0,      -9.534392994
          0,           0,         363,      -9.715437489,      -8.794142077,      -9.242551901,                 0,       -9.54441741
          0,           0,         364,      -9.726299375,       -8.80438873,      -9.252571101,                 0,      -9.554460449
          0,           0,         365,      -9.737185366,      -8.814649856,      -9.262611372,                 0,      -9.564521963
          0,           0,         366,       -9.74809536,      -8.824925226,      -9.272672525,                 0,      -9.574601805
          0,           0,         367,      -9.759029274,      -8.835214609,      -9.282754371,                 0,      -9.584699827
          0,           0,         368,      -9.769987041,      -8.845517775,      -9.292856726,                 0,      -9.594815879
          0,           0,         369,      -9.780968616,      -8.855834494,      -9.302979405,                 0,      -9.604949811
          0,           0,         370,      -9.791973975,      -8.866164534,      -9.313122226,                 0,       -9.61510147
          0,           0,         371,      -9.803003111,      -8.876507662,       -9.32328501,                 0,      -9.625270698
          0,           0,         372,       -9.81405604,      -8.886863645,      -9.333467577,                 0,      -9.635457332
          0,           0,         373,      -9.825132793,       -8.89723225,      -9.343669753,                 0,      -9.645661206
          0,           0,         374,      -9.836233414,      -8.907613239,      -9.353891362,                 0,      -9.655882147
          0,           0,         375,      -9.847357961,      -8.918006377,      -9.364132233,                 0,      -9.666119977
          0,           0,         376,        -9.8585065,      -8.928411426,      -9.374392193,                 0,       -9.67637451
          0,           0,         377,      -9.869679099,      -8.938828144,      -9.384671072,                 0,      -9.686645556
          0,           0,         378,      -9.880875828,      -8.949256292,      -9.394968699,                 0,      -9.696932917
          0,           0,         379,      -9.892096756,      -8.959695626,      -9.405284904,                 0,       -9.70723639
          0,           0,         380,      -9.903341941,      -8.970145903,      -9.415619516,                 0,      -9.717555767
          0,           0,         381,      -9.914611433,      -8.980606876,      -9.425972364,                 0,      -9.727890834
          0,           0,         382,       -9.92590527,      -8.991078297,      -9.436343274,                 0,      -9.738241371
          0,           0,         383,      -9.937223472,      -9.001559919,      -9.446732073,                 0,      -9.748607157
          0,           0,         384,      -9.948566042,       -9.01205149,      -9.457138584,                 0,      -9.758987965
          0,           0,         385,      -9.959932964,      -9.022552758,      -9.467562628,                 0,      -9.769383566
          0,           0,         386,      -9.971324201,      -9.033063471,      -9.478004024,                 0,      -9.779793728
          0,           0,         387,      -9.982739699,      -9.043583373,      -9.488462588,                 0,      -9.790218218
          0,           0,         388,       -9.99417938,      -9.054112207,      -9.498938132,                 0,        -9.8006568
          0,           0,         389,      -10.00564315,      -9.064649717,      -9.509430465,                 0,      -9.811109241
          0,           0,         390,       -10.0171309,      -9.075195644,      -9.519939392,                 0,      -9.821575303
          0,           0,         391,       -10.0286425,      -9.085749727,      -9.530464715,                 0,      -9.832054752
          0,           0,         392,      -10.04017782,      -9.096311705,      -9.541006231,                 0,      -9.842547352
          0,           0,         393,       -10.0517367,      -9.106881316,      -9.551563734,                 0,      -9.853052867
          0,           0,         394,      -10.06331901,      -9.117458295,      -9.562137014,                 0,      -9.863571063
          0,           0,         395,      -10.07492458,      -9.128042378,      -9.572725854,                 0,      -9.874101706
          0,           0,         396,      -10.08655326,      -9.138633298,      -9.583330038,                 0,       -9.88464456
          0,           0,         397,      -10.09820492,      -9.149230788,      -9.593949343,                 0,      -9.895199391
          0,           0,         398,       -10.1098794,       -9.15983458,      -9.604583543,                 0,      -9.905765964
          0,           0,         399,      -10.12157659,      -9.170444403,      -9.615232407,                 0,      -9.916344043
          0,           0,         400,      -10.13329638,      -9.181059986,      -9.625895704,                 0,      -9.926933391
          0,           0,         401,      -10.14503866,      -9.191681058,      -9.636573196,                 0,      -9.937533768
          0,           0,         402,      -10.15680337,      -9.202307343,      -9.647264644,                 0,      -9.948144932
          0,           0,         403,      -10.16859044,      -9.212938568,      -9.657969806,                 0,      -9.958766639
          0,           0,         404,      -10.18039983,      -9.223574457,      -9.668688435,                 0,      -9.969398639
          0,           0,         405,      -10.19223152,       -9.23421473,      -9.679420284,                 0,      -9.980040681
          0,           0,         406,       -10.2040855,      -9.244859111,      -9.690165101,                 0,      -9.990692508
          0,           0,         407,      -10.21596179,      -9.255507318,      -9.700922631,                 0,      -10.00135386
          0,           0,         408,       -10.2278604,      -9.266159069,      -9.711692618,                 0,      -10.01202446
          0,           0,         409,      -10.23978137,      -9.276814083,      -9.722474802,                 0,      -10.02270404
          0,           0,         410,      -10.25172473,      -9.287472074,      -9.733268919,                 0,      -10.03339232
          0,           0,         411,      -10.26369053,      -9.298132759,      -9.744074702,                 0,      -10.04408902
          0,           0,         412,      -10.27567881,      -9.308795849,      -9.754891882,                 0,      -10.05479384
          0,           0,         413,      -10.28768962,      -9.319461058,      -9.765720183,                 0,      -10.06550648
          0,           0,         414,      -10.29972297,      -9.330128096,      -9.776559328,                 0,      -10.07622663
          0,           0,         415,      -10.31177889,      -9.340796674,      -9.787409034,                 0,      -10.08695399
          0,           0,         416,      -10.32385738,      -9.351466502,      -9.798269014,                 0,      -10.09768823
          0,           0,         417,      -10.33595843,      -9.362137288,      -9.809138975,                 0,      -10.10842902
          0,           0,         418,        -10.348082,      -9.372808738,      -9.820018621,                 0,      -10.11917604
          0,           0,         419,      -10.36022805,      -9.383480561,      -9.830907648,                 0,      -10.12992896
          0,           0,         420,      -10.37239649,      -9.394152462,      -9.841805748,                 0,      -10.14068742
          0,           0,         421,      -10.38458721,      -9.404824147,      -9.852712607,                 0,      -10.15145108
          0,           0,         422,      -10.39680008,       -9.41549532,      -9.863627905,                 0,      -10.16221959
          0,           0,         423,      -10.40903496,      -9.426165687,      -9.874551316,                 0,       -10.1729926
          0,           0,         424,      -10.42129166,      -9.436834951,      -9.885482506,                 0,      -10.18376974
          0,           0,         425,      -10.43356997,      -9.447502817,      -9.896421139,                 0,      -10.19455065
          0,           0,         426,      -10.44586967,      -9.458168987,      -9.907366869,                 0,      -10.20533497
          0,           0,         427,       -10.4581905,      -9.468833165,      -9.918319345,                 0,      -10.21612232
          0,           0,         428,      -10.47053219,      -9.479495053,      -9.929278209,                 0,      -10.22691234
          0,           0,         429,      -10.48289446,      -9.490154355,        -9.9402431,                 0,      -10.23770465
          0,           0,         430,        -10.495277,      -9.500810774,      -9.951213646,                 0,      -10.24849887
          0,           0,         431,      -10.50767949,      -9.511464011,      -9.962189472,                 0,      -10.25929462
          0,           0,         432,       -10.5201016,       -9.52211377,      -9.973170196,                 0,      -10.27009153
          0,           0,         433,      -10.53254299,      -9.532759754,       -9.98415543,                 0,       -10.2808892
          0,           0,         434,      -10.54500331,      -9.543401664,      -9.995144781,                 0,      -10.29168725
          0,           0,         435,       -10.5574822,      -9.554039203,      -10.00613785,                 0,      -10.30248529
          0,           0,         436,       -10.5699793,      -9.564672075,      -10.01713422,                 0,      -10.31328292
          0,           0,         437,      -10.58249424,      -9.575299984,      -10.02813349,                 0,      -10.32407976
          0,           0,         438,      -10.59502664,      -9.585922631,      -10.03913524,                 0,       -10.3348754
          0,           0,         439,      -10.60757614,      -9.596539722,      -10.05013905,                 0,      -10.34566943
          0,           0,         440,      -10.62014233,       -9.60715096,      -10.06114447,                 0,      -10.35646147
          0,           0,         441,      -10.63272485,      -9.617756051,      -10.07215108,                 0,      -10.36725109
          0,           0,         442,      -10.64532327,      -9.628354699,      -10.08315842,                 0,      -10.37803789
          0,           0,         443,       -10.6579372,      -9.638946612,      -10.09416606,                 0,      -10.38882145
          0,           0,         444,      -10.67056622,      -9.649531495,      -10.10517352,                 0,      -10.39960135
          0,           0,         445,      -10.68320989,      -9.660109058,      -10.11618035,                 0,      -10.41037718
          0,           0,         446,      -10.69586775,      -9.670679008,      -10.12718606,                 0,       -10.4211485
          0,           0,         447,      -10.70853935,      -9.681241055,       -10.1381902,                 0,       -10.4319149
          0,           0,         448,      -10.72122419,      -9.691794912,      -10.14919226,                 0,      -10.44267594
          0,           0,         449,      -10.73392176,      -9.702340289,      -10.16019177,                 0,       -10.4534312
          0,           0,         450,       -10.7466315,      -9.712876902,      -10.17118821,                 0,      -10.46418023
          0,           0,         451,      -10.75935284,      -9.723404466,      -10.18218109,                 0,      -10.47492261
          0,           0,         452,      -10.77208519,      -9.733922697,      -10.19316988,                 0,       -10.4856579
          0,           0,         453,       -10.7848279,      -9.744431316,      -10.20415409,                 0,      -10.49638567
          0,           0,         454,      -10.79758029,      -9.754930042,      -10.21513317,                 0,      -10.50710548
          0,           0,         455,      -10.81034165,      -9.765418598,      -10.22610661,                 0,      -10.51781689
          0,           0,         456,      -10.82311123,      -9.775896709,      -10.23707386,                 0,      -10.52851947
          0,           0,         457,      -10.83588823,      -9.786364103,      -10.24803438,                 0,      -10.53921279
          0,           0,         458,      -10.84867183,      -9.796820509,      -10.25898763,                 0,      -10.54989643
          0,           0,         459,      -10.86146115,      -9.807265658,      -10.26993306,                 0,      -10.56056994
          0,           0,         460,      -10.87425529,      -9.817699285,      -10.28087011,                 0,      -10.57123292
          0,           0,         461,      -10.88705328,      -9.828121127,      -10.29179823,                 0,      -10.58188495
          0,           0,         462,      -10.89985416,      -9.838530923,      -10.30271684,                 0,       -10.5925256
          0,           0,         463,      -10.91265688,      -9.848928417,      -10.31362539,                 0,      -10.60315446
          0,           0,         464,       -10.9254604,      -9.859313352,      -10.32452331,                 0,      -10.61377115
          0,           0,         465,      -10.93826361,      -9.869685478,      -10.33541003,                 0,      -10.62437524
          0,           0,         466,       -10.9510654,      -9.880044547,      -10.34628496,                 0,      -10.63496637
          0,           0,         467,      -10.96386459,      -9.890390312,      -10.35714755,                 0,      -10.64554413
          0,           0,         468,      -10.97666002,      -9.900722533,      -10.36799722,                 0,      -10.65610816
          0,           0,         469,      -10.98945046,       -9.91104097,      -10.37883339,                 0,      -10.66665807
          0,           0,         470,      -11.00223467,      -9.921345389,      -10.38965549,                 0,      -10.67719352
          0,           0,         471,      -11.01501138,      -9.931635559,      -10.40046295,                 0,      -10.68771415
          0,           0,         472,      -11.02777932,      -9.941911252,       -10.4112552,                 0,      -10.69821962
          0,           0,         473,      -11.04053715,      -9.952172246,      -10.42203166,                 0,      -10.70870958
          0,           0,         474,      -11.05328357,      -9.962418321,      -10.43279178,                 0,      -10.71918372
          0,           0,         475,       -11.0660172,      -9.972649261,      -10.44353499,                 0,      -10.72964172
          0,           0,         476,      -11.07873668,      -9.982864857,      -10.45426073,                 0,      -10.74008328
          0,           0,         477,      -11.09144061,      -9.993064902,      -10.46496846,                 0,      -10.75050811
          0,           0,         478,      -11.10412759,       -10.0032492,      -10.47565762,                 0,      -10.76091592
          0,           0,         479,      -11.11679618,      -10.01341754,      -10.48632767,                 0,      -10.77130645
          0,           0,         480,      -11.12944495,      -10.02356974,      -10.49697809,                 0,      -10.78167944
          0,           0,         481,      -11.14207243,      -10.03370562,      -10.50760834,                 0,      -10.79203465
          0,           0,         482,      -11.15467714,      -10.04382498,      -10.51821792,                 0,      -10.80237186
          0,           0,         483,      -11.16725759,      -10.05392767,      -10.52880631,                 0,      -10.81269084
          0,           0,         484,      -11.17981228,      -10.06401349,      -10.53937302,                 0,      -10.82299141
          0,           0,         485,      -11.19233968,       -10.0740823,      -10.54991757,                 0,      -10.83327337
          0,           0,         486,      -11.20483827,      -10.08413393,       -10.5604395,                 0,      -10.84353656
          0,           0,         487,       -11.2173065,      -10.09416822,      -10.57093833,                 0,      -10.85378082
          0,           0,         488,      -11.22974282,      -10.10418504,      -10.58141364,                 0,      -10.86400604
          0,           0,         489,      -11.24214569,      -10.11418423,        -10.591865,                 0,      -10.87421208
          0,           0,         490,      -11.25451353,      -10.12416567,      -10.60229199,                 0,      -10.88439886
          0,           0,         491,       -11.2668448,      -10.13412923,      -10.61269423,                 0,      -10.89456629
          0,           0,         492,      -11.27913793,      -10.14407479,      -10.62307134,                 0,      -10.90471432
          0,           0,         493,      -11.29139138,      -10.15400223,      -10.63342297,                 0,       -10.9148429
          0,           0,         494,      -11.30360361,      -10.16391145,      -10.64374879,                 0,      -10.92495202
          0,           0,         495,      -11.31577308,      -10.17380235,      -10.65404849,                 0,      -10.93504167
          0,           0,         496,      -11.32789828,      -10.18367483,      -10.66432178,                 0,      -10.94511189
          0,           0,         497,      -11.33997773,      -10.19352882,       -10.6745684,                 0,      -10.95516272
          0,           0,         498,      -11.35200995,      -10.20336422,      -10.68478809,                 0,      -10.96519422
          0,           0,         499,       -11.3639935,      -10.21318098,      -10.69498066,                 0,      -10.97520648
          0,           0,         500,      -11.37592698,      -10.22297904,      -10.70514591,                 0,      -10.98519962
          0,           0,         501,      -11.38780902,      -10.23275833,      -10.71528368,                 0,      -10.99517377
          0,           0,         502,      -11.39963828,      -10.24251882,      -10.72539383,                 0,      -11.00512909
          0,           0,         503,      -11.41141349,      -10.25226047,      -10.73547625,                 0,      -11.01506578
          0,           0,         504,      -11.42313339,      -10.26198326,      -10.74553087,                 0,      -11.02498404
          0,           0,         505,       -11.4347968,      -10.27168715,      -10.75555764,                 0,      -11.03488411
          0,           0,         506,      -11.44640259,      -10.28137215,      -10.76555654,                 0,      -11.04476624
          0,           0,         507,      -11.45794968,      -10.29103825,      -10.77552758,                 0,      -11.05463074
          0,           0,         508,      -11.46943706,      -10.30068547,      -10.78547081,                 0,      -11.06447792
          0,           0,         509,      -11.48086376,      -10.31031381,       -10.7953863,                 0,      -11.07430813
          0,           0,         510,      -11.49222891,      -10.31992332,      -10.80527415,                 0,      -11.08412173
          0,           0,         511,      -11.50353168,      -10.32951402,      -10.81513451,                 0,      -11.09391914
          0,           0,         512,      -11.51477132,      -10.33908596,      -10.82496756,                 0,      -11.10370079
          0,           0,         513,      -11.52594716,      -10.34863921,      -10.83477348,                 0,      -11.11346715
          0,           0,         514,      -11.53705859,      -10.35817383,      -10.84455254,                 0,      -11.12321871
          0,           0,         515,       -11.5481051,      -10.36768991,      -10.85430499,                 0,      -11.13295601
          0,           0,         516,      -11.55908623,      -10.37718753,      -10.86403115,                 0,      -11.14267961
          0,           0,         517,      -11.57000161,       -10.3866668,      -10.87373137,                 0,      -11.15239011
          0,           0,         518,      -11.58085095,      -10.39612783,      -10.88340601,                 0,      -11.16208815
          0,           0,         519,      -11.59163405,      -10.40557074,      -10.89305548,                 0,       -11.1717744
          0,           0,         520,       -11.6023508,      -10.41499568,      -10.90268025,                 0,      -11.18144957
          0,           0,         521,      -11.61300114,      -10.42440279,      -10.91228078,                 0,      -11.19111442
          0,           0,         522,      -11.62358512,      -10.43379224,      -10.92185759,                 0,      -11.20076973
          0,           0,         523,      -11.63410289,       -10.4431642,      -10.93141124,                 0,      -11.21041634
          0,           0,         524,      -11.64455465,      -10.45251887,      -10.94094231,                 0,      -11.22005512
          0,           0,         525,      -11.65494072,      -10.46185643,      -10.95045141,                 0,        -11.229687
          0,           0,         526,      -11.66526149,      -10.47117712,       -10.9599392,                 0,      -11.23931293
          0,           0,         527,      -11.67551744,      -10.48048114,      -10.96940636,                 0,      -11.24893394
          0,           0,         528,      -11.68570913,      -10.48976876,      -10.97885362,                 0,      -11.25855108
          0,           0,         529,      -11.69583721,      -10.49904022,      -10.98828172,                 0,      -11.26816546
          0,           0,         530,      -11.70590244,      -10.50829579,      -10.99769144,                 0,      -11.27777824
          0,           0,         531,      -11.71590562,      -10.51753576,       -11.0070836,                 0,      -11.28739063
          0,           0,         532,      -11.72584766,      -10.52676042,      -11.01645902,                 0,      -11.29700389
          0,           0,         533,      -11.73572956,      -10.53597008,      -11.02581859,                 0,      -11.30661933
          0,           0,         534,      -11.74555236,      -10.54516506,      -11.03516317,                 0,      -11.31623831
          0,           0,         535,      -11.75531721,       -10.5543457,      -11.04449368,                 0,      -11.32586225
          0,           0,         536,      -11.76502532,      -10.56351232,      -11.05381106,                 0,      -11.33549258
          0,           0,         537,      -11.77467796,       -10.5726653,      -11.06311623,                 0,      -11.34513083
          0,           0,         538,      -11.78427647,      -10.58180497,      -11.07241016,                 0,      -11.35477852
          0,           0,         539,      -11.79382224,       -10.5909317,      -11.08169379,                 0,      -11.36443723
          0,           0,         540,      -11.80331671,      -10.60004585,      -11.09096808,                 0,      -11.37410856
          0,           0,         541,      -11.81276136,      -10.60914778,      -11.10023398,                 0,       -11.3837941
          0,           0,         542,      -11.82215769,      -10.61823782,      -11.10949239,                 0,      -11.39349548
          0,           0,         543,      -11.83150723,       -10.6273163,       -11.1187442,                 0,      -11.40321428
          0,           0,         544,       -11.8408115,      -10.63638352,      -11.12799026,                 0,      -11.41295204
          0,           0,         545,        -11.850072,      -10.64543975,      -11.13723132,                 0,      -11.42271025
          0,           0,         546,       -11.8592902,       -10.6544852,      -11.14646807,                 0,      -11.43249027
          0,           0,         547,      -11.86846751,      -10.66352003,      -11.15570107,                 0,      -11.44229331
          0,           0,         548,      -11.87760522,       -10.6725443,      -11.16493074,                 0,      -11.45212037
          0,           0,         549,      -11.88670453,      -10.68155796,      -11.17415731,                 0,      -11.46197219
          0,           0,         550,      -11.89576644,      -10.69056086,      -11.18338076,                 0,      -11.47184914
          0,           0,         551,      -11.90479173,      -10.69955265,      -11.19260081,                 0,      -11.48175113
          0,           0,         552,       -11.9137809,       -10.7085328,      -11.20181682,                 0,      -11.49167749
          0,           0,         553,       -11.9227341,      -10.71750052,       -11.2110277,                 0,      -11.50162685
          0,           0,         554,      -11.93165108,      -10.72645473,      -11.22023188,                 0,      -11.51159698
          0,           0,         555,      -11.94053103,      -10.73539401,      -11.22942711,                 0,      -11.52158458
          0,           0,         556,      -11.94937256,      -10.74431651,      -11.23861047,                 0,       -11.5315851
          0,           0,         557,      -11.95817356,      -10.75321993,      -11.24777814,                 0,      -11.54159253
          0,           0,         558,      -11.96693107,       -10.7621014,      -11.25692529,                 0,      -11.55159916
          0,           0,         559,      -11.97564123,      -10.77095746,      -11.26604598,                 0,       -11.5615954
          0,           0,         560,      -11.98429911,      -10.77978399,      -11.27513297,                 0,       -11.5715695
          0,           0,         561,      -11.99289865,      -10.78857616,       -11.2841776,                 0,      -11.58150748
          0,           0,         562,      -12.00143263,      -10.79732844,      -11.29316973,                 0,      -11.59139304
          0,           0,         563,      -12.00989262,      -10.80603459,      -11.30209767,                 0,      -11.60120754
          0,           0,         564,      -12.01826903,       -10.8146877,      -11.31094815,                 0,      -11.61093026
          0,           0,         565,      -12.02655129,      -10.82328039,      -11.31970649,                 0,      -11.62053867
          0,           0,         566,      -12.03472798,       -10.8318049,      -11.32835676,                 0,      -11.63000902
          0,           0,         567,      -12.04278721,      -10.84025336,      -11.33688212,                 0,      -11.63931703
          0,           0,         568,      -12.05071698,      -10.84861811,      -11.34526528,                 0,      -11.64843883
          0,           0,         569,       -12.0585057,      -10.85689198,      -11.35348905,                 0,      -11.65735193
          0,           0,         570,      -12.06614271,      -10.86506874,      -11.36153706,                 0,      -11.66603635
          0,           0,         571,      -12.07361888,       -10.8731434,      -11.36939448,                 0,      -11.67447559
          0,           0,         572,      -12.08092714,      -10.88111256,      -11.37704885,                 0,      -11.68265762
          0,           0,         573,      -12.08806303,      -10.88897472,       -11.3844908,                 0,      -11.69057558
          0,           0,         574,       -12.0950251,      -10.89673048,      -11.39171478,                 0,      -11.69822827
          0,           0,         575,       -12.1018152,      -10.90438257,      -11.39871961,                 0,      -11.70562031
          0,           0,         576,      -12.10843861,      -10.91193593,      -11.40550887,                 0,      -11.71276201
          0,           0,         577,        -12.114904,      -10.91939748,        -11.412091,                 0,      -11.71966899
          0,           0,         578,      -12.12122325,      -10.92677595,      -11.41847918,                 0,      -11.72636137
          0,           0,         579,      -12.12741103,      -10.93408149,      -11.42469097,                 0,      -11.73286296
          0,           0,         580,      -12.13348435,      -10.94132532,      -11.43074758,                 0,      -11.73920015
          0,           0,         581,      -12.13946193,      -10.94851924,      -11.43667309,                 0,      -11.74540085
          0,           0,         582,      -12.14536357,      -10.95567526,      -11.44249341,                 0,       -11.7514934
          0,           0,         583,      -12.15120948,       -10.9628051,      -11.44823527,                 0,       -11.7575056
          0,           0,         584,      -12.15701965,      -10.96991991,      -11.45392521,                 0,      -11.76346387
          0,           0,         585,       -12.1628133,      -10.97702993,      -11.45958866,                 0,      -11.76939263
          0,           0,         586,      -12.16860845,      -10.98414429,      -11.46524932,                 0,      -11.77531392
          0,           0,         587,      -12.17442149,      -10.99127084,      -11.47092859,                 0,      -11.78124709
          0,           0,         588,      -12.18026698,      -10.99841614,      -11.47664534,                 0,      -11.78720875
          0,           0,         589,      -12.18615746,      -11.00558535,      -11.48241585,                 0,      -11.79321276
          0,           0,         590,      -12.19210339,      -11.01278233,      -11.48825388,                 0,       -11.7992704
          0,           0,         591,      -12.19811308,      -11.02000966,      -11.49417088,                 0,      -11.80539038
          0,           0,         592,      -12.20419281,       -11.0272687,      -11.50017622,                 0,      -11.81157914
          0,           0,         593,      -12.21034683,      -11.03455971,      -11.50627751,                 0,      -11.81784089
          0,           0,         594,      -12.21657751,      -11.04188189,       -11.5124807,                 0,      -11.82417782
          0,           0,         595,      -12.22288544,      -11.04923352,      -11.51879038,                 0,      -11.83059025
          0,           0,         596,      -12.22926955,      -11.05661203,      -11.52520974,                 0,      -11.83707673
          0,           0,         597,       -12.2357273,      -11.06401413,      -11.53174072,                 0,      -11.84363432
          0,           0,         598,       -12.2422548,      -11.07143591,      -11.53838394,                 0,      -11.85025869
          0,           0,         599,      -12.24884697,      -11.07887297,      -11.54513866,                 0,      -11.85694435
          0,           0,         600,      -12.25549775,      -11.08632053,       -11.5520028,                 0,      -11.86368495
          0,           0,         601,      -12.26220025,      -11.09377359,      -11.55897288,                 0,      -11.87047352
          0,           0,         602,      -12.26894698,      -11.10122703,        -11.566044,                 0,      -11.87730267
          0,           0,         603,      -12.27572995,      -11.10867576,      -11.57320991,                 0,      -11.88416484
          0,           0,         604,      -12.28254098,      -11.11611484,      -11.58046308,                 0,      -11.89105264
          0,           0,         605,       -12.2893718,      -11.12353956,      -11.58779478,                 0,       -11.8979589
          0,           0,         606,      -12.29621427,      -11.13094558,      -11.59519527,                 0,      -11.90487694
          0,           0,         607,      -12.30306055,      -11.13832895,       -11.6026539,                 0,      -11.91180065
          0,           0,         608,      -12.30990325,      -11.14568622,      -11.61015935,                 0,      -11.91872457
