"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,          65,      -6.244513988,      -5.285042256,      -5.575199873,                 0,      -6.133050478
          0,           0,          66,      -6.266084588,      -5.305521013,      -5.597755191,                 0,      -6.156170541
          0,           0,          67,      -6.287452147,      -5.326661834,      -5.620386624,                 0,      -6.179619937
          0,           0,          68,      -6.308498749,      -5.348415662,      -5.643109276,                 0,      -6.203190879
          0,           0,          69,      -6.329160663,         -5.370724,      -5.665928866,                 0,      -6.226632357
          0,           0,          70,      -6.349444969,      -5.393526194,       -5.68883642,                 0,      -6.249706674
          0,           0,          71,       -6.36943892,      -5.416770068,      -5.711813826,                 0,      -6.272277344
          0,           0,          72,      -6.389306862,      -5.440422815,      -5.734850139,                 0,      -6.294399084
          0,           0,          73,      -6.409267914,      -5.464476194,      -5.757957983,                 0,      -6.316345394
          0,           0,          74,      -6.429553233,      -5.488941268,      -5.781174283,                 0,      -6.338524366
          0,           0,          75,      -6.450354799,      -5.513834846,      -5.804541335,                 0,      -6.361319307
          0,           0,          76,      -6.471785021,      -5.539165746,      -5.828083709,                 0,      -6.384958276
          0,           0,          77,      -6.493858535,      -5.564927018,      -5.851800002,                 0,      -6.409480334
          0,           0,          78,      -6.516494196,      -5.591094184,      -5.875673068,                 0,      -6.434780164
          0,           0,          79,      -6.539529638,      -5.617626171,      -5.899688185,                 0,      -6.460673593
          0,           0,          80,      -6.562743158,      -5.644466171,      -5.923846981,                 0,      -6.486945108
          0,           0,          81,      -6.585881118,      -5.671541795,      -5.948170822,                 0,      -6.513370013
          0,           0,          82,      -6.608689809,      -5.698765465,      -5.972693878,                 0,      -6.539720988
          0,           0,          83,      -6.630949514,      -5.726036547,      -5.997451183,                 0,      -6.565773061
          0,           0,          84,      -6.652507368,      -5.753246382,      -6.022469824,                 0,      -6.591320726
          0,           0,          85,      -6.673304662,      -5.780286275,      -6.047769697,                 0,      -6.616216079
          0,           0,          86,      -6.693392167,       -5.80705655,      -6.073372125,                 0,      -6.640419337
          0,           0,          87,      -6.712924209,      -5.833473443,      -6.099304214,                 0,      -6.664025016
          0,           0,          88,       -6.73212598,      -5.859472107,      -6.125587326,                 0,      -6.687222582
          0,           0,          89,      -6.751243435,      -5.885007029,      -6.152215641,                 0,      -6.710202173
          0,           0,          90,      -6.770496355,      -5.910051509,      -6.179144714,                 0,      -6.733072847
          0,           0,          91,      -6.790047665,      -5.934595981,      -6.206300202,                 0,      -6.755843348
          0,           0,          92,      -6.809988595,      -5.958644765,      -6.233597508,                 0,      -6.778453603
          0,           0,          93,      -6.830334703,      -5.982211641,      -6.260956093,                 0,      -6.800817315
          0,           0,          94,       -6.85102985,      -6.005315031,       -6.28829867,                 0,       -6.82284974
          0,           0,          95,      -6.871957359,       -6.02797405,      -6.315536189,                 0,      -6.844476894
          0,           0,          96,      -6.892958633,      -6.050206892,      -6.342548765,                 0,      -6.865635143
          0,           0,          97,      -6.913859228,      -6.072032221,      -6.369176012,                 0,      -6.886271932
          0,           0,          98,      -6.934499898,      -6.093472749,      -6.395225729,                 0,      -6.906353071
          0,           0,          99,      -6.954766827,       -6.11455885,      -6.420502029,                 0,      -6.925874562
          0,           0,         100,      -6.974614041,      -6.135329867,      -6.444846647,                 0,       -6.94487252
          0,           0,         101,       -6.99407278,      -6.155831791,      -6.468180993,                 0,      -6.963425473
          0,           0,         102,      -7.013246015,      -6.176111919,      -6.490533224,                 0,      -6.981647251
          0,           0,         103,      -7.032289577,      -6.196212724,      -6.512038318,                 0,       -6.99967238
          0,           0,         104,      -7.051384109,      -6.216167526,      -6.532909778,                 0,      -7.017637685
          0,           0,         105,      -7.070703261,      -6.235999521,      -6.553392927,                 0,      -7.035664099
          0,           0,         106,      -7.090383361,      -6.255724137,      -6.573715365,                 0,      -7.053842087
          0,           0,         107,      -7.110498563,      -6.275353314,      -6.594048604,                 0,      -7.072222939
          0,           0,         108,       -7.13104444,      -6.294899662,      -6.614489092,                 0,      -7.090816923
          0,           0,         109,      -7.151932198,      -6.314378546,      -6.635059933,                 0,       -7.10959802
          0,           0,         110,      -7.172995236,      -6.333807124,      -6.655729058,                 0,      -7.128513896
          0,           0,         111,      -7.194008821,      -6.353200696,      -6.676436224,                 0,      -7.147498837
          0,           0,         112,       -7.21472191,      -6.372567854,      -6.697120341,                 0,      -7.166487094
          0,           0,         113,      -7.234897294,      -6.391906351,      -6.717740143,                 0,      -7.185424217
          0,           0,         114,      -7.254353022,      -6.411201243,      -6.738284299,                 0,      -7.204274552
          0,           0,         115,      -7.272995925,      -6.430425953,      -6.758770707,                 0,      -7.223023744
          0,           0,         116,      -7.290838512,      -6.449545892,      -6.779237538,                 0,      -7.241675976
          0,           0,         117,      -7.307994362,      -6.468523478,      -6.799730061,                 0,      -7.260246812
          0,           0,         118,      -7.324653126,      -6.487323105,      -6.820287236,                 0,      -7.278753575
          0,           0,         119,      -7.341041904,      -6.505914753,      -6.840931174,                 0,       -7.29720583
          0,           0,         120,      -7.357382769,      -6.524275506,      -6.861661211,                 0,      -7.315598479
          0,           0,         121,       -7.37385575,      -6.542389029,      -6.882453152,                 0,      -7.333909387
          0,           0,         122,      -7.390573687,      -6.560243686,      -6.903263229,                 0,       -7.35210233
          0,           0,         123,      -7.407571735,      -6.577830384,      -6.924035646,                 0,        -7.3701346
          0,           0,         124,      -7.424811222,      -6.595141076,      -6.944712135,                 0,      -7.387967212
          0,           0,         125,      -7.442195628,       -6.61216844,      -6.965241691,                 0,      -7.405574746
          0,           0,         126,      -7.459595297,      -6.628906638,      -6.985588702,                 0,      -7.422952093
          0,           0,         127,      -7.476876714,      -6.645352631,      -7.005737944,                 0,      -7.440116408
          0,           0,         128,      -7.493931435,       -6.66150739,      -7.025695509,                 0,      -7.457104137
          0,           0,         129,      -7.510699409,      -6.677376498,      -7.045485492,                 0,      -7.473964274
          0,           0,         130,      -7.527182043,       -6.69296991,      -7.065143147,                 0,      -7.490749727
          0,           0,         131,      -7.543442307,      -6.708300959,      -7.084706003,                 0,      -7.507508728
          0,           0,         132,      -7.559592147,      -6.723384904,      -7.104204827,                 0,      -7.524277827
          0,           0,         133,      -7.575770414,      -6.738237384,      -7.123656335,                 0,      -7.541077396
          0,           0,         134,       -7.59211629,      -6.752873111,      -7.143059049,                 0,      -7.557909924
          0,           0,         135,      -7.608743428,      -6.767304977,      -7.162392857,                 0,      -7.574760836
          0,           0,         136,      -7.625718881,      -6.781543605,      -7.181621887,                 0,      -7.591601148
          0,           0,         137,       -7.64304948,      -6.795597209,      -7.200699476,                 0,       -7.60839111
          0,           0,         138,      -7.660676947,      -6.809471611,      -7.219573597,                 0,      -7.625084014
          0,           0,         139,      -7.678482276,      -6.823170257,      -7.238191163,                 0,      -7.641629588
          0,           0,         140,      -7.696299194,      -6.836694196,      -7.256500219,                 0,      -7.657976796
          0,           0,         141,      -7.713935706,       -6.85004206,      -7.274449927,                 0,      -7.674076134
          0,           0,         142,      -7.731201318,      -6.863210146,      -7.291989166,                 0,      -7.689881728
          0,           0,         143,      -7.747935924,      -6.876192673,      -7.309065134,                 0,      -7.705353465
          0,           0,         144,      -7.764034959,       -6.88898224,      -7.325623406,                 0,       -7.72045917
          0,           0,         145,      -7.779465367,      -6.901570402,       -7.34161032,                 0,      -7.735176585
          0,           0,         146,      -7.794268556,       -6.91394827,      -7.356977699,                 0,      -7.749494646
          0,           0,         147,      -7.808549659,      -6.926106994,      -7.371688904,                 0,      -7.763413579
          0,           0,         148,      -7.822455804,      -6.938038065,      -7.385724585,                 0,      -7.776943528
          0,           0,         149,      -7.836148556,      -6.949733445,      -7.399086449,                 0,      -7.790101797
          0,           0,         150,      -7.849776329,      -6.961185597,      -7.411797916,                 0,      -7.802909201
          0,           0,         151,      -7.863451666,      -6.972387548,       -7.42390151,                 0,      -7.815386284
          0,           0,         152,      -7.877236465,      -6.983333082,      -7.435453765,                 0,      -7.827550227
          0,           0,         153,      -7.891136403,      -6.994017117,      -7.446519074,                 0,      -7.839413058
          0,           0,         154,      -7.905104284,      -7.004436228,      -7.457163918,                 0,      -7.850981437
          0,           0,         155,      -7.919050962,      -7.014589217,      -7.467452514,                 0,       -7.86225781
          0,           0,         156,      -7.932861662,      -7.024477589,       -7.47744427,                 0,      -7.873242448
          0,           0,         157,      -7.946414909,      -7.034105793,      -7.487192754,                 0,       -7.88393565
          0,           0,         158,      -7.959600878,       -7.04348115,      -7.496745595,                 0,       -7.89433947
          0,           0,         159,      -7.972336117,      -7.052613473,       -7.50614462,                 0,      -7.904458557
          0,           0,         160,      -7.984572247,      -7.061514414,      -7.515425768,                 0,      -7.914299988
          0,           0,         161,       -7.99629761,       -7.07019668,      -7.524618682,                 0,      -7.923872313
          0,           0,         162,      -8.007532345,      -7.078673225,      -7.533746134,                 0,      -7.933184211
          0,           0,         163,      -8.018318782,      -7.086956538,      -7.542823621,                 0,      -7.942243232
          0,           0,         164,       -8.02870979,      -7.095058115,      -7.551859477,                 0,      -7.951055024
          0,           0,         165,      -8.038757722,      -7.102988174,      -7.560855633,                 0,      -7.959623296
          0,           0,         166,      -8.048506001,      -7.110755614,      -7.569808995,                 0,      -7.967950544
          0,           0,         167,      -8.057984473,      -7.118368225,      -7.578713194,                 0,      -7.976039391
          0,           0,         168,      -8.067208665,       -7.12583309,      -7.587560361,                 0,      -7.983894256
          0,           0,         169,      -8.076182381,       -7.13315711,      -7.596342624,                 0,      -7.991522999
          0,           0,         170,      -8.084902514,       -7.14034758,      -7.605053139,                 0,      -7.998938216
          0,           0,         171,      -8.093364846,      -7.147412693,      -7.613686655,                 0,       -8.00615797
          0,           0,         172,      -8.101569587,      -7.154361928,      -7.622239731,                 0,      -8.013205888
          0,           0,         173,      -8.109525724,      -7.161206234,      -7.630710844,                 0,      -8.020110666
          0,           0,         174,      -8.117253567,      -7.167958021,      -7.639100564,                 0,      -8.026905132
          0,           0,         175,      -8.124785303,      -7.174630967,       -7.64741188,                 0,       -8.03362502
          0,           0,         176,      -8.132163649,      -7.181239692,      -7.655650639,                 0,      -8.040307592
          0,           0,         177,      -8.139438999,      -7.187799348,      -7.663825921,                 0,      -8.046990156
          0,           0,         178,      -8.146665526,      -7.194325178,      -7.671950147,                 0,      -8.053708539
          0,           0,         179,      -8.153896783,      -7.200832068,      -7.680038765,                 0,      -8.060495508
          0,           0,         180,      -8.161181292,      -7.207334121,      -7.688109435,                 0,      -8.067379204
          0,           0,         181,       -8.16855859,      -7.213844254,      -7.696180803,                 0,      -8.074381715
          0,           0,         182,      -8.176056102,      -7.220373843,      -7.704271051,                 0,      -8.081517932
          0,           0,         183,      -8.183687182,      -7.226932436,      -7.712396469,                 0,      -8.088794884
          0,           0,         184,      -8.191450537,      -7.233527549,      -7.720570306,                 0,      -8.096211672
          0,           0,         185,      -8.199331159,      -7.240164572,       -7.72880203,                 0,      -8.103760039
          0,           0,         186,      -8.207302704,      -7.246846781,      -7.737097066,                 0,      -8.111425467
          0,           0,         187,        -8.2153311,       -7.25357544,      -7.745456925,                 0,      -8.119188611
          0,           0,         188,      -8.223378964,      -7.260349949,      -7.753879612,                 0,      -8.127026814
          0,           0,         189,      -8.231410256,      -7.267168015,      -7.762360141,                 0,      -8.134915502
          0,           0,         190,       -8.23939453,      -7.274025812,      -7.770891049,                 0,       -8.14282931
          0,           0,         191,      -8.247310148,      -7.280918113,      -7.779462823,                 0,      -8.150742897
          0,           0,         192,      -8.255145967,      -7.287838398,      -7.788064221,                 0,       -8.15863147
          0,           0,         193,      -8.262901293,      -7.294778944,      -7.796682486,                 0,      -8.166471051
          0,           0,         194,       -8.27058413,       -7.30173091,      -7.805303488,                 0,      -8.174238555
          0,           0,         195,      -8.278208117,      -7.308684421,      -7.813911827,                 0,        -8.1819117
          0,           0,         196,      -8.285788718,      -7.315628653,      -7.822490927,                 0,      -8.189468791
          0,           0,         197,      -8.293339351,      -7.322551929,      -7.831023166,                 0,      -8.196888436
          0,           0,         198,       -8.30086812,      -7.329441814,      -7.839490056,                 0,      -8.204149237
          0,           0,         199,      -8.308375661,      -7.336285244,      -7.847872512,                 0,      -8.211229567
          0,           0,         200,       -8.31585439,      -7.343068676,      -7.856151235,                 0,      -8.218107533
          0,           0,         201,      -8.323289214,      -7.349778303,      -7.864307227,                 0,      -8.224761205
          0,           0,         202,      -8.330659487,      -7.356400341,      -7.872322455,                 0,      -8.231169207
          0,           0,         203,      -8.337941833,       -7.36292141,      -7.880180649,                 0,      -8.237311648
          0,           0,         204,        -8.3451133,      -7.369329009,      -7.887868206,                 0,      -8.243171371
          0,           0,         205,      -8.352154324,      -7.375612071,      -7.895375122,                 0,      -8.248735356
          0,           0,         206,      -8.359050999,      -7.381761553,      -7.902695841,                 0,      -8.253996121
          0,           0,         207,      -8.365796334,      -7.387770991,      -7.909829871,                 0,       -8.25895285
          0,           0,         208,      -8.372390363,      -7.393636964,      -7.916782003,                 0,      -8.263612062
          0,           0,         209,      -8.378839192,      -7.399359364,      -7.923561999,                 0,      -8.267987644
          0,           0,         210,      -8.385153257,      -7.404941441,      -7.930183675,                 0,      -8.272100216
          0,           0,         211,      -8.391345185,        -7.4103896,       -7.93666341,                 0,      -8.275975906
          0,           0,         212,      -8.397427705,      -7.415712972,      -7.943018219,                 0,       -8.27964475
          0,           0,         213,      -8.403411988,      -7.420922849,      -7.949263637,                 0,      -8.283138971
          0,           0,         214,      -8.409306681,      -7.426032056,      -7.955411725,                 0,      -8.286491401
          0,           0,         215,      -8.415117752,      -7.431054349,      -7.961469484,                 0,       -8.28973419
          0,           0,         216,      -8.420849045,       -7.43600391,      -7.967437947,                 0,      -8.292897887
          0,           0,         217,      -8.426503367,      -7.440894946,        -7.9733121,                 0,      -8.296010838
          0,           0,         218,      -8.432083791,      -7.445741399,      -7.979081666,                 0,      -8.299098809
          0,           0,         219,      -8.437594885,      -7.450556723,      -7.984732694,                 0,       -8.30218476
          0,           0,         220,      -8.443043598,      -7.455353705,      -7.990249752,                 0,      -8.305288679
          0,           0,         221,      -8.448439668,      -7.460144288,       -7.99561845,                 0,      -8.308427486
          0,           0,         222,      -8.453795486,      -7.464939392,      -8.000827971,                 0,      -8.311615008
          0,           0,         223,      -8.459125499,      -7.469748738,      -8.005873259,                 0,      -8.314862073
          0,           0,         224,      -8.464445291,      -7.474580691,      -8.010756575,                 0,      -8.318176741
          0,           0,         225,      -8.469770524,      -7.479442154,      -8.015488217,                 0,      -8.321564675
          0,           0,         226,      -8.475115923,      -7.484338526,      -8.020086332,                 0,      -8.325029619
          0,           0,         227,      -8.480494457,      -7.489273747,      -8.024575903,                 0,      -8.328573918
          0,           0,         228,      -8.485916796,      -7.494250426,      -8.028987083,                 0,      -8.332199021
          0,           0,         229,      -8.491391085,       -7.49927003,      -8.033353159,                 0,      -8.335905891
          0,           0,         230,      -8.496923003,      -7.504333129,      -8.037708411,                 0,       -8.33969529
          0,           0,         231,      -8.502516037,      -7.509439641,      -8.042086128,                 0,      -8.343567904
          0,           0,         232,        -8.5081719,       -7.51458907,      -8.046516932,                 0,      -8.347524345
          0,           0,         233,      -8.513890995,      -7.519780709,      -8.051027541,                 0,      -8.351565047
          0,           0,         234,      -8.519672863,      -7.525013788,      -8.055639949,                 0,      -8.355690115
          0,           0,         235,      -8.525516551,      -7.530287578,      -8.060371034,                 0,      -8.359899181
          0,           0,         236,      -8.531420893,      -7.535601444,      -8.065232493,                 0,      -8.364191304
          0,           0,         237,      -8.537384681,      -7.540954862,      -8.070231063,                 0,      -8.368564949
          0,           0,         238,      -8.543406754,      -7.546347415,      -8.075368939,                 0,       -8.37301804
          0,           0,         239,      -8.549486007,      -7.551778774,       -8.08064434,                 0,      -8.377548084
          0,           0,         240,      -8.555621377,      -7.557248675,      -8.086052169,                 0,       -8.38215234
          0,           0,         241,      -8.561811797,      -7.562756897,      -8.091584718,                 0,      -8.386828001
          0,           0,         242,      -8.568056164,      -7.568303241,      -8.097232379,                 0,      -8.391572357
          0,           0,         243,      -8.574353328,      -7.573887516,      -8.102984322,                 0,      -8.396382922
          0,           0,         244,      -8.580702102,      -7.579509519,      -8.108829095,                 0,      -8.401257498
          0,           0,         245,      -8.587101308,      -7.585169029,      -8.114755147,                 0,      -8.406194195
          0,           0,         246,      -8.593549851,      -7.590865795,      -8.120751236,                 0,      -8.411191397
          0,           0,         247,      -8.600046801,      -7.596599526,      -8.126806754,                 0,      -8.416247699
          0,           0,         248,      -8.606591485,      -7.602369892,      -8.132911956,                 0,      -8.421361826
          0,           0,         249,       -8.61318357,      -7.608176521,      -8.139058141,                 0,      -8.426532558
          0,           0,         250,      -8.619823124,      -7.614018999,      -8.145237781,                 0,      -8.431758668
          0,           0,         251,      -8.626510635,       -7.61989688,      -8.151444619,                 0,      -8.437038882
          0,           0,         252,      -8.633247002,      -7.625809684,      -8.157673741,                 0,      -8.442371859
          0,           0,         253,      -8.640033477,      -7.631756912,      -8.163921609,                 0,      -8.447756199
          0,           0,         254,      -8.646871572,      -7.637738043,      -8.170186041,                 0,      -8.453190455
          0,           0,         255,      -8.653762945,      -7.643752552,      -8.176466133,                 0,      -8.458673168
          0,           0,         256,      -8.660709266,      -7.649799904,      -8.182762109,                 0,      -8.464202895
          0,           0,         257,       -8.66771209,      -7.655879573,      -8.189075114,                 0,      -8.469778238
          0,           0,         258,      -8.674772741,      -7.661991038,      -8.195406956,                 0,      -8.475397873
          0,           0,         259,      -8.681892219,        -7.6681338,      -8.201759826,                 0,       -8.48106057
          0,           0,         260,      -8.689071147,      -7.674307381,      -8.208136025,                 0,      -8.486765213
          0,           0,         261,      -8.696309739,      -7.680511333,      -8.214537725,                 0,      -8.492510807
          0,           0,         262,      -8.703607803,      -7.686745243,      -8.220966784,                 0,      -8.498296494
          0,           0,         263,      -8.710964777,       -7.69300873,       -8.22742463,                 0,      -8.504121549
          0,           0,         264,      -8.718379766,      -7.699301449,      -8.233912213,                 0,      -8.509985385
          0,           0,         265,       -8.72585161,      -7.705623088,      -8.240430014,                 0,       -8.51588755
          0,           0,         266,      -8.733378945,      -7.711973364,      -8.246978113,                 0,      -8.521827714
          0,           0,         267,      -8.740960265,      -7.718352017,      -8.253556269,                 0,      -8.527805663
          0,           0,         268,      -8.748593984,      -7.724758812,       -8.26016403,                 0,      -8.533821276
          0,           0,         269,      -8.756278495,      -7.731193534,      -8.266800828,                 0,      -8.539874513
          0,           0,         270,      -8.764012214,      -7.737655988,      -8.273466061,                 0,      -8.545965392
          0,           0,         271,      -8.771793626,      -7.744145994,      -8.280159166,                 0,      -8.552093971
          0,           0,         272,      -8.779621324,      -7.750663398,      -8.286879653,                 0,      -8.558260325
          0,           0,         273,      -8.787494033,      -7.757208061,      -8.293627135,                 0,      -8.564464534
          0,           0,         274,      -8.795410641,      -7.763779869,      -8.300401329,                 0,      -8.570706666
          0,           0,         275,      -8.803370213,      -7.770378726,      -8.307202053,                 0,      -8.576986768
          0,           0,         276,      -8.811371997,      -7.777004558,      -8.314029214,                 0,      -8.583304855
          0,           0,         277,      -8.819415435,      -7.783657305,      -8.320882787,                 0,      -8.589660909
          0,           0,         278,      -8.827500152,      -7.790336925,      -8.327762806,                 0,      -8.596054878
          0,           0,         279,      -8.835625947,      -7.797043383,      -8.334669347,                 0,      -8.602486672
          0,           0,         280,      -8.843792781,      -7.803776654,      -8.341602522,                 0,      -8.608956169
          0,           0,         281,      -8.852000752,      -7.810536711,      -8.348562477,                 0,      -8.615463218
          0,           0,         282,      -8.860250075,       -7.81732353,      -8.355549387,                 0,      -8.622007642
          0,           0,         283,      -8.868541051,      -7.824137078,      -8.362563462,                 0,      -8.628589241
          0,           0,         284,      -8.876874047,      -7.830977316,      -8.369604952,                 0,        -8.6352078
          0,           0,         285,      -8.885249457,      -7.837844192,      -8.376674146,                 0,      -8.641863089
          0,           0,         286,      -8.893667681,      -7.844737644,      -8.383771375,                 0,      -8.648554868
          0,           0,         287,      -8.902129088,      -7.851657595,      -8.390897013,                 0,      -8.655282889
          0,           0,         288,      -8.910633991,      -7.858603957,      -8.398051468,                 0,      -8.662046902
          0,           0,         289,      -8.919182616,      -7.865576625,       -8.40523517,                 0,      -8.668846654
          0,           0,         290,      -8.927775079,      -7.872575487,      -8.412448559,                 0,      -8.675681892
          0,           0,         291,      -8.936411362,      -7.879600415,      -8.419692063,                 0,      -8.682552369
          0,           0,         292,      -8.945091296,      -7.886651278,      -8.426966077,                 0,      -8.689457843
          0,           0,         293,      -8.953814554,      -7.893727934,      -8.434270933,                 0,      -8.696398082
          0,           0,         294,      -8.962580642,      -7.900830239,      -8.441606884,                 0,      -8.703372864
          0,           0,         295,      -8.971388911,      -7.907958044,      -8.448974073,                 0,      -8.710381986
          0,           0,         296,      -8.980238561,      -7.915111203,      -8.456372517,                 0,      -8.717425258
          0,           0,         297,      -8.989128666,      -7.922289569,      -8.463802097,                 0,      -8.724502514
          0,           0,         298,      -8.998058195,      -7.929492998,      -8.471262549,                 0,      -8.731613609
          0,           0,         299,      -9.007026042,      -7.936721349,      -8.478753465,                 0,      -8.738758423
          0,           0,         300,      -9.016031058,      -7.943974486,      -8.486274306,                 0,      -8.745936863
          0,           0,         301,      -9.025072078,      -7.951252279,       -8.49382442,                 0,       -8.75314886
          0,           0,         302,      -9.034147955,        -7.9585546,      -8.501403063,                 0,      -8.760394373
          0,           0,         303,      -9.043257584,      -7.965881327,       -8.50900943,                 0,      -8.767673386
          0,           0,         304,      -9.052399925,      -7.973232342,      -8.516642687,                 0,      -8.774985904
          0,           0,         305,      -9.061574021,       -7.98060753,      -8.524302001,                 0,      -8.782331956
