"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
53, 4.331099987030000e-01, -5.659141825851464e-02, 1.710148257167143e-02, -1.349417971307811e-01, -6.226266955856097e-02, 4.859987280814184e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.958641729419691e-04
54, 4.174999892710000e-01, -5.729416860686566e-02, 1.770885880831231e-02, -1.397131476934216e-01, -5.745006767198575e-02, 5.033223528074677e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.494766676333486e-05
55, 4.019699990750000e-01, -5.792324246601335e-02, 1.832608519177907e-02, -1.445280229939257e-01, -5.237819881044043e-02, 5.203896320989290e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.473722192434197e-04
56, 3.865399956700000e-01, -5.847520956655861e-02, 1.893503019573238e-02, -1.492514739101060e-01, -4.696753877892230e-02, 5.377579933042696e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.027106570067463e-04
57, 3.712300062180000e-01, -5.894684318665333e-02, 1.955592333202609e-02, -1.540275222518708e-01, -4.125726238426188e-02, 5.547506295348138e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.970108436017988e-04
58, 3.560400009160000e-01, -5.933561549045978e-02, 2.016548350862144e-02, -1.586824976659500e-01, -3.518775991764412e-02, 5.721084134083725e-03, 0.000000000000000e+00, 0.000000000000000e+00, 7.317485317057744e-05
59, 3.409900069240000e-01, -5.963847719943702e-02, 2.078038200223355e-02, -1.633325944370760e-01, -2.879175801590447e-02, 5.888246273708510e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.492452768134445e-04
60, 3.261100053790000e-01, -5.985254444802346e-02, 2.138174777332617e-02, -1.678368320532069e-01, -2.198844679786827e-02, 6.061213524164144e-03, 0.000000000000000e+00, 0.000000000000000e+00, -7.226190082386489e-05
61, 3.113999962810000e-01, -5.997565198183213e-02, 2.198023649490429e-02, -1.722656251695655e-01, -1.483668399321167e-02, 6.223501194831231e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.233775886139373e-04
62, 2.968699932100000e-01, -6.000550062925582e-02, 2.256756434247874e-02, -1.765545055692372e-01, -7.218897526313122e-03, 6.393385225326775e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.982482918129549e-04
63, 2.825500071050000e-01, -5.994005483718394e-02, 2.314746603252888e-02, -1.807229036108205e-01, 7.661112270475636e-04, 6.550177611324779e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.760322971086556e-04
64, 2.684499919410000e-01, -5.977765596976551e-02, 2.371378876696809e-02, -1.847192249741337e-01, 9.267593743389896e-03, 6.714727740408016e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.562231192684366e-04
65, 2.545700073240000e-01, -5.951657836311273e-02, 2.426818589024628e-02, -1.885478596240127e-01, 1.817176173512280e-02, 6.863939259153565e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.549259170623308e-04
66, 2.409400045870000e-01, -5.915585896897953e-02, 2.480707650801284e-02, -1.921719529401935e-01, 2.764212236173604e-02, 7.021029053508626e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.334431839585181e-04
67, 2.275699973110000e-01, -5.869456802648413e-02, 2.532831563354984e-02, -1.955685217644209e-01, 3.756613736595861e-02, 7.161504560113402e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.099535811861204e-04
68, 2.144699990750000e-01, -5.813197420944613e-02, 2.583357959502621e-02, -1.987336092143404e-01, 4.809621632143864e-02, 7.307557482492368e-03, 0.000000000000000e+00, 0.000000000000000e+00, -4.335482498006335e-04
69, 2.016600072380000e-01, -5.746811193675738e-02, 2.631408951938238e-02, -2.015949645796387e-01, 5.916298789586669e-02, 7.437393418769239e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.958803361504789e-05
70, 1.891400069000000e-01, -5.670228146432130e-02, 2.677922471485245e-02, -2.041995554114810e-01, 7.087722021546017e-02, 7.569768566863893e-03, 0.000000000000000e+00, 0.000000000000000e+00, -6.452724808726450e-04
71, 1.769299954180000e-01, -5.583513598033686e-02, 2.720394812878832e-02, -2.063559961351467e-01, 8.321080036360279e-02, 7.686591829835847e-03, 0.000000000000000e+00, 0.000000000000000e+00, 3.705564797552371e-05
72, 1.650400012730000e-01, -5.486709202536137e-02, 2.761071637161401e-02, -2.081954527970944e-01, 9.628451349915984e-02, 7.802955567325685e-03, 0.000000000000000e+00, 0.000000000000000e+00, -8.258617489839563e-04
73, 1.534900069240000e-01, -5.379977779145956e-02, 2.796864116627820e-02, -2.094818686306562e-01, 1.100575513078953e-01, 7.903265542517478e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.331247175510033e-05
74, 1.422899961470000e-01, -5.263443049277360e-02, 2.830457297749633e-02, -2.103656283355832e-01, 1.246975544205998e-01, 7.999278177967376e-03, 0.000000000000000e+00, 0.000000000000000e+00, -8.220316023041016e-04
75, 1.314399987460000e-01, -5.137133628795417e-02, 2.859032416864863e-02, -2.106248516336703e-01, 1.401650511938290e-01, 8.077996406202648e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.561313342572119e-04
76, 1.209499984980000e-01, -5.001187382363489e-02, 2.883557478551534e-02, -2.102702831127895e-01, 1.566477064372694e-01, 8.150189846471586e-03, 0.000000000000000e+00, 0.000000000000000e+00, -6.927106369236657e-04
77, 1.108499988910000e-01, -4.856066993422563e-02, 2.901839399258767e-02, -2.091088180252495e-01, 1.741194362784470e-01, 8.204494299068187e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.769398816380978e-04
78, 1.011300012470000e-01, -4.701715290498424e-02, 2.913465040487807e-02, -2.070376739518168e-01, 1.927560771629364e-01, 8.243347172992202e-03, 0.000000000000000e+00, 0.000000000000000e+00, -4.603673047308592e-04
79, 9.181000292300000e-02, -4.538527151431038e-02, 2.918069989900455e-02, -2.039607705937179e-01, 2.126485973360372e-01, 8.263027936256081e-03, 0.000000000000000e+00, 0.000000000000000e+00, -6.563017048716947e-04
80, 8.290000259900000e-02, -4.366791468532204e-02, 2.913606024051155e-02, -1.996325396535767e-01, 2.339721847083045e-01, 8.261743269086703e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.257592973830738e-04
81, 7.440000027400000e-02, -4.186607976498817e-02, 2.900815724917723e-02, -1.939874355314379e-01, 2.568948809526400e-01, 8.231917919872050e-03, 0.000000000000000e+00, 0.000000000000000e+00, -5.251563498494559e-04
82, 6.633000075800000e-02, -3.998513962421356e-02, 2.876466080452700e-02, -1.866505455177557e-01, 2.815844954476956e-01, 8.172613506457928e-03, 0.000000000000000e+00, 0.000000000000000e+00, -4.168650831431225e-04
83, 5.869000032500000e-02, -3.802635805630503e-02, 2.836885105047306e-02, -1.771668480046139e-01, 3.082240922775414e-01, 8.075855795975521e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.848414521395463e-04
84, 5.149000138000000e-02, -3.599337852580232e-02, 2.777031785580233e-02, -1.649312024521681e-01, 3.369906310103356e-01, 7.930186336233623e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.485343784287658e-04
85, 4.473999887700000e-02, -3.389028465845557e-02, 2.693278339391467e-02, -1.493535136501571e-01, 3.681476710546479e-01, 7.723352299730033e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.818338335576479e-04
86, 3.844000026600000e-02, -3.171811260404538e-02, 2.577147087743285e-02, -1.294354776488492e-01, 4.018193057004924e-01, 7.437012057362409e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.890063667071069e-04
87, 3.260000050100000e-02, -2.948109446637338e-02, 2.418352929533396e-02, -1.039013092496323e-01, 4.381020021968252e-01, 7.054169567655589e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.100674114462966e-03
88, 2.723000012300000e-02, -2.718419978786347e-02, 2.203703375845695e-02, -7.114617036293973e-02, 4.768464564859474e-01, 6.535871907051837e-03, 0.000000000000000e+00, 0.000000000000000e+00, 3.486558558493745e-03
89, 2.232000045500000e-02, -2.482329437156798e-02, 1.916081270806603e-02, -2.910551117894967e-02, 5.175787589156740e-01, 5.836056280611010e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.789147844493527e-03
90, 1.789999939500000e-02, -2.241364555514381e-02, 1.528402706268880e-02, 2.531697897285267e-02, 5.592392803646831e-01, 4.931559019547306e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.866670774706459e-03
91, 1.394999958600000e-02, -1.994492353858276e-02, 1.016863872514143e-02, 9.493916654540681e-02, 5.992968009334473e-01, 3.687572909621769e-03, 0.000000000000000e+00, 0.000000000000000e+00, 9.199349573905974e-03
92, 1.049000024800000e-02, -1.742916196961543e-02, 3.389599724651586e-03, 1.844664491397379e-01, 6.338500029284637e-01, 2.103465290343694e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.607142784115303e-02
93, 7.519999985000000e-03, -1.486756313872443e-02, -5.282976163549995e-03, 2.958156153890318e-01, 6.558724368606157e-01, 3.385962173813740e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.261585350378324e-02
94, 5.040000193000000e-03, -1.226032473458219e-02, -1.627814176011861e-02, 4.321399341020191e-01, 6.540115331176644e-01, -2.474705684992350e-03, 0.000000000000000e+00, 0.000000000000000e+00, 9.216682448270713e-03
95, 3.049999941000000e-03, -9.605565346412577e-03, -2.884553634951811e-02, 5.870916051533824e-01, 6.152177143783761e-01, -5.389470031144459e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.268634847283490e-02
96, 1.560000004000000e-03, -6.917517506923035e-03, -4.128729885538317e-02, 7.455437045552330e-01, 5.283745278867402e-01, -9.093078182752859e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.788773883319538e-02
97, 5.600000150000000e-04, -4.173159738460802e-03, -5.216818423589705e-02, 8.869607069131006e-01, 3.921545041716996e-01, -1.154296416258784e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.807468797635885e-02
98, 5.999999800000000e-05, -1.375329724321098e-03, -6.086055122102771e-02, 9.645044232702251e-01, 2.230479527687213e-01, -1.436730271544277e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.391652072375219e-02
99, 0.000000000000000e+00, 0.000000000000000e+00, -6.498648350807759e-02, 9.917826095253790e-01, 9.952011499124641e-02, -1.584987840751779e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.204939453290360e-01
100, 5.999999800000000e-05, 1.375329724321098e-03, -6.469797134505113e-02, 9.920502005842911e-01, -2.915307704506088e-02, -1.513328440584028e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.335804597214014e-03
101, 5.600000150000000e-04, 4.173159738460802e-03, -6.059855476271540e-02, 9.420607232611075e-01, -2.062638031194767e-01, -1.411941693110037e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.550088975454476e-02
102, 1.560000004000000e-03, 6.917517506923035e-03, -5.381287125807928e-02, 8.340884619962422e-01, -3.547956936213552e-01, -1.283002707020609e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.279475716742467e-02
103, 3.049999941000000e-03, 9.605565346412577e-03, -4.454762303789334e-02, 6.982297967422866e-01, -4.618046111246388e-01, -1.004656308899295e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.342947802312947e-03
104, 5.040000193000000e-03, 1.226032473458219e-02, -3.396380457249178e-02, 5.555733655644286e-01, -5.254889675696552e-01, -7.496207950671184e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.623384497860784e-04
105, 7.519999985000000e-03, 1.486756313872443e-02, -2.362651634564129e-02, 4.227326097142431e-01, -5.521966786635371e-01, -5.110702797373331e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.303662448269005e-03
106, 1.049000024800000e-02, 1.742916196961543e-02, -1.471448131863244e-02, 3.096451316224864e-01, -5.518273627264250e-01, -2.985276922135508e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.121779551598507e-02
107, 1.394999958600000e-02, 1.994492353858276e-02, -7.287515362732452e-03, 2.156380896285345e-01, -5.350838120196946e-01, -1.218496714078757e-03, 0.000000000000000e+00, 0.000000000000000e+00, 6.930464424667134e-03
108, 1.789999939500000e-02, 2.241364555514381e-02, -1.322172587593661e-03, 1.401213871681196e-01, -5.093876982279852e-01, 2.617642521625797e-04, 0.000000000000000e+00, 0.000000000000000e+00, 7.609510955320225e-03
109, 2.232000045500000e-02, 2.482329437156798e-02, 3.475708096890482e-03, 7.936625365875691e-02, -4.792867894169065e-01, 1.430878096169724e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.882528312702684e-03
110, 2.723000012300000e-02, 2.718419978786347e-02, 7.287647147739926e-03, 3.094692149548567e-02, -4.478245516301486e-01, 2.387760646898675e-03, 0.000000000000000e+00, 0.000000000000000e+00, 3.464304099282528e-03
111, 3.260000050100000e-02, 2.948109446637338e-02, 1.032806869171278e-02, -7.875070994515520e-03, -4.165547247687462e-01, 3.155206893980991e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.637627771513511e-03
112, 3.844000026600000e-02, 3.171811260404538e-02, 1.275773072109032e-02, -3.911721475035287e-02, -3.863507952821411e-01, 3.772813969010998e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.407054829749886e-03
113, 4.473999887700000e-02, 3.389028465845557e-02, 1.470251819321961e-02, -6.434406909099236e-02, -3.576549774626004e-01, 4.275402907980123e-03, 0.000000000000000e+00, 0.000000000000000e+00, 7.397621172121991e-04
114, 5.149000138000000e-02, 3.599337852580232e-02, 1.626066243611628e-02, -8.479476342783793e-02, -3.306169186622078e-01, 4.683294350229454e-03, 0.000000000000000e+00, 0.000000000000000e+00, 5.945895073400995e-04
115, 5.869000032500000e-02, 3.802635805630503e-02, 1.752189794535881e-02, -1.015204348137977e-01, -3.052733347276950e-01, 5.013726084123508e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.474138987665344e-04
116, 6.633000075800000e-02, 3.998513962421356e-02, 1.853061808625849e-02, -1.151521797439452e-01, -2.815269554098019e-01, 5.281280642337285e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.436157176884725e-04
117, 7.440000027400000e-02, 4.186607976498817e-02, 1.933455168919655e-02, -1.262850065144003e-01, -2.592614454678467e-01, 5.496138342462370e-03, 0.000000000000000e+00, 0.000000000000000e+00, -4.387701459403976e-07
118, 8.290000259900000e-02, 4.366791468532204e-02, 1.998210908820738e-02, -1.354478044153918e-01, -2.384371559235248e-01, 5.672114104384854e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.621312734137330e-04
119, 9.181000292300000e-02, 4.538527151431038e-02, 2.049719717459208e-02, -1.429687140130229e-01, -2.188763173620255e-01, 5.805535453349745e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.125047011830539e-04
120, 1.011300012470000e-01, 4.701715290498424e-02, 2.089364431505436e-02, -1.490469242152999e-01, -2.005235466747191e-01, 5.911018218753201e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.906429405546833e-04
121, 1.108499988910000e-01, 4.856066993422563e-02, 2.118381046088002e-02, -1.538711450066285e-01, -1.832268868434819e-01, 5.987030758273374e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.855946908605851e-04
122, 1.209499984980000e-01, 5.001187382363489e-02, 2.137961132680331e-02, -1.576010639297166e-01, -1.668975147049441e-01, 6.039635557473409e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.062052586373011e-04
123, 1.314399987460000e-01, 5.137133628795417e-02, 2.149477161124341e-02, -1.603936382225015e-01, -1.514643717909304e-01, 6.069790480631995e-03, 0.000000000000000e+00, 0.000000000000000e+00, -5.380219840092733e-04
124, 1.422899961470000e-01, 5.263443049277360e-02, 2.153168799680334e-02, -1.623185402537177e-01, -1.368362648840593e-01, 6.080699754312785e-03, 0.000000000000000e+00, 0.000000000000000e+00, -8.427577293035008e-05
