"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
0, 9.997500181200000e-01, -3.632896524574018e-05, 1.004802752185156e+00, 6.991456048081757e-02, 8.594359049668756e-03, 2.517739206323148e+00, 1.006108044156671e+00, 1.001299052942158e+00, 5.921035313409238e-02, 8.725777366672527e-01
1, 9.990000128750000e-01, -1.452537539138122e-04, 1.002460662765276e+00, 8.330581111512317e-02, 1.161284767825968e-02, 2.512174747557088e+00, 1.003458428895472e+00, 1.000995316990738e+00, 7.087729543569669e-02, 4.940612707817762e-01
2, 9.977599978450000e-01, -3.251112014849581e-04, 1.002107543383338e+00, 9.105629014437394e-02, 1.299971937856135e-02, 2.511488087594481e+00, 1.002906745467059e+00, 1.000797521273040e+00, 7.754251797545594e-02, 4.152493524370068e-01
3, 9.960200190539999e-01, -5.769985682070686e-04, 1.001670266123663e+00, 9.498284843536400e-02, 1.366672015123753e-02, 2.510500033769430e+00, 1.002361380367103e+00, 1.000689961823580e+00, 8.093872587045664e-02, 3.373400524432835e-01
4, 9.937800168990000e-01, -9.004372921180377e-04, 1.001456112170311e+00, 9.757329342124389e-02, 1.403757951537623e-02, 2.510036325132528e+00, 1.002073835676168e+00, 1.000616825338975e+00, 8.316674354360877e-02, 2.962622394526082e-01
5, 9.910500049590000e-01, -1.293365912786798e-03, 1.001292666228276e+00, 9.961866836466568e-02, 1.429631806202868e-02, 2.509685552639304e+00, 1.001851183408790e+00, 1.000557796136287e+00, 8.492222393589638e-02, 2.644547726842830e-01
6, 9.878399968150000e-01, -1.753614439638248e-03, 1.001165733332311e+00, 1.013615092541727e-01, 1.449236832932424e-02, 2.509418389095417e+00, 1.001672960285025e+00, 1.000506636349834e+00, 8.641464337073541e-02, 2.389943264321991e-01
7, 9.841300249100000e-01, -2.283186000067416e-03, 1.001057446708864e+00, 1.029069049295977e-01, 1.464570952711200e-02, 2.509192865874047e+00, 1.001518563358150e+00, 1.000460629558076e+00, 8.773560151817097e-02, 2.169376225929261e-01
8, 9.799500107769999e-01, -2.876841935057127e-03, 1.000956158551361e+00, 1.042767578022917e-01, 1.476449577809196e-02, 2.508980097965297e+00, 1.001375831721170e+00, 1.000419272279034e+00, 8.890529724177609e-02, 1.965473887385487e-01
9, 9.752799868580000e-01, -3.536348751042030e-03, 1.000864786330794e+00, 1.055176621284678e-01, 1.485271451702208e-02, 2.508788733094947e+00, 1.001246539368354e+00, 1.000381423188000e+00, 8.996287032813263e-02, 1.780770526219770e-01
10, 9.701499938960000e-01, -4.256303387959548e-03, 1.000779605497324e+00, 1.066580289128638e-01, 1.491617163623056e-02, 2.508610152022055e+00, 1.001126182378017e+00, 1.000346306897932e+00, 9.093308005241621e-02, 1.608831968595531e-01
11, 9.645400047300000e-01, -5.038271087931568e-03, 1.000699539528684e+00, 1.077171774272425e-01, 1.495832992114849e-02, 2.508442212728432e+00, 1.001013190199998e+00, 1.000313431413652e+00, 9.183258142013052e-02, 1.447414571426213e-01
12, 9.584699869160000e-01, -5.878133183989537e-03, 1.000624284724821e+00, 1.087104859187671e-01, 1.498129383701111e-02, 2.508284480229194e+00, 1.000906812949244e+00, 1.000282351956409e+00, 9.267451568465125e-02, 1.295447070348249e-01
13, 9.519400000570000e-01, -6.774493276630281e-03, 1.000552375130995e+00, 1.096456129990436e-01, 1.498703777520299e-02, 2.508133546611484e+00, 1.000805416509851e+00, 1.000252901682256e+00, 9.346565565064842e-02, 1.150595014072538e-01
14, 9.449599981310000e-01, -7.724538300502424e-03, 1.000484009475606e+00, 1.105322115706663e-01, 1.497691825150306e-02, 2.507990143026486e+00, 1.000708925430940e+00, 1.000224807146544e+00, 9.421422848584472e-02, 1.012750615627984e-01
