"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
32, 7.522799968720000e-01, -3.096181144522562e-02, 9.995354557463368e-01, 1.221968376024404e-01, 1.302136041669859e-02, 2.505995363828464e+00, 9.993764172154324e-01, 9.998408875543234e-01, 1.039164119696236e-01, -8.908325493823496e-02
33, 7.385200262070000e-01, -3.241453277608040e-02, 9.994909289319571e-01, 1.227306371125006e-01, 1.283698421813102e-02, 2.505901925852362e+00, 9.993136996754549e-01, 9.998226804752581e-01, 1.043545349014054e-01, -9.804290350644090e-02
34, 7.245299816130000e-01, -3.386376679305321e-02, 9.994450822632607e-01, 1.232640023537036e-01, 1.264543699938893e-02, 2.505805236121293e+00, 9.992496051991044e-01, 9.998044144019266e-01, 1.047922529982421e-01, -1.071992572707943e-01
35, 7.103199958800001e-01, -3.530689307158652e-02, 9.994004132785865e-01, 1.237940082357609e-01, 1.244473333255441e-02, 2.505711435896874e+00, 9.991867513726630e-01, 9.997862099083765e-01, 1.052266997769031e-01, -1.161783753338578e-01
36, 6.958900094030001e-01, -3.674225211597043e-02, 9.993551562743822e-01, 1.243239645717686e-01, 1.223522516045054e-02, 2.505616224863265e+00, 9.991232461608340e-01, 9.997679402441746e-01, 1.056609216751256e-01, -1.252505484522810e-01
37, 6.812700033190000e-01, -3.816515293304169e-02, 9.993103675968085e-01, 1.248497021740496e-01, 1.201501306718992e-02, 2.505522093022286e+00, 9.990603041440994e-01, 9.997497639764209e-01, 1.060911755982083e-01, -1.342422651286559e-01
38, 6.664699912070000e-01, -3.957289370556494e-02, 9.992650735150335e-01, 1.253783802615615e-01, 1.178477519838816e-02, 2.505426862411717e+00, 9.989966884337795e-01, 9.997314175303760e-01, 1.065237112581537e-01, -1.433302237457809e-01
39, 6.514999866490000e-01, -4.096270419333766e-02, 9.992196063105463e-01, 1.259032591790164e-01, 1.154248982124751e-02, 2.505331118696509e+00, 9.989329786847123e-01, 9.997131485170792e-01, 1.069526988554158e-01, -1.524316164696695e-01
40, 6.363800168040000e-01, -4.233084266562091e-02, 9.991741945068472e-01, 1.264344787616029e-01, 1.128834714412403e-02, 2.505235801798423e+00, 9.988690364216858e-01, 9.996945897053399e-01, 1.073867527547112e-01, -1.615662254734593e-01
41, 6.211299896240000e-01, -4.367359094194759e-02, 9.991280715529740e-01, 1.269615973594863e-01, 1.102034160625113e-02, 2.505138613353585e+00, 9.988044716983956e-01, 9.996761177432687e-01, 1.078170561343744e-01, -1.707897573720586e-01
42, 6.057599782940000e-01, -4.498807223669178e-02, 9.990821560409915e-01, 1.274967148154416e-01, 1.073835359466490e-02, 2.505042294429914e+00, 9.987397649517158e-01, 9.996572943604235e-01, 1.082538025463591e-01, -1.800335783263156e-01
43, 5.902799963950000e-01, -4.627132533375768e-02, 9.990352932441597e-01, 1.280279803555486e-01, 1.044027026335453e-02, 2.504943522009998e+00, 9.986741895666664e-01, 9.996385476269607e-01, 1.086870424311428e-01, -1.894014904762250e-01
44, 5.747100114820000e-01, -4.751950934859488e-02, 9.989887567127942e-01, 1.285684377495421e-01, 1.012566556500441e-02, 2.504845964086150e+00, 9.986085438966568e-01, 9.996194023070007e-01, 1.091277351558579e-01, -1.987794433347481e-01
45, 5.590599775310000e-01, -4.872955796694115e-02, 9.989409912530810e-01, 1.291047680704228e-01, 9.792553004653589e-03, 2.504745239979045e+00, 9.985417545501004e-01, 9.996003400536406e-01, 1.095647714297699e-01, -2.083207785570839e-01
46, 5.433599948880000e-01, -4.989683951066199e-02, 9.988940758040716e-01, 1.296506702578773e-01, 9.439998899862263e-03, 2.504647061316930e+00, 9.984754007410329e-01, 9.995808614014440e-01, 1.100095779528825e-01, -2.177998941381551e-01
47, 5.276100039480000e-01, -5.101897737545535e-02, 9.988449800189043e-01, 1.301915349957894e-01, 9.066716280910787e-03, 2.504543307414199e+00, 9.984069757207336e-01, 9.995614892131087e-01, 1.104501936757816e-01, -2.275748970380632e-01
48, 5.118399858470000e-01, -5.209138375948307e-02, 9.987975985839030e-01, 1.307400686471416e-01, 8.670393877064187e-03, 2.504444198751754e+00, 9.983399176750456e-01, 9.995417681124723e-01, 1.108969644549461e-01, -2.371546178506292e-01
49, 4.960500001910000e-01, -5.311153541819326e-02, 9.987480725910634e-01, 1.312829214275618e-01, 8.250239112114803e-03, 2.504339586453008e+00, 9.982708422815788e-01, 9.995221714838995e-01, 1.113391568270570e-01, -2.470225312030276e-01
50, 4.802699983120000e-01, -5.407492053959814e-02, 9.987004471952654e-01, 1.318327047258634e-01, 7.803801557675776e-03, 2.504240069739152e+00, 9.982033366881879e-01, 9.995022426309378e-01, 1.117870694720394e-01, -2.566661874017219e-01
51, 4.645099937920000e-01, -5.497835513414191e-02, 9.986503548926441e-01, 1.323789446863380e-01, 7.330824829875318e-03, 2.504134335062736e+00, 9.981333976225011e-01, 9.994823440780749e-01, 1.122325353801702e-01, -2.666574824998453e-01
52, 4.487800002100000e-01, -5.581859897363720e-02, 9.986016276635030e-01, 1.329301799869640e-01, 6.828806806809696e-03, 2.504032300915595e+00, 9.980645453460155e-01, 9.994621655897518e-01, 1.126824878190278e-01, -2.764935219977831e-01
53, 4.331099987030000e-01, -5.659141825851464e-02, 9.985507116903360e-01, 1.334774629079353e-01, 6.296991799943873e-03, 2.503924745793135e+00, 9.979935380981834e-01, 9.994420177306675e-01, 1.131299896543588e-01, -2.866374145452339e-01
54, 4.174999892710000e-01, -5.729416860686566e-02, 9.985012096111835e-01, 1.340222537401929e-01, 5.731904462251147e-03, 2.503820747193741e+00, 9.979239328430530e-01, 9.994218567162727e-01, 1.135760366407052e-01, -2.965810224209959e-01
55, 4.019699990750000e-01, -5.792324246601335e-02, 9.984506932830509e-01, 1.345686752680285e-01, 5.133310259535191e-03, 2.503714402251329e+00, 9.978531169733723e-01, 9.994014964247123e-01, 1.140247399222592e-01, -3.066975752325271e-01
56, 3.865399956700000e-01, -5.847520956655861e-02, 9.984009535531867e-01, 1.351099123714484e-01, 4.498461187027958e-03, 2.503609943385275e+00, 9.977831385880744e-01, 9.993811955378114e-01, 1.144704011852354e-01, -3.166944874179378e-01
57, 3.712300062180000e-01, -5.894684318665333e-02, 9.983507326301860e-01, 1.356518618167416e-01, 3.826156567125622e-03, 2.503504468022048e+00, 9.977124891522320e-01, 9.993607021489609e-01, 1.149185536926284e-01, -3.267872639668594e-01
58, 3.560400009160000e-01, -5.933561549045978e-02, 9.983014446779426e-01, 1.361815021531289e-01, 3.113954646946090e-03, 2.503401027158339e+00, 9.976430771178730e-01, 9.993405122635262e-01, 1.153583843215809e-01, -3.367032688752810e-01
59, 3.409900069240000e-01, -5.963847719943702e-02, 9.982506956560204e-01, 1.367054963590525e-01, 2.360466516833748e-03, 2.503293908597960e+00, 9.975722187841188e-01, 9.993203341857372e-01, 1.157963060986786e-01, -3.468258879830236e-01
60, 3.261100053790000e-01, -5.985254444802346e-02, 9.982031879315159e-01, 1.372169438803863e-01, 1.562392079721033e-03, 2.503194630844919e+00, 9.975048868767158e-01, 9.993004419708909e-01, 1.162264259442362e-01, -3.564447318977443e-01
61, 3.113999962810000e-01, -5.997565198183213e-02, 9.981521894473130e-01, 1.377164175034684e-01, 7.197506620785981e-04, 2.503086395800126e+00, 9.974342701693008e-01, 9.992807516873660e-01, 1.166506344504904e-01, -3.665328329570356e-01
62, 2.968699932100000e-01, -6.000550062925582e-02, 9.981073700264635e-01, 1.382045342499849e-01, -1.724403117153346e-04, 2.502993451827752e+00, 9.973700323722945e-01, 9.992612641922989e-01, 1.170689769755741e-01, -3.757096611007872e-01
63, 2.825500071050000e-01, -5.994005483718394e-02, 9.980568435030869e-01, 1.386740964760290e-01, -1.112804445660643e-03, 2.502885803497553e+00, 9.973004841166321e-01, 9.992421680274244e-01, 1.174774892990731e-01, -3.856451261954173e-01
64, 2.684499919410000e-01, -5.977765596976551e-02, 9.980144916422270e-01, 1.391292597193456e-01, -2.108161942689195e-03, 2.502798387400708e+00, 9.972393721706602e-01, 9.992233384604555e-01, 1.178789274387491e-01, -3.943754041914051e-01
65, 2.545700073240000e-01, -5.951657836311273e-02, 9.979655675335258e-01, 1.395589680333056e-01, -3.155849695061837e-03, 2.502693900468982e+00, 9.971722821740475e-01, 9.992050974649971e-01, 1.182665324128119e-01, -4.039596894217831e-01
