"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,          20,      -5.505655544,      -4.751865564,      -4.881407205,                 0,      -5.518046107
          0,           0,          21,      -5.513190665,      -4.766113924,      -4.892459346,                 0,      -5.537383337
          0,           0,          22,      -5.520980912,      -4.779666173,      -4.904246399,                 0,      -5.553116529
          0,           0,          23,      -5.527098419,      -4.789590645,      -4.914665828,                 0,      -5.560267037
          0,           0,          24,      -5.534922736,      -4.799345488,      -4.925778007,                 0,      -5.570736001
          0,           0,          25,      -5.544169411,      -4.809725348,      -4.937696171,                 0,      -5.580962551
          0,           0,          26,      -5.553373177,      -4.818411285,       -4.95031155,                 0,      -5.590330476
          0,           0,          27,      -5.562982463,      -4.825211151,      -4.964519981,                 0,      -5.598130809
          0,           0,          28,       -5.57332161,      -4.831863372,      -4.980724436,                 0,      -5.606403209
          0,           0,          29,      -5.584032588,      -4.839140663,      -4.998224189,                 0,      -5.616255454
          0,           0,          30,      -5.594888052,      -4.846237198,      -5.016530978,                 0,      -5.626156204
          0,           0,          31,      -5.606217778,      -4.852881614,       -5.03588581,                 0,      -5.635930006
          0,           0,          32,      -5.618508286,      -4.859987683,      -5.056250327,                 0,      -5.646965983
          0,           0,          33,      -5.631979845,       -4.86830162,      -5.076931283,                 0,      -5.660739847
          0,           0,          34,      -5.646774792,      -4.877901146,      -5.097511826,                 0,      -5.677146126
          0,           0,          35,       -5.66307688,      -4.888705321,      -5.118047854,                 0,      -5.695422464
          0,           0,          36,      -5.681062058,      -4.900821999,      -5.138635831,                 0,      -5.715370306
          0,           0,          37,      -5.700820834,      -4.914390105,      -5.159322356,                 0,       -5.73719673
          0,           0,          38,      -5.722345212,      -4.929426753,      -5.180241109,                 0,      -5.760821322
          0,           0,          39,      -5.745574355,      -4.945900132,      -5.201554458,                 0,      -5.785906532
          0,           0,          40,      -5.770423341,      -4.963808089,      -5.223391109,                 0,      -5.812292341
          0,           0,          41,       -5.79677698,      -4.983159812,      -5.245927188,                 0,      -5.840037752
          0,           0,          42,      -5.824475322,      -5.003951531,      -5.269381698,                 0,      -5.869179851
          0,           0,          43,      -5.853295332,      -5.026171595,      -5.293897104,                 0,      -5.899636215
          0,           0,          44,      -5.882943419,      -5.049795563,      -5.319526318,                 0,      -5.931304574
          0,           0,          45,      -5.913081894,      -5.074767504,      -5.346322578,                 0,       -5.96406742
          0,           0,          46,      -5.943366085,      -5.100989211,      -5.374340717,                 0,      -5.997650054
          0,           0,          47,      -5.973482715,      -5.128332451,      -5.403553495,                 0,      -6.031644411
          0,           0,          48,      -6.003206708,       -5.15666834,      -5.433832348,                 0,      -6.065756105
          0,           0,          49,      -6.032448942,       -5.18589017,      -5.465008278,                 0,      -6.099961609
          0,           0,          50,      -6.061250107,      -5.215918738,      -5.496917426,                 0,      -6.134416694
          0,           0,          51,      -6.089722933,       -5.24670011,      -5.529409335,                 0,      -6.169327377
          0,           0,          52,      -6.117980403,      -5.278201467,      -5.562370287,                 0,      -6.204934056
          0,           0,          53,      -6.146092987,      -5.310401336,      -5.595762217,                 0,      -6.241513155
          0,           0,          54,      -6.174096286,      -5.343276236,       -5.62962513,                 0,      -6.279311262
          0,           0,          55,      -6.202030127,      -5.376790602,      -5.664028125,                 0,      -6.318442621
          0,           0,          56,      -6.229969113,      -5.410890505,      -5.698998384,                 0,      -6.358743727
          0,           0,          57,      -6.258011699,      -5.445494557,      -5.734464558,                 0,      -6.399504328
          0,           0,          58,      -6.286229284,       -5.48048048,      -5.770271101,                 0,      -6.439239222
          0,           0,          59,       -6.31465076,       -5.51568592,      -5.806294583,                 0,       -6.47617726
          0,           0,          60,      -6.343350071,      -5.550948225,      -5.842551277,                 0,      -6.509613465
          0,           0,          61,       -6.37251146,      -5.586162941,      -5.879203533,                 0,      -6.540566019
          0,           0,          62,      -6.402342484,      -5.621303405,      -5.916476401,                 0,      -6.570775929
          0,           0,          63,       -6.43294362,      -5.656387936,      -5.954501523,                 0,      -6.601416269
          0,           0,          64,      -6.464256386,      -5.691430753,      -5.993199955,                 0,      -6.632702002
          0,           0,          65,       -6.49610103,      -5.726415654,      -6.032267954,                 0,      -6.664230688
          0,           0,          66,      -6.528268811,      -5.761301817,      -6.071244152,                 0,      -6.695506213
          0,           0,          67,       -6.56061592,      -5.796039486,      -6.109623748,                 0,        -6.7262706
          0,           0,          68,      -6.593113143,      -5.830579123,      -6.146980239,                 0,      -6.756553035
          0,           0,          69,      -6.625834412,      -5.864876313,      -6.183063349,                 0,      -6.786545451
          0,           0,          70,      -6.658896761,      -5.898894731,      -6.217851731,                 0,      -6.816447965
          0,           0,          71,      -6.692378497,      -5.932602681,      -6.251541863,                 0,      -6.846352459
          0,           0,          72,       -6.72624562,      -5.965961417,       -6.28446628,                 0,      -6.876169433
          0,           0,          73,      -6.760315879,      -5.998912212,      -6.316969573,                 0,      -6.905628897
          0,           0,          74,      -6.794280038,      -6.031373545,      -6.349304212,                 0,      -6.934397415
          0,           0,          75,      -6.827779116,      -6.063253589,      -6.381594431,                 0,      -6.962253505
          0,           0,          76,      -6.860512157,      -6.094472086,      -6.413867292,                 0,      -6.989188093
          0,           0,          77,      -6.892329257,      -6.124979859,      -6.446117092,                 0,       -7.01537351
          0,           0,          78,      -6.923264658,      -6.154766685,      -6.478363748,                 0,      -7.041059511
          0,           0,          79,      -6.953493487,        -6.1838554,      -6.510670789,                 0,      -7.066468129
          0,           0,          80,      -6.983235826,      -6.212287042,      -6.543108519,                 0,      -7.091719431
          0,           0,          81,      -7.012656793,      -6.240105942,      -6.575687075,                 0,      -7.116809193
          0,           0,          82,      -7.041808564,      -6.267351907,      -6.608311483,                 0,       -7.14165105
          0,           0,          83,      -7.070634561,      -6.294059068,      -6.640796398,                 0,      -7.166159098
          0,           0,          84,      -7.099024382,      -6.320254894,      -6.672936575,                 0,      -7.190317931
          0,           0,          85,      -7.126887154,      -6.345955024,      -6.704593376,                 0,      -7.214199443
          0,           0,          86,      -7.154207717,      -6.371156707,      -6.735745995,                 0,      -7.237923237
          0,           0,          87,      -7.181062026,      -6.395837286,       -6.76647555,                 0,      -7.261588174
          0,           0,          88,      -7.207588741,      -6.419961465,      -6.796893444,                 0,        -7.2852129
          0,           0,          89,      -7.233933918,      -6.443495283,      -6.827060831,                 0,      -7.308714251
          0,           0,          90,      -7.260194773,      -6.466420314,      -6.856945621,                 0,      -7.331930832
          0,           0,          91,      -7.286383932,      -6.488741148,      -6.886433446,                 0,      -7.354676041
          0,           0,          92,      -7.312423996,       -6.51048322,      -6.915376748,                 0,      -7.376793993
          0,           0,          93,      -7.338170757,      -6.531683717,      -6.943649925,                 0,      -7.398197207
          0,           0,          94,      -7.363454434,      -6.552381646,      -6.971182168,                 0,      -7.418878357
          0,           0,          95,       -7.38812287,      -6.572612098,      -6.997957569,                 0,       -7.43889911
          0,           0,          96,       -7.41207107,      -6.592405849,      -7.023992254,                 0,      -7.458364257
          0,           0,          97,       -7.43524846,      -6.611791856,      -7.049308415,                 0,      -7.477390849
          0,           0,          98,      -7.457645837,      -6.630799231,      -7.073921293,                 0,       -7.49608134
          0,           0,          99,      -7.479272655,      -6.649456735,      -7.097842889,                 0,      -7.514506853
          0,           0,         100,      -7.500137651,      -6.667790239,      -7.121094494,                 0,      -7.532702474
          0,           0,         101,      -7.520241485,      -6.685820002,      -7.143715734,                 0,      -7.550672509
          0,           0,         102,      -7.539582095,      -6.703559497,      -7.165761983,                 0,      -7.568401184
          0,           0,         103,       -7.55816664,      -6.721016266,      -7.187290639,                 0,      -7.585863934
          0,           0,         104,      -7.576021416,      -6.738194013,      -7.208343812,                 0,      -7.603036046
          0,           0,         105,      -7.593193574,      -6.755094654,      -7.228936612,                 0,      -7.619897727
          0,           0,         106,      -7.609743692,      -6.771719395,      -7.249056642,                 0,      -7.636436302
          0,           0,         107,      -7.625732902,      -6.788068633,      -7.268674305,                 0,      -7.652646407
          0,           0,         108,      -7.641210164,      -6.804141008,      -7.287758519,                 0,      -7.668528157
          0,           0,         109,      -7.656204281,      -6.819932125,      -7.306290455,                 0,      -7.684082505
          0,           0,         110,      -7.670722545,      -6.835433282,      -7.324269507,                 0,       -7.69930315
          0,           0,         111,      -7.684755243,      -6.850630312,      -7.341709802,                 0,       -7.71416554
          0,           0,         112,      -7.698283438,      -6.865502585,      -7.358629813,                 0,      -7.728615171
          0,           0,         113,      -7.711287017,      -6.880022367,      -7.375040246,                 0,      -7.742559027
          0,           0,         114,      -7.723750682,      -6.894155116,      -7.390935366,                 0,       -7.75586509
          0,           0,         115,       -7.73566708,      -6.907861537,      -7.406290769,                 0,      -7.768374424
          0,           0,         116,      -7.747037759,      -6.921101973,      -7.421067568,                 0,      -7.779926843
          0,           0,         117,      -7.757873344,       -6.93384278,      -7.435220433,                 0,      -7.790394697
          0,           0,         118,       -7.76819391,      -6.946063164,      -7.448706441,                 0,      -7.799713746
          0,           0,         119,      -7.778029791,      -6.957760565,      -7.461493683,                 0,      -7.807901084
          0,           0,         120,      -7.787422766,      -6.968953325,      -7.473570674,                 0,      -7.815057219
          0,           0,         121,      -7.796427346,      -6.979680367,      -7.484956989,                 0,      -7.821355154
          0,           0,         122,      -7.805111298,      -6.989998074,       -7.49571219,                 0,      -7.827019805
          0,           0,         123,      -7.813554038,      -6.999974803,      -7.505937758,                 0,      -7.832300227
          0,           0,         124,      -7.821842025,      -7.009683852,      -7.515768394,                 0,      -7.837438591
          0,           0,         125,      -7.830061419,      -7.019196159,      -7.525353936,                 0,      -7.842642018
          0,           0,         126,       -7.83828951,      -7.028574128,      -7.534837727,                 0,      -7.848063253
          0,           0,         127,      -7.846586966,      -7.037867617,      -7.544338574,                 0,      -7.853793414
          0,           0,         128,      -7.854992828,      -7.047112461,      -7.553941052,                 0,      -7.859866288
          0,           0,         129,       -7.86352329,      -7.056331195,      -7.563694882,                 0,      -7.866270601
          0,           0,         130,      -7.872174228,      -7.065535204,      -7.573620808,                 0,      -7.872965557
          0,           0,         131,      -7.880926464,       -7.07472743,      -7.583719119,                 0,      -7.879895584
          0,           0,         132,      -7.889752274,         -7.083905,      -7.593977527,                 0,       -7.88700193
          0,           0,         133,      -7.898621625,      -7.093061418,      -7.604376579,                 0,      -7.894230395
          0,           0,         134,      -7.907506962,      -7.102188213,      -7.614892374,                 0,      -7.901535505
          0,           0,         135,      -7.916385934,      -7.111276105,      -7.625497418,                 0,      -7.908881933
          0,           0,         136,      -7.925242021,      -7.120315765,       -7.63616086,                 0,      -7.916244085
          0,           0,         137,      -7.934063576,      -7.129298315,      -7.646849056,                 0,      -7.923604652
          0,           0,         138,      -7.942842077,      -7.138215629,      -7.657526826,                 0,      -7.930952767
          0,           0,         139,      -7.951570414,      -7.147060535,      -7.668159247,                 0,      -7.938282122
          0,           0,         140,      -7.960241817,      -7.155826953,      -7.678713571,                 0,      -7.945589297
          0,           0,         141,       -7.96884969,      -7.164510002,      -7.689160945,                 0,       -7.95287245
          0,           0,         142,      -7.977388257,      -7.173106086,      -7.699477705,                 0,      -7.960130455
          0,           0,         143,      -7.985853625,      -7.181612963,      -7.709646165,                 0,      -7.967362516
          0,           0,         144,      -7.994244819,      -7.190029785,      -7.719654868,                 0,      -7.974568145
          0,           0,         145,      -8.002564348,       -7.19835711,      -7.729498301,                 0,      -7.981747376
          0,           0,         146,      -8.010818105,      -7.206596872,      -7.739176139,                 0,      -7.988901036
          0,           0,         147,      -8.019014633,      -7.214752318,      -7.748692135,                 0,      -7.996030935
          0,           0,         148,      -8.027163977,      -7.222827898,      -7.758052845,                 0,      -8.003139928
          0,           0,         149,      -8.035276448,      -7.230829132,      -7.767266424,                 0,      -8.010231811
          0,           0,         150,        -8.0433616,      -7.238762422,      -7.776341672,                 0,      -8.017311095
          0,           0,         151,      -8.051427632,      -7.246634854,      -7.785287443,                 0,      -8.024382719
          0,           0,         152,      -8.059481242,      -7.254453963,      -7.794112428,                 0,      -8.031451753
          0,           0,         153,      -8.067527867,      -7.262227499,      -7.802825204,                 0,      -8.038523148
          0,           0,         154,      -8.075572144,      -7.269963202,      -7.811434436,                 0,      -8.045601554
          0,           0,         155,      -8.083618403,      -7.277668612,      -7.819949059,                 0,      -8.052691215
          0,           0,         156,      -8.091671058,      -7.285350909,      -7.828378381,                 0,      -8.059795923
          0,           0,         157,       -8.09973481,      -7.293016815,      -7.836732029,                 0,      -8.066919023
          0,           0,         158,      -8.107814669,      -7.300672524,      -7.845019768,                 0,       -8.07406344
          0,           0,         159,      -8.115915826,      -7.308323686,      -7.853251224,                 0,      -8.081231719
          0,           0,         160,      -8.124043471,      -7.315975408,      -7.861435583,                 0,      -8.088426077
          0,           0,         161,      -8.132202603,      -7.323632282,      -7.869581308,                 0,       -8.09564845
          0,           0,         162,      -8.140397898,       -7.33129842,      -7.877695946,                 0,      -8.102900541
          0,           0,         163,      -8.148633639,      -7.338977497,      -7.885786028,                 0,      -8.110183859
          0,           0,         164,      -8.156913717,      -7.346672797,      -7.893857093,                 0,      -8.117499755
          0,           0,         165,       -8.16524166,      -7.354387246,        -7.9019138,                 0,      -8.124849444
          0,           0,         166,      -8.173620682,      -7.362123452,      -7.909960109,                 0,      -8.132234017
          0,           0,         167,      -8.182053724,      -7.369883729,      -7.917999489,                 0,      -8.139654446
          0,           0,         168,      -8.190543476,      -7.377670125,      -7.926035105,                 0,      -8.147111575
          0,           0,         169,       -8.19909238,      -7.385484435,      -7.934069967,                 0,      -8.154606114
          0,           0,         170,      -8.207702614,      -7.393328217,      -7.942107014,                 0,      -8.162138631
          0,           0,         171,      -8.216376074,      -7.401202804,      -7.950149141,                 0,      -8.169709544
          0,           0,         172,      -8.225114348,      -7.409109314,      -7.958199175,                 0,      -8.177319127
          0,           0,         173,      -8.233918707,      -7.417048659,      -7.966259824,                 0,      -8.184967512
          0,           0,         174,      -8.242790099,      -7.425021562,      -7.974333609,                 0,      -8.192654701
          0,           0,         175,      -8.251729163,      -7.433028569,      -7.982422808,                 0,      -8.200380587
          0,           0,         176,       -8.26073625,       -7.44107006,      -7.990529406,                 0,      -8.208144972
          0,           0,         177,      -8.269811464,      -7.449146274,      -7.998655068,                 0,      -8.215947587
          0,           0,         178,      -8.278954709,      -7.457257325,      -8.006801141,                 0,      -8.223788118
          0,           0,         179,      -8.288165733,      -7.465403221,      -8.014968664,                 0,      -8.231666221
          0,           0,         180,      -8.297444183,      -7.473583886,        -8.0231584,                 0,      -8.239581546
          0,           0,         181,      -8.306789648,      -7.481799176,      -8.031370877,                 0,      -8.247533747
          0,           0,         182,      -8.316201697,      -7.490048899,      -8.039606439,                 0,      -8.255522495
          0,           0,         183,       -8.32567991,      -7.498332829,      -8.047865284,                 0,      -8.263547489
          0,           0,         184,       -8.33522389,      -7.506650718,      -8.056147516,                 0,      -8.271608452
          0,           0,         185,      -8.344833276,       -7.51500231,       -8.06445318,                 0,      -8.279705136
          0,           0,         186,      -8.354507746,      -7.523387346,      -8.072782291,                 0,      -8.287837319
          0,           0,         187,       -8.36424701,      -7.531805571,      -8.081134863,                 0,      -8.296004791
          0,           0,         188,      -8.374050801,       -7.54025674,      -8.089510917,                 0,      -8.304207356
          0,           0,         189,      -8.383918875,       -7.54874062,      -8.097910498,                 0,       -8.31244482
          0,           0,         190,      -8.393850993,       -7.55725699,      -8.106333678,                 0,      -8.320716985
          0,           0,         191,      -8.403846916,      -7.565805644,      -8.114780555,                 0,      -8.329023644
          0,           0,         192,      -8.413906399,      -7.574386385,      -8.123251253,                 0,      -8.337364581
          0,           0,         193,      -8.424029181,      -7.582999031,      -8.131745918,                 0,      -8.345739565
          0,           0,         194,      -8.434214983,      -7.591643405,       -8.14026471,                 0,      -8.354148359
          0,           0,         195,      -8.444463503,      -7.600319341,      -8.148807796,                 0,      -8.362590713
          0,           0,         196,      -8.454774411,      -7.609026673,      -8.157375341,                 0,      -8.371066377
          0,           0,         197,      -8.465147354,      -7.617765239,      -8.165967504,                 0,      -8.379575097
          0,           0,         198,      -8.475581952,      -7.626534881,      -8.174584428,                 0,      -8.388116623
          0,           0,         199,      -8.486077804,      -7.635335438,      -8.183226237,                 0,      -8.396690713
          0,           0,         200,      -8.496634484,      -7.644166751,      -8.191893029,                 0,      -8.405297131
          0,           0,         201,      -8.507251551,      -7.653028658,      -8.200584881,                 0,      -8.413935652
          0,           0,         202,      -8.517928548,      -7.661921001,      -8.209301845,                 0,      -8.422606063
          0,           0,         203,      -8.528665005,      -7.670843622,      -8.218043951,                 0,      -8.431308158
          0,           0,         204,      -8.539460437,      -7.679796366,      -8.226811214,                 0,      -8.440041742
          0,           0,         205,      -8.550314352,      -7.688779081,      -8.235603637,                 0,      -8.448806627
          0,           0,         206,      -8.561226243,      -7.697791616,      -8.244421215,                 0,      -8.457602629
          0,           0,         207,      -8.572195594,       -7.70683383,      -8.253263941,                 0,      -8.466429569
          0,           0,         208,      -8.583221876,      -7.715905581,      -8.262131807,                 0,      -8.475287269
          0,           0,         209,      -8.594304547,      -7.725006734,      -8.271024807,                 0,      -8.484175548
          0,           0,         210,      -8.605443053,      -7.734137159,      -8.279942932,                 0,      -8.493094228
          0,           0,         211,      -8.616636823,      -7.743296726,      -8.288886179,                 0,      -8.502043126
          0,           0,         212,      -8.627885276,      -7.752485312,      -8.297854535,                 0,      -8.511022058
          0,           0,         213,      -8.639187815,      -7.761702795,      -8.306847985,                 0,      -8.520030839
          0,           0,         214,      -8.650543829,      -7.770949053,      -8.315866502,                 0,       -8.52906928
          0,           0,         215,      -8.661952694,       -7.78022397,      -8.324910049,                 0,      -8.538137195
          0,           0,         216,      -8.673413773,      -7.789527429,      -8.333978571,                 0,      -8.547234397
          0,           0,         217,      -8.684926416,      -7.798859316,      -8.343072001,                 0,      -8.556360704
          0,           0,         218,      -8.696489958,      -7.808219518,      -8.352190255,                 0,      -8.565515936
          0,           0,         219,      -8.708103724,      -7.817607924,      -8.361333236,                 0,      -8.574699916
          0,           0,         220,      -8.719767023,      -7.827024429,      -8.370500836,                 0,      -8.583912475
          0,           0,         221,      -8.731479148,      -7.836468927,       -8.37969294,                 0,      -8.593153451
          0,           0,         222,       -8.74323938,      -7.845941319,      -8.388909427,                 0,      -8.602422687
          0,           0,         223,      -8.755046981,      -7.855441506,      -8.398150178,                 0,      -8.611720033
          0,           0,         224,      -8.766901199,      -7.864969398,      -8.407415073,                 0,      -8.621045348
          0,           0,         225,      -8.778801264,      -7.874524905,         -8.416704,                 0,      -8.630398496
          0,           0,         226,      -8.790746393,      -7.884107944,       -8.42601685,                 0,      -8.639779348
          0,           0,         227,      -8.802735784,      -7.893718435,      -8.435353524,                 0,      -8.649187782
          0,           0,         228,      -8.814768625,      -7.903356303,       -8.44471393,                 0,       -8.65862368
          0,           0,         229,      -8.826844088,      -7.913021475,       -8.45409798,                 0,      -8.668086932
          0,           0,         230,      -8.838961338,      -7.922713886,      -8.463505593,                 0,      -8.677577429
          0,           0,         231,      -8.851119528,      -7.932433469,       -8.47293669,                 0,      -8.687095071
          0,           0,         232,      -8.863317805,      -7.942180164,      -8.482391192,                 0,      -8.696639757
          0,           0,         233,      -8.875555311,      -7.951953913,      -8.491869022,                 0,      -8.706211394
          0,           0,         234,      -8.887831182,      -7.961754659,      -8.501370097,                 0,       -8.71580989
          0,           0,         235,      -8.900144549,      -7.971582347,      -8.510894332,                 0,      -8.725435159
          0,           0,         236,      -8.912494537,      -7.981436926,      -8.520441635,                 0,      -8.735087118
          0,           0,         237,      -8.924880265,      -7.991318345,      -8.530011912,                 0,      -8.744765685
          0,           0,         238,      -8.937300845,      -8.001226554,      -8.539605061,                 0,      -8.754470784
          0,           0,         239,      -8.949755377,      -8.011161504,      -8.549220975,                 0,      -8.764202343
          0,           0,         240,      -8.962242948,      -8.021123148,      -8.558859544,                 0,      -8.773960292
          0,           0,         241,      -8.974762631,      -8.031111437,      -8.568520653,                 0,      -8.783744564
          0,           0,         242,       -8.98731348,      -8.041126324,      -8.578204186,                 0,      -8.793555096
          0,           0,         243,      -8.999894528,      -8.051167762,      -8.587910022,                 0,      -8.803391829
          0,           0,         244,      -9.012504786,      -8.061235701,      -8.597638043,                 0,      -8.813254703
          0,           0,         245,      -9.025143244,      -8.071330092,      -8.607388125,                 0,      -8.823143664
          0,           0,         246,      -9.037808865,      -8.081450884,      -8.617160146,                 0,      -8.833058657
          0,           0,         247,      -9.050500592,      -8.091598022,      -8.626953983,                 0,      -8.842999631
          0,           0,         248,       -9.06321734,      -8.101771451,      -8.636769511,                 0,      -8.852966534
          0,           0,         249,      -9.075958008,      -8.111971111,      -8.646606604,                 0,      -8.862959316
          0,           0,         250,      -9.088721471,      -8.122196937,      -8.656465133,                 0,      -8.872977926
          0,           0,         251,      -9.101506587,      -8.132448864,      -8.666344968,                 0,      -8.883022316
          0,           0,         252,      -9.114312198,      -8.142726816,      -8.676245974,                 0,      -8.893092434
          0,           0,         253,       -9.12713713,      -8.153030718,      -8.686168012,                 0,      -8.903188231
          0,           0,         254,      -9.139980197,      -8.163360484,       -8.69611094,                 0,      -8.913309656
          0,           0,         255,        -9.1528402,      -8.173716024,      -8.706074609,                 0,      -8.923456656
          0,           0,         256,      -9.165715927,      -8.184097242,      -8.716058869,                 0,       -8.93362918
          0,           0,         257,      -9.178606157,      -8.194504034,      -8.726063561,                 0,      -8.943827173
          0,           0,         258,      -9.191509655,      -8.204936289,      -8.736088521,                 0,      -8.954050582
          0,           0,         259,      -9.204425174,       -8.21539389,      -8.746133584,                 0,       -8.96429935
          0,           0,         260,      -9.217351451,      -8.225876709,      -8.756198576,                 0,       -8.97457342
          0,           0,         261,       -9.23028721,      -8.236384613,       -8.76628332,                 0,      -8.984872732
          0,           0,         262,      -9.243231155,      -8.246917459,      -8.776387635,                 0,      -8.995197225
          0,           0,         263,      -9.256181974,      -8.257475096,      -8.786511334,                 0,      -9.005546836
          0,           0,         264,      -9.269138334,      -8.268057366,      -8.796654228,                 0,      -9.015921498
          0,           0,         265,       -9.28209888,      -8.278664099,      -8.806816123,                 0,      -9.026321145
          0,           0,         266,      -9.295062238,      -8.289295117,       -8.81699682,                 0,      -9.036745704
          0,           0,         267,      -9.308027013,      -8.299950234,      -8.827196117,                 0,      -9.047195103
          0,           0,         268,      -9.320991786,      -8.310629254,       -8.83741381,                 0,      -9.057669265
          0,           0,         269,      -9.333955123,      -8.321331969,      -8.847649689,                 0,      -9.068168111
          0,           0,         270,      -9.346915567,      -8.332058163,       -8.85790354,                 0,      -9.078691557
          0,           0,         271,      -9.359871648,      -8.342807611,      -8.868175147,                 0,       -9.08923952
          0,           0,         272,      -9.372821881,      -8.353580077,       -8.87846429,                 0,      -9.099811911
          0,           0,         273,      -9.385764769,      -8.364375314,      -8.888770744,                 0,      -9.110408639
          0,           0,         274,      -9.398698806,      -8.375193065,      -8.899094284,                 0,      -9.121029611
          0,           0,         275,      -9.411622482,      -8.386033065,      -8.909434678,                 0,       -9.13167473
          0,           0,         276,       -9.42453428,      -8.396895035,      -8.919791693,                 0,      -9.142343896
          0,           0,         277,      -9.437432685,       -8.40777869,      -8.930165094,                 0,       -9.15303701
          0,           0,         278,      -9.450316184,       -8.41868373,      -8.940554642,                 0,      -9.163753964
          0,           0,         279,      -9.463183266,      -8.429609848,      -8.950960095,                 0,      -9.174494652
          0,           0,         280,       -9.47603243,      -8.440556726,      -8.961381208,                 0,      -9.185258963
          0,           0,         281,      -9.488862181,      -8.451524036,      -8.971817735,                 0,      -9.196046781
          0,           0,         282,      -9.501671036,      -8.462511438,      -8.982269425,                 0,      -9.206857988
          0,           0,         283,      -9.514457524,      -8.473518582,      -8.992736026,                 0,      -9.217692461
          0,           0,         284,      -9.527220189,       -8.48454511,       -9.00321728,                 0,      -9.228550073
          0,           0,         285,       -9.53995759,      -8.495590651,      -9.013712928,                 0,       -9.23943069
          0,           0,         286,      -9.552668306,      -8.506654824,      -9.024222705,                 0,      -9.250334172
          0,           0,         287,      -9.565350935,      -8.517737237,      -9.034746342,                 0,      -9.261260374
          0,           0,         288,      -9.578004096,      -8.528837489,      -9.045283565,                 0,      -9.272209142
          0,           0,         289,      -9.590626433,      -8.539955167,      -9.055834095,                 0,      -9.283180314
          0,           0,         290,      -9.603216618,      -8.551089847,      -9.066397644,                 0,       -9.29417372
          0,           0,         291,      -9.615773348,      -8.562241094,      -9.076973921,                 0,      -9.305189177
          0,           0,         292,      -9.628295354,      -8.573408462,      -9.087562625,                 0,      -9.316226493
          0,           0,         293,      -9.640781399,      -8.584591495,      -9.098163447,                 0,      -9.327285464
          0,           0,         294,      -9.653230285,      -8.595789723,      -9.108776069,                 0,       -9.33836587
          0,           0,         295,      -9.665640848,      -8.607002668,      -9.119400163,                 0,      -9.349467479
          0,           0,         296,      -9.678011968,      -8.618229836,      -9.130035393,                 0,      -9.360590042
          0,           0,         297,      -9.690342569,      -8.629470725,      -9.140681408,                 0,      -9.371733292
          0,           0,         298,      -9.702631616,      -8.640724819,      -9.151337847,                 0,      -9.382896944
          0,           0,         299,      -9.714878126,      -8.651991589,      -9.162004338,                 0,      -9.394080692
          0,           0,         300,      -9.727081162,      -8.663270496,      -9.172680491,                 0,       -9.40528421
          0,           0,         301,      -9.739239837,      -8.674560984,      -9.183365907,                 0,      -9.416507148
          0,           0,         302,      -9.751353315,      -8.685862489,      -9.194060168,                 0,      -9.427749131
          0,           0,         303,      -9.763420813,       -8.69717443,      -9.204762843,                 0,      -9.439009758
          0,           0,         304,      -9.775441599,      -8.708496215,      -9.215473484,                 0,      -9.450288603
          0,           0,         305,      -9.787414992,      -8.719827237,      -9.226191626,                 0,      -9.461585207
