"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
40, 6.363800168040000e-01, -4.233084266562091e-02, 1.649967451245801e-02, -6.494879796226025e-02, -8.637066218412334e-02, 4.671093876314788e-03, 0.000000000000000e+00, 0.000000000000000e+00, -9.255368456144461e-05
41, 6.211299896240000e-01, -4.367359094194759e-02, 1.747371811449675e-02, -6.905775431543987e-02, -8.407795669131236e-02, 4.949657105620417e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.403078794169315e-04
42, 6.057599782940000e-01, -4.498807223669178e-02, 1.847183755610819e-02, -7.325093325092780e-02, -8.168239189334094e-02, 5.227700104279958e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.087232113110782e-04
43, 5.902799963950000e-01, -4.627132533375768e-02, 1.945354152218417e-02, -7.737123551098168e-02, -7.913738533682024e-02, 5.508425315025363e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.410830020608888e-04
44, 5.747100114820000e-01, -4.751950934859488e-02, 2.046229932678887e-02, -8.158683388036954e-02, -7.646725461635240e-02, 5.789113240693046e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.243458988516728e-04
45, 5.590599775310000e-01, -4.872955796694115e-02, 2.145487742621737e-02, -8.572984959387217e-02, -7.363173066630484e-02, 6.072122182603707e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.329338848679991e-04
46, 5.433599948880000e-01, -4.989683951066199e-02, 2.247258907991284e-02, -8.996040603737755e-02, -7.063759772763527e-02, 6.355772700775012e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.270622595944606e-04
47, 5.276100039480000e-01, -5.101897737545535e-02, 2.347321283077117e-02, -9.411351363316524e-02, -6.747085818434646e-02, 6.640873622089972e-03, 0.000000000000000e+00, 0.000000000000000e+00, 9.494508916675924e-05
48, 5.118399858470000e-01, -5.209138375948307e-02, 2.448908315491837e-02, -9.831408230180415e-02, -6.411604657343389e-02, 6.927507558787118e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.431243024377325e-04
49, 4.960500001910000e-01, -5.311153541819326e-02, 2.548788351740441e-02, -1.024352819187341e-01, -6.056566318162801e-02, 7.213641945598924e-03, 0.000000000000000e+00, 0.000000000000000e+00, 5.843844140989569e-05
50, 4.802699983120000e-01, -5.407492053959814e-02, 2.650149387809230e-02, -1.066014491989571e-01, -5.678063289837645e-02, 7.501946087399560e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.356053153082874e-04
51, 4.645099937920000e-01, -5.497835513414191e-02, 2.751279811975368e-02, -1.107425279065623e-01, -5.279259499062153e-02, 7.788149623211736e-03, 0.000000000000000e+00, 0.000000000000000e+00, -9.816603192807455e-06
52, 4.487800002100000e-01, -5.581859897363720e-02, 2.853231287690343e-02, -1.149008975619457e-01, -4.853438546400224e-02, 8.075983222254956e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.025063065428884e-04
53, 4.331099987030000e-01, -5.659141825851464e-02, 2.956004659613603e-02, -1.190705936309876e-01, -4.406363330187537e-02, 8.361247940307567e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.208557944211564e-04
54, 4.174999892710000e-01, -5.729416860686566e-02, 3.056912562139540e-02, -1.231506414189374e-01, -3.929486704621780e-02, 8.647296038075901e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.093798382015422e-05
55, 4.019699990750000e-01, -5.792324246601335e-02, 3.158594115869684e-02, -1.272355145938628e-01, -3.427039491430703e-02, 8.928731632689091e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.754388678765238e-04
56, 3.865399956700000e-01, -5.847520956655861e-02, 3.257481102615188e-02, -1.311903452868908e-01, -2.892227426584009e-02, 9.210488904382414e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.125268717268987e-06
57, 3.712300062180000e-01, -5.894684318665333e-02, 3.357026256977920e-02, -1.351395955329383e-01, -2.328304342853276e-02, 9.484650569065559e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.089517194128330e-04
58, 3.560400009160000e-01, -5.933561549045978e-02, 3.453701031749268e-02, -1.389497161713813e-01, -1.729342930289556e-02, 9.758737973202206e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.654137226553159e-05
59, 3.409900069240000e-01, -5.963847719943702e-02, 3.550128201012961e-02, -1.427124095587630e-01, -1.099144231448239e-02, 1.002195888238740e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.958032563215713e-04
60, 3.261100053790000e-01, -5.985254444802346e-02, 3.643043699544517e-02, -1.463037859413351e-01, -4.298460709156485e-03, 1.028556036279416e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.084700126277944e-04
61, 3.113999962810000e-01, -5.997565198183213e-02, 3.734138943252355e-02, -1.497790211720563e-01, 2.728875133882888e-03, 1.053332627738794e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.524985890694925e-04
62, 2.968699932100000e-01, -6.000550062925582e-02, 3.821289997008716e-02, -1.530561289248636e-01, 1.019429229935211e-02, 1.078080192447234e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.633075210462632e-04
63, 2.825500071050000e-01, -5.994005483718394e-02, 3.905754362445273e-02, -1.561735179991552e-01, 1.801857563068509e-02, 1.100980402324959e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.547109731807278e-04
64, 2.684499919410000e-01, -5.977765596976551e-02, 3.985228683229943e-02, -1.590401890122138e-01, 2.631912687892413e-02, 1.123584796001425e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.977787955777241e-04
65, 2.545700073240000e-01, -5.951657836311273e-02, 4.061034931186207e-02, -1.616963559598930e-01, 3.501446251815719e-02, 1.143985651759253e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.637210610154893e-04
66, 2.409400045870000e-01, -5.915585896897953e-02, 4.131051128797972e-02, -1.640549098697268e-01, 4.422435331664976e-02, 1.163908863985640e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.481277508732860e-04
67, 2.275699973110000e-01, -5.869456802648413e-02, 4.195873660862062e-02, -1.661284242610726e-01, 5.387476317590879e-02, 1.181317581080300e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.697669989772070e-04
68, 2.144699990750000e-01, -5.813197420944613e-02, 4.254069620988566e-02, -1.678515625214662e-01, 6.406833283787117e-02, 1.197782066402896e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.008146502028363e-04
69, 2.016600072380000e-01, -5.746811193675738e-02, 4.305236650356700e-02, -1.691976372510149e-01, 7.477578218822692e-02, 1.211543080656172e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.830714769956514e-04
70, 1.891400069000000e-01, -5.670228146432130e-02, 4.349507113745186e-02, -1.701552146736413e-01, 8.606119789414073e-02, 1.223785239637226e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.938570711142271e-04
71, 1.769299954180000e-01, -5.583513598033686e-02, 4.384198377228328e-02, -1.706096153653851e-01, 9.793219577119823e-02, 1.233074141032182e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.821219093933760e-04
72, 1.650400012730000e-01, -5.486709202536137e-02, 4.411221517430639e-02, -1.706083037930890e-01, 1.104554646409413e-01, 1.240230085659189e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.960827703883379e-04
73, 1.534900069240000e-01, -5.379977779145956e-02, 4.425956819822274e-02, -1.699612044074973e-01, 1.236208907429067e-01, 1.244148299321919e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.014139310885410e-04
74, 1.422899961470000e-01, -5.263443049277360e-02, 4.429954680659087e-02, -1.686907630102116e-01, 1.375303473744990e-01, 1.245168976350006e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.124781274333174e-04
75, 1.314399987460000e-01, -5.137133628795417e-02, 4.420359301862675e-02, -1.666640559440453e-01, 1.521942642574323e-01, 1.242176182479872e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.655177447524801e-04
76, 1.209499984980000e-01, -5.001187382363489e-02, 4.397385404594478e-02, -1.638430228326282e-01, 1.677271021648634e-01, 1.235579926685702e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.882315197531844e-04
77, 1.108499988910000e-01, -4.856066993422563e-02, 4.358094686152540e-02, -1.600759537815240e-01, 1.841377296651887e-01, 1.224444321574494e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.783140439811555e-04
78, 1.011300012470000e-01, -4.701715290498424e-02, 4.299156084614882e-02, -1.551751005041491e-01, 2.015237417670482e-01, 1.208134253255699e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.730791466597948e-04
79, 9.181000292300000e-02, -4.538527151431038e-02, 4.219457069586903e-02, -1.490260523538680e-01, 2.199698995975463e-01, 1.186108381708715e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.733923502427812e-04
80, 8.290000259900000e-02, -4.366791468532204e-02, 4.113085008559432e-02, -1.413163626924556e-01, 2.395751218784866e-01, 1.157595903742711e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.020229992267471e-04
81, 7.440000027400000e-02, -4.186607976498817e-02, 3.978490412247308e-02, -1.318740525822973e-01, 2.604481500575750e-01, 1.121103414228513e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.715087351576990e-04
82, 6.633000075800000e-02, -3.998513962421356e-02, 3.810482366411847e-02, -1.203614399789504e-01, 2.827260067742313e-01, 1.075735989365325e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.061571356821443e-04
83, 5.869000032500000e-02, -3.802635805630503e-02, 3.602538766526669e-02, -1.063603374975960e-01, 3.064994376782301e-01, 1.019566476808442e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.662453953877407e-04
84, 5.149000138000000e-02, -3.599337852580232e-02, 3.344345629508348e-02, -8.925424700251776e-02, 3.318453975148566e-01, 9.506143326875216e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.669997497683039e-04
85, 4.473999887700000e-02, -3.389028465845557e-02, 3.026624382440238e-02, -6.838410934024136e-02, 3.588637925986427e-01, 8.659033863084784e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.023443251145457e-04
86, 3.844000026600000e-02, -3.171811260404538e-02, 2.633100218078515e-02, -4.275188068496218e-02, 3.875352627285144e-01, 7.615538588571695e-03, 0.000000000000000e+00, 0.000000000000000e+00, 9.470206353720010e-04
87, 3.260000050100000e-02, -2.948109446637338e-02, 2.145002551820291e-02, -1.114885957323299e-02, 4.177062833862527e-01, 6.338620452040818e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.901590896469478e-03
88, 2.723000012300000e-02, -2.718419978786347e-02, 1.537243067252917e-02, 2.801148468545176e-02, 4.489378933640475e-01, 4.761130795309986e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.918887500959238e-03
89, 2.232000045500000e-02, -2.482329437156798e-02, 7.810648480596883e-03, 7.663461263038815e-02, 4.804082219036442e-01, 2.801650039193819e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.462122431792774e-03
90, 1.789999939500000e-02, -2.241364555514381e-02, -1.659859936345534e-03, 1.374385730319821e-01, 5.105997750428416e-01, 4.115112552549127e-04, 0.000000000000000e+00, 0.000000000000000e+00, 7.047745350351257e-03
91, 1.394999958600000e-02, -1.994492353858276e-02, -1.337443053700901e-02, 2.127278077058990e-01, 5.365178802276991e-01, -2.579927526501762e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.583061933532954e-03
92, 1.049000024800000e-02, -1.742916196961543e-02, -2.789832034147607e-02, 3.063274886681902e-01, 5.537889316439103e-01, -6.165700670064228e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.306016192077718e-02
93, 7.519999985000000e-03, -1.486756313872443e-02, -4.516779525390599e-02, 4.183106432074666e-01, 5.553558602745947e-01, -1.047896788868299e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.255497339742463e-02
94, 5.040000193000000e-03, -1.226032473458219e-02, -6.535608731951401e-02, 5.500733210194881e-01, 5.304680729579410e-01, -1.532646358179171e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.221193054858256e-02
95, 3.049999941000000e-03, -9.605565346412577e-03, -8.648824121395997e-02, 6.922136222839094e-01, 4.680620690778799e-01, -2.047929968604811e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.128680467894579e-02
96, 1.560000004000000e-03, -6.917517506923035e-03, -1.056425384095871e-01, 8.291438235081898e-01, 3.602372798414159e-01, -2.570331303322588e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.720531046019541e-03
97, 5.600000150000000e-04, -4.173159738460802e-03, -1.201323441432283e-01, 9.384214472869556e-01, 2.112322125322103e-01, -2.886097603575303e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.370470325669646e-02
98, 5.999999800000000e-05, -1.375329724321098e-03, -1.292136980479120e-01, 9.897838078373832e-01, 3.638353051201258e-02, -3.018304677665545e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.471224986828757e-03
99, 0.000000000000000e+00, 0.000000000000000e+00, -1.298529701507970e-01, 9.914336217464034e-01, -8.713946415905710e-02, -3.053398688020395e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.780399405198618e-02
100, 5.999999800000000e-05, 1.375329724321098e-03, -1.213838690943014e-01, 9.645809316954651e-01, -2.074284442059452e-01, -2.916289895474289e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.370840436661230e-02
101, 5.600000150000000e-04, 4.173159738460802e-03, -1.044971210649185e-01, 8.874044623379118e-01, -3.793853099127836e-01, -2.464931326795525e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.736734975296024e-02
102, 1.560000004000000e-03, 6.917517506923035e-03, -8.246194885885422e-02, 7.450100261634349e-01, -5.229587851552564e-01, -1.874051567939751e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.188699519932073e-03
103, 3.049999941000000e-03, 9.605565346412577e-03, -5.642999020386118e-02, 5.850323587599697e-01, -6.150400239306171e-01, -1.169687287684111e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.425257943509972e-02
104, 5.040000193000000e-03, 1.226032473458219e-02, -3.086673708820187e-02, 4.294667397273848e-01, -6.552822383777714e-01, -5.629605663624158e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.866126609258946e-02
105, 7.519999985000000e-03, 1.486756313872443e-02, -9.078861134582169e-03, 2.929610484605436e-01, -6.573599702962517e-01, -3.273356947018472e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.803270099313333e-02
106, 1.049000024800000e-02, 1.742916196961543e-02, 8.236777034666644e-03, 1.809256432577912e-01, -6.357177916959845e-01, 3.982025597835134e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.495376695738113e-02
107, 1.394999958600000e-02, 1.994492353858276e-02, 2.182310399475410e-02, 9.095977498443934e-02, -6.013868045467514e-01, 7.293782094251061e-03, 0.000000000000000e+00, 0.000000000000000e+00, 9.449481080665680e-03
108, 1.789999939500000e-02, 2.241364555514381e-02, 3.208420208758471e-02, 2.087774724387348e-02, -5.613758074569285e-01, 9.867873160956522e-03, 0.000000000000000e+00, 0.000000000000000e+00, 6.928353456520192e-03
109, 2.232000045500000e-02, 2.482329437156798e-02, 3.982890073363731e-02, -3.383845087819327e-02, -5.196902526230887e-01, 1.177241823328149e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.823970929090521e-03
110, 2.723000012300000e-02, 2.718419978786347e-02, 4.559713526494905e-02, -7.620548695988974e-02, -4.788885181202532e-01, 1.323258979126928e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.320641904694242e-03
111, 3.260000050100000e-02, 2.948109446637338e-02, 4.991088305735097e-02, -1.092361468466065e-01, -4.400732548679656e-01, 1.431640307654563e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.131673112798701e-03
112, 3.844000026600000e-02, 3.171811260404538e-02, 5.310383268976080e-02, -1.349989487038496e-01, -4.036911702634214e-01, 1.512218961576331e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.922865800713515e-04
113, 4.473999887700000e-02, 3.389028465845557e-02, 5.545278910583384e-02, -1.551546549274430e-01, -3.699191202342518e-01, 1.572465664970375e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.356770148368865e-04
114, 5.149000138000000e-02, 3.599337852580232e-02, 5.715931454481762e-02, -1.709584959294459e-01, -3.386763278000852e-01, 1.616012750083228e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.250527662321260e-04
115, 5.869000032500000e-02, 3.802635805630503e-02, 5.837779510146314e-02, -1.833699028501933e-01, -3.098060755502252e-01, 1.646850022918007e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.717229997937754e-04
116, 6.633000075800000e-02, 3.998513962421356e-02, 5.919715576127681e-02, -1.930393563721608e-01, -2.830715045071529e-01, 1.667871718217128e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.121755045994780e-04
117, 7.440000027400000e-02, 4.186607976498817e-02, 5.971229447538303e-02, -2.005489471912698e-01, -2.582850511332390e-01, 1.680644621001424e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.106270105264723e-04
118, 8.290000259900000e-02, 4.366791468532204e-02, 5.998344179023536e-02, -2.062960350266634e-01, -2.352863126102119e-01, 1.687107657991970e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.404034744031193e-04
119, 9.181000292300000e-02, 4.538527151431038e-02, 6.004512753898521e-02, -2.105667198431825e-01, -2.138372558279468e-01, 1.687617481480506e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.811203846724181e-04
120, 1.011300012470000e-01, 4.701715290498424e-02, 5.992169132502676e-02, -2.135618286726786e-01, -1.938242401995343e-01, 1.683896550752297e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.511943700333338e-04
121, 1.108499988910000e-01, 4.856066993422563e-02, 5.965007647290220e-02, -2.155159390981502e-01, -1.750760551640107e-01, 1.676084539490808e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.317799456165131e-04
122, 1.209499984980000e-01, 5.001187382363489e-02, 5.924565642817187e-02, -2.165595078896775e-01, -1.574841768577001e-01, 1.664871007815499e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.919385330483616e-04
123, 1.314399987460000e-01, 5.137133628795417e-02, 5.872900354460608e-02, -2.168316877510359e-01, -1.409265293993044e-01, 1.650538368969416e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.729434501215080e-04
124, 1.422899961470000e-01, 5.263443049277360e-02, 5.811959793632036e-02, -2.164536332539041e-01, -1.253301948380490e-01, 1.633837734392648e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.550756180414127e-04
