"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,          90,      -7.460852104,      -6.740233766,      -7.210809673,                 0,      -7.607242187
          0,           0,          91,      -7.476680112,      -6.758910029,      -7.230681174,                 0,      -7.623094866
          0,           0,          92,      -7.491825521,      -6.776942973,       -7.24983293,                 0,      -7.637886963
          0,           0,          93,      -7.506244077,      -6.794244016,       -7.26808691,                 0,       -7.65128436
          0,           0,          94,      -7.519905574,      -6.810740291,      -7.285308943,                 0,       -7.66306707
          0,           0,          95,      -7.532826974,      -6.826402227,      -7.301449253,                 0,      -7.673236542
          0,           0,          96,      -7.545082086,      -6.841254855,      -7.316538851,                 0,      -7.682007526
          0,           0,          97,      -7.556786761,      -6.855370188,      -7.330663825,                 0,      -7.689715538
          0,           0,          98,      -7.568075928,       -6.86885166,      -7.343950541,                 0,      -7.696730076
          0,           0,          99,      -7.579083998,      -6.881818788,      -7.356563996,                 0,      -7.703404956
          0,           0,         100,      -7.589930588,      -6.894393022,      -7.368699082,                 0,      -7.710043576
          0,           0,         101,      -7.600711401,      -6.906685033,      -7.380554771,                 0,      -7.716867739
          0,           0,         102,      -7.611494788,      -6.918785601,      -7.392303108,                 0,      -7.724002382
          0,           0,         103,      -7.622323313,      -6.930761692,      -7.404069759,                 0,      -7.731484453
          0,           0,         104,      -7.633218077,      -6.942657102,        -7.4159314,                 0,      -7.739288592
          0,           0,         105,      -7.644183863,      -6.954495904,      -7.427924156,                 0,       -7.74735702
          0,           0,         106,      -7.655214135,      -6.966287017,       -7.44005463,                 0,      -7.755624631
          0,           0,         107,      -7.666295405,      -6.978028709,      -7.452308364,                 0,      -7.764034608
          0,           0,         108,      -7.677410598,      -6.989712361,      -7.464655284,                 0,      -7.772543688
          0,           0,         109,      -7.688541258,      -7.001325308,      -7.477054234,                 0,      -7.781120213
          0,           0,         110,      -7.699668868,      -7.012852988,      -7.489458223,                 0,      -7.789740119
          0,           0,         111,      -7.710775713,      -7.024280649,      -7.501820028,                 0,       -7.79838431
          0,           0,         112,      -7.721845517,      -7.035594687,      -7.514096894,                 0,      -7.807037591
          0,           0,         113,      -7.732863953,      -7.046783585,      -7.526253549,                 0,      -7.815687965
          0,           0,         114,      -7.743819048,      -7.057838487,      -7.538263694,                 0,      -7.824325947
          0,           0,         115,      -7.754701577,      -7.068753544,      -7.550110298,                 0,      -7.832944435
          0,           0,         116,      -7.765505427,      -7.079526151,       -7.56178486,                 0,      -7.841539289
          0,           0,         117,      -7.776227849,      -7.090157055,      -7.573285801,                 0,       -7.85010991
          0,           0,         118,      -7.786869479,      -7.100650255,      -7.584616438,                 0,      -7.858659103
          0,           0,         119,      -7.797434133,       -7.11101266,      -7.595783141,                 0,       -7.86719219
          0,           0,         120,      -7.807928389,      -7.121253544,      -7.606794076,                 0,       -7.87571587
          0,           0,         121,      -7.818361039,      -7.131383895,      -7.617658538,                 0,      -7.884237289
          0,           0,         122,      -7.828742469,      -7.141415744,      -7.628386698,                 0,      -7.892763432
          0,           0,         123,      -7.839084034,      -7.151361549,      -7.638989516,                 0,      -7.901300761
          0,           0,         124,      -7.849397472,      -7.161233697,      -7.649478651,                 0,      -7.909855011
          0,           0,         125,      -7.859694414,      -7.171044125,      -7.659866273,                 0,      -7.918431112
          0,           0,         126,      -7.869986012,      -7.180804081,      -7.670164729,                 0,      -7.927033223
          0,           0,         127,      -7.880282714,      -7.190523991,       -7.68038611,                 0,      -7.935664844
          0,           0,         128,      -7.890594162,      -7.200213423,      -7.690541834,                 0,      -7.944328986
          0,           0,         129,      -7.900929186,      -7.209881104,      -7.700642328,                 0,      -7.953028327
          0,           0,         130,      -7.911295842,      -7.219534957,      -7.710696905,                 0,      -7.961765314
          0,           0,         131,      -7.921701464,      -7.229182145,      -7.720713814,                 0,      -7.970542213
          0,           0,         132,      -7.932152708,      -7.238829099,      -7.730700419,                 0,      -7.979361098
          0,           0,         133,      -7.942655584,      -7.248481544,      -7.740663414,                 0,      -7.988223847
          0,           0,         134,      -7.953215469,      -7.258144524,      -7.750609005,                 0,      -7.997132125
          0,           0,         135,      -7.963837115,      -7.267822422,      -7.760543016,                 0,      -8.006087374
          0,           0,         136,      -7.974524663,         -7.277519,      -7.770470915,                 0,      -8.015090788
          0,           0,         137,       -7.98528166,      -7.287237439,      -7.780397796,                 0,      -8.024143311
          0,           0,         138,      -7.996111093,      -7.296980394,       -7.79032834,                 0,      -8.033245638
          0,           0,         139,      -8.007015445,      -7.306750067,      -7.800266769,                 0,      -8.042398253
          0,           0,         140,      -8.017996752,      -7.316548273,      -7.810216824,                 0,      -8.051601469
          0,           0,         141,      -8.029056673,      -7.326376514,      -7.820181755,                 0,      -8.060855472
          0,           0,         142,      -8.040196555,      -7.336236044,       -7.83016434,                 0,      -8.070160359
          0,           0,         143,      -8.051417492,      -7.346127923,      -7.840166926,                 0,      -8.079516172
          0,           0,         144,      -8.062720376,      -7.356053063,      -7.850191492,                 0,      -8.088922919
          0,           0,         145,      -8.074105936,      -7.366012267,      -7.860239709,                 0,      -8.098380598
          0,           0,         146,      -8.085574772,       -7.37600625,      -7.870313004,                 0,        -8.1078892
          0,           0,         147,       -8.09712738,      -7.386035666,      -7.880412613,                 0,      -8.117448717
          0,           0,         148,      -8.108764168,      -7.396101116,      -7.890539625,                 0,      -8.127059134
          0,           0,         149,      -8.120485474,      -7.406203161,      -7.900695017,                 0,      -8.136720424
          0,           0,         150,      -8.132291575,       -7.41634233,      -7.910879681,                 0,      -8.146432544
          0,           0,         151,      -8.144182694,      -7.426519125,      -7.921094441,                 0,       -8.15619543
          0,           0,         152,      -8.156159012,      -7.436734021,      -7.931340074,                 0,      -8.166008998
          0,           0,         153,      -8.168220661,      -7.446987476,      -7.941617319,                 0,      -8.175873141
          0,           0,         154,      -8.180367733,      -7.457279924,      -7.951926891,                 0,      -8.185787732
          0,           0,         155,      -8.192600276,      -7.467611781,      -7.962269488,                 0,      -8.195752622
          0,           0,         156,      -8.204918293,      -7.477983447,      -7.972645799,                 0,      -8.205767647
          0,           0,         157,      -8.217321739,      -7.488395299,      -7.983056504,                 0,      -8.215832628
          0,           0,         158,      -8.229810521,      -7.498847701,      -7.993502277,                 0,      -8.225947372
          0,           0,         159,      -8.242384493,      -7.509340994,      -8.003983781,                 0,      -8.236111676
          0,           0,         160,      -8.255043456,      -7.519875503,       -8.01450167,                 0,      -8.246325323
          0,           0,         161,      -8.267787156,      -7.530451534,       -8.02505658,                 0,      -8.256588089
          0,           0,         162,      -8.280615281,      -7.541069372,      -8.035649129,                 0,       -8.26689974
          0,           0,         163,      -8.293527461,      -7.551729284,      -8.046279909,                 0,      -8.277260034
          0,           0,         164,      -8.306523267,      -7.562431516,       -8.05694948,                 0,      -8.287668725
          0,           0,         165,      -8.319602211,      -7.573176295,      -8.067658374,                 0,      -8.298125561
          0,           0,         166,      -8.332763747,      -7.583963827,      -8.078407083,                 0,      -8.308630287
          0,           0,         167,      -8.346007269,      -7.594794299,      -8.089196062,                 0,      -8.319182647
          0,           0,         168,      -8.359332118,      -7.605667881,      -8.100025725,                 0,      -8.329782388
          0,           0,         169,      -8.372737581,      -7.616584725,      -8.110896445,                 0,      -8.340429256
          0,           0,         170,      -8.386222896,      -7.627544966,      -8.121808552,                 0,         -8.351123
          0,           0,         171,      -8.399787252,      -7.638548724,      -8.132762338,                 0,      -8.361863373
          0,           0,         172,      -8.413429797,      -7.649596105,      -8.143758054,                 0,      -8.372650133
          0,           0,         173,      -8.427149638,      -7.660687203,      -8.154795914,                 0,      -8.383483039
          0,           0,         174,      -8.440945844,      -7.671822099,      -8.165876097,                 0,      -8.394361857
          0,           0,         175,      -8.454817451,      -7.683000866,      -8.176998751,                 0,      -8.405286355
          0,           0,         176,      -8.468763461,      -7.694223564,      -8.188163992,                 0,      -8.416256307
          0,           0,         177,      -8.482782849,      -7.705490248,       -8.19937191,                 0,      -8.427271492
          0,           0,         178,      -8.496874557,      -7.716800965,      -8.210622568,                 0,      -8.438331694
          0,           0,         179,      -8.511037504,      -7.728155757,      -8.221916002,                 0,      -8.449436702
          0,           0,         180,      -8.525270581,      -7.739554661,      -8.233252227,                 0,      -8.460586313
          0,           0,         181,      -8.539572655,      -7.750997709,      -8.244631234,                 0,       -8.47178033
          0,           0,         182,       -8.55394257,      -7.762484932,      -8.256052989,                 0,      -8.483018564
          0,           0,         183,       -8.56837915,      -7.774016358,      -8.267517437,                 0,      -8.494300833
          0,           0,         184,      -8.582881196,       -7.78559201,      -8.279024503,                 0,      -8.505626965
          0,           0,         185,      -8.597447493,      -7.797211913,      -8.290574088,                 0,      -8.516996793
          0,           0,         186,      -8.612076809,      -7.808876088,      -8.302166073,                 0,      -8.528410161
          0,           0,         187,      -8.626767895,      -7.820584553,       -8.31380032,                 0,      -8.539866919
          0,           0,         188,      -8.641519488,      -7.832337324,      -8.325476673,                 0,      -8.551366924
          0,           0,         189,      -8.656330311,      -7.844134414,      -8.337194956,                 0,      -8.562910041
          0,           0,         190,      -8.671199072,      -7.855975833,      -8.348954976,                 0,      -8.574496141
          0,           0,         191,      -8.686124466,      -7.867861583,      -8.360756525,                 0,      -8.586125098
          0,           0,         192,      -8.701105169,      -7.879791664,      -8.372599374,                 0,      -8.597796793
          0,           0,         193,      -8.716139843,      -7.891766068,      -8.384483284,                 0,      -8.609511108
          0,           0,         194,      -8.731227128,       -7.90378478,      -8.396407995,                 0,      -8.621267929
          0,           0,         195,      -8.746365642,      -7.915847776,      -8.408373234,                 0,      -8.633067143
          0,           0,         196,      -8.761553982,      -7.927955025,       -8.42037871,                 0,      -8.644908637
          0,           0,         197,      -8.776790714,      -7.940106482,      -8.432424118,                 0,      -8.656792299
          0,           0,         198,       -8.79207438,      -7.952302093,      -8.444509137,                 0,      -8.668718015
          0,           0,         199,      -8.807403487,      -7.964541792,      -8.456633429,                 0,      -8.680685669
          0,           0,         200,      -8.822776511,      -7.976825498,       -8.46879664,                 0,      -8.692695144
          0,           0,         201,      -8.838191893,      -7.989153116,      -8.480998402,                 0,      -8.704746321
          0,           0,         202,      -8.853648038,      -8.001524538,      -8.493238332,                 0,      -8.716839077
          0,           0,         203,      -8.869143312,      -8.013939637,      -8.505516031,                 0,      -8.728973285
          0,           0,         204,      -8.884676042,      -8.026398272,      -8.517831086,                 0,      -8.741148817
          0,           0,         205,      -8.900244515,      -8.038900283,      -8.530183069,                 0,      -8.753365539
          0,           0,         206,      -8.915846975,      -8.051445493,      -8.542571542,                 0,      -8.765623314
          0,           0,         207,      -8.931481622,      -8.064033705,      -8.554996051,                 0,         -8.777922
          0,           0,         208,      -8.947146613,      -8.076664704,      -8.567456131,                 0,      -8.790261455
          0,           0,         209,      -8.962840057,      -8.089338257,      -8.579951306,                 0,      -8.802641528
          0,           0,         210,      -8.978560016,      -8.102054107,      -8.592481089,                 0,      -8.815062068
          0,           0,         211,      -8.994304504,      -8.114811981,      -8.605044984,                 0,      -8.827522919
          0,           0,         212,      -9.010071484,      -8.127611584,      -8.617642484,                 0,      -8.840023921
          0,           0,         213,      -9.025858871,      -8.140452599,      -8.630273075,                 0,      -8.852564912
          0,           0,         214,      -9.041664528,      -8.153334692,      -8.642936235,                 0,      -8.865145728
          0,           0,         215,      -9.057486265,      -8.166257505,      -8.655631436,                 0,      -8.877766201
          0,           0,         216,      -9.073321847,      -8.179220661,      -8.668358143,                 0,      -8.890426161
          0,           0,         217,      -9.089168983,      -8.192223764,      -8.681115816,                 0,      -8.903125439
          0,           0,         218,       -9.10502534,      -8.205266393,      -8.693903909,                 0,      -8.915863861
          0,           0,         219,      -9.120888531,      -8.218348113,      -8.706721874,                 0,      -8.928641255
          0,           0,         220,      -9.136756131,      -8.231468464,      -8.719569158,                 0,      -8.941457449
          0,           0,         221,      -9.152625667,      -8.244626967,      -8.732445205,                 0,       -8.95431227
          0,           0,         222,       -9.16849463,      -8.257823126,      -8.745349458,                 0,      -8.967205545
          0,           0,         223,      -9.184360472,      -8.271056424,      -8.758281355,                 0,      -8.980137103
          0,           0,         224,      -9.200220614,      -8.284326323,      -8.771240333,                 0,      -8.993106774
          0,           0,         225,      -9.216072446,      -8.297632267,      -8.784225827,                 0,      -9.006114388
          0,           0,         226,      -9.231913337,      -8.310973684,      -8.797237271,                 0,      -9.019159776
          0,           0,         227,      -9.247740631,      -8.324349979,      -8.810274094,                 0,      -9.032242771
          0,           0,         228,      -9.263551661,      -8.337760541,      -8.823335726,                 0,      -9.045363205
          0,           0,         229,      -9.279343749,       -8.35120474,      -8.836421592,                 0,      -9.058520911
          0,           0,         230,      -9.295114213,      -8.364681928,      -8.849531114,                 0,       -9.07171572
          0,           0,         231,      -9.310860371,      -8.378191439,      -8.862663709,                 0,      -9.084947461
          0,           0,         232,       -9.32657955,      -8.391732586,      -8.875818792,                 0,      -9.098215962
          0,           0,         233,      -9.342269093,      -8.405304669,      -8.888995768,                 0,      -9.111521043
          0,           0,         234,      -9.357926362,      -8.418906965,      -8.902194038,                 0,       -9.12486252
          0,           0,         235,      -9.373548746,      -8.432538735,       -8.91541299,                 0,      -9.138240198
          0,           0,         236,      -9.389133669,       -8.44619922,      -8.928652005,                 0,      -9.151653872
          0,           0,         237,      -9.404678596,      -8.459887644,      -8.941910449,                 0,      -9.165103323
          0,           0,         238,      -9.420181041,      -8.473603209,      -8.955187674,                 0,      -9.178588315
          0,           0,         239,       -9.43563857,      -8.487345101,      -8.968483015,                 0,      -9.192108589
          0,           0,         240,      -9.451048813,      -8.501112483,      -8.981795788,                 0,      -9.205663862
          0,           0,         241,      -9.466409465,      -8.514904497,      -8.995125286,                 0,      -9.219253825
          0,           0,         242,      -9.481718293,      -8.528720267,      -9.008470779,                 0,      -9.232878132
          0,           0,         243,      -9.496973144,      -8.542558893,      -9.021831509,                 0,        -9.2465364
          0,           0,         244,      -9.512171946,      -8.556419452,      -9.035206687,                 0,      -9.260228204
          0,           0,         245,      -9.527312714,         -8.570301,      -9.048595495,                 0,      -9.273953071
          0,           0,         246,      -9.542393555,      -8.584202566,      -9.061997077,                 0,      -9.287710476
          0,           0,         247,      -9.557412669,      -8.598123158,      -9.075410541,                 0,      -9.301499836
          0,           0,         248,       -9.57236835,      -8.612061753,      -9.088834959,                 0,      -9.315320507
          0,           0,         249,      -9.587258992,      -8.626017308,      -9.102269359,                 0,      -9.329171777
          0,           0,         250,      -9.602083088,      -8.639988747,       -9.11571273,                 0,      -9.343052866
          0,           0,         251,      -9.616839228,      -8.653974971,      -9.129164017,                 0,      -9.356962919
          0,           0,         252,      -9.631526104,      -8.667974849,      -9.142622125,                 0,      -9.370901005
          0,           0,         253,      -9.646142506,      -8.681987224,      -9.156085914,                 0,      -9.384866116
          0,           0,         254,      -9.660687323,      -8.696010908,      -9.169554205,                 0,      -9.398857161
          0,           0,         255,      -9.675159541,      -8.710044683,      -9.183025779,                 0,      -9.412872972
          0,           0,         256,      -9.689558243,      -8.724087302,      -9.196499378,                 0,      -9.426912297
          0,           0,         257,      -9.703882608,       -8.73813749,       -9.20997371,                 0,       -9.44097381
          0,           0,         258,      -9.718131907,      -8.752193941,      -9.223447451,                 0,      -9.455056101
          0,           0,         259,      -9.732305505,       -8.76625532,      -9.236919248,                 0,      -9.469157692
          0,           0,         260,       -9.74640286,      -8.780320265,      -9.250387723,                 0,      -9.483277028
          0,           0,         261,       -9.76042352,      -8.794387384,      -9.263851478,                 0,       -9.49741249
          0,           0,         262,      -9.774367122,      -8.808455261,        -9.2773091,                 0,      -9.511562395
          0,           0,         263,      -9.788233397,      -8.822522454,      -9.290759161,                 0,      -9.525725003
          0,           0,         264,      -9.802022161,      -8.836587495,       -9.30420023,                 0,      -9.539898518
          0,           0,         265,      -9.815733325,      -8.850648895,      -9.317630872,                 0,      -9.554081101
          0,           0,         266,      -9.829366888,      -8.864705145,      -9.331049654,                 0,      -9.568270867
          0,           0,         267,      -9.842922941,      -8.878754713,       -9.34445515,                 0,      -9.582465896
          0,           0,         268,      -9.856401668,      -8.892796052,      -9.357845947,                 0,       -9.59666424
          0,           0,         269,      -9.869803343,        -8.9068276,      -9.371220646,                 0,       -9.61086392
          0,           0,         270,      -9.883128335,      -8.920847779,      -9.384577867,                 0,      -9.625062942
          0,           0,         271,      -9.896377108,      -8.934855003,      -9.397916255,                 0,      -9.639259293
          0,           0,         272,      -9.909550216,      -8.948847675,      -9.411234482,                 0,      -9.653450952
          0,           0,         273,      -9.922648312,      -8.962824192,      -9.424531247,                 0,      -9.667635894
          0,           0,         274,      -9.935672138,      -8.976782948,      -9.437805287,                 0,      -9.681812091
          0,           0,         275,      -9.948622531,      -8.990722337,      -9.451055372,                 0,      -9.695977519
          0,           0,         276,      -9.961500419,      -9.004640752,       -9.46428031,                 0,      -9.710130164
          0,           0,         277,      -9.974306821,      -9.018536594,      -9.477478953,                 0,      -9.724268023
          0,           0,         278,      -9.987042841,      -9.032408271,      -9.490650193,                 0,      -9.738389112
          0,           0,         279,      -9.999709669,      -9.046254202,      -9.503792967,                 0,      -9.752491465
          0,           0,         280,      -10.01230858,      -9.060072818,      -9.516906258,                 0,      -9.766573142
          0,           0,         281,      -10.02484091,      -9.073862572,      -9.529989098,                 0,      -9.780632231
          0,           0,         282,      -10.03730808,      -9.087621933,      -9.543040564,                 0,      -9.794666853
          0,           0,         283,       -10.0497116,      -9.101349396,      -9.556059785,                 0,      -9.808675163
          0,           0,         284,      -10.06205299,      -9.115043485,      -9.569045936,                 0,      -9.822655357
          0,           0,         285,      -10.07433389,      -9.128702752,      -9.581998245,                 0,      -9.836605673
          0,           0,         286,      -10.08655593,      -9.142325783,      -9.594915988,                 0,      -9.850524393
          0,           0,         287,      -10.09872083,      -9.155911202,      -9.607798493,                 0,      -9.864409851
          0,           0,         288,      -10.11083034,      -9.169457673,      -9.620645136,                 0,      -9.878260429
          0,           0,         289,      -10.12288622,      -9.182963904,      -9.633455345,                 0,      -9.892074568
          0,           0,         290,      -10.13489029,      -9.196428647,      -9.646228597,                 0,      -9.905850762
          0,           0,         291,      -10.14684437,      -9.209850705,       -9.65896442,                 0,      -9.919587568
          0,           0,         292,       -10.1587503,      -9.223228933,      -9.671662392,                 0,      -9.933283605
          0,           0,         293,      -10.17060992,      -9.236562241,      -9.684322138,                 0,      -9.946937554
          0,           0,         294,      -10.18242509,      -9.249849596,      -9.696943335,                 0,      -9.960548166
          0,           0,         295,      -10.19419766,      -9.263090026,      -9.709525709,                 0,      -9.974114258
          0,           0,         296,      -10.20592946,      -9.276282618,      -9.722069034,                 0,      -9.987634719
          0,           0,         297,      -10.21762233,      -9.289426526,      -9.734573133,                 0,      -10.00110851
          0,           0,         298,      -10.22927806,      -9.302520971,      -9.747037878,                 0,      -10.01453466
          0,           0,         299,      -10.24089845,      -9.315565238,      -9.759463187,                 0,      -10.02791228
          0,           0,         300,      -10.25248524,      -9.328558686,      -9.771849026,                 0,      -10.04124055
          0,           0,         301,      -10.26404018,      -9.341500741,       -9.78419541,                 0,      -10.05451873
          0,           0,         302,      -10.27556493,      -9.354390903,      -9.796502398,                 0,      -10.06774615
          0,           0,         303,      -10.28706117,      -9.367228744,      -9.808770095,                 0,      -10.08092222
          0,           0,         304,      -10.29853049,      -9.380013909,      -9.820998653,                 0,      -10.09404644
          0,           0,         305,      -10.30997447,      -9.392746116,      -9.833188267,                 0,      -10.10711837
